མཚན་བྱང།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།
ཕུང་པོ་ལྔའི་རབ་ཏུ་བྱེད་པ།,35,2,1,,མཚན་བྱང་འདི་ཆོས་ཚན་འདིའི་མཚན་བོད་སྐད་དུ་སྨོས་པ་ལྟར་བཀོད་ཅིང་། 《པེ་》ལ་ཕུང་པོ་ལྔའི་རབ་ཏུ་བྱེད་པ་བཞུགས་སོ། །ཞེས་འཁོད།
,,3,2,《པེ་》《སྣར་》,པོ།
,36,4,1,《པེ་》《སྣར་》,སྐོམ།
,,5,2,《པེ་》《སྣར་》,mཔ།
,,6,3,《པེ་》《སྣར་》,pཔ།
,,7,4,《པེ་》《སྣར་》,pབ།
,,8,5,《པེ་》《སྣར་》,དེ།
,,9,6,《པེ་》《སྣར་》,ནི།
,37,10,1,《པེ་》《སྣར་》,pབ།
,,11,2,《པེ་》《སྣར་》,གཡེང་བ།
,38,12,1,《པེ་》《སྣར་》,ཀྱིས།
,,13,2,《པེ་》《སྣར་》,mཡིན་པ།
,,14,3,《ཅོ་》,ཀྱིས།
,,15,4,《པེ་》《སྣར་》,བརྟགས།
,,16,5,《པེ་》《སྣར་》,རིག
,,17,6,《པེ་》《སྣར་》,ཏེ།,
,,18,7,《པེ་》《སྣར་》,pགཞན་ལ།,
,,19,8,《པེ་》《སྣར་》,mསྟེ།,
,39,20,1,《པེ་》《སྣར་》,གྱིས།,
,,21,2,《པེ་》《སྣར་》,སྤོང་།,
,,22,3,《པེ་》《སྣར་》,གིས།,
,,23,4,《པེ་》《སྣར་》,གྱིས།,
,,24,5,《པེ་》《སྣར་》,mལྔ།,
,,25,6,《པེ་》《སྣར་》,ཏེ།,
,,26,7,《པེ་》《སྣར་》,mབ།,
,40,27,1,《པེ་》《སྣར་》,བའི།,
,,28,2,《པེ་》《སྣར་》,mཔར།,
,,29,3,《པེ་》《སྣར་》,pགི།,
,,30,4,《པེ་》《སྣར་》,འཇིགས།,
,,31,5,《པེ་》《སྣར་》,འཇིགས།,
,,32,6,《པེ་》《སྣར་》,འཇིགས།,
,41,33,1,《སྣར་》,བལྟ།,
,,34,2,《པེ་》《སྣར་》,འཁྲུགས།,
,,35,3,《པེ་》《སྣར་》,ཀྱི།,
,,36,4,《པེ་》《སྣར་》,བསླུ།,
,,37,5,《པེ་》《སྣར་》,བཟུང་།,
,,38,6,《པེ་》《སྣར་》,མཐོ་མཚམས།,
,,39,7,《པེ་》《སྣར་》,འཛེམས།,
,,40,8,《པེ་》《སྣར་》,འཛེམས།,
,,41,9,《པེ་》《སྣར་》,བློང་།,
,42,42,1,《པེ་》《སྣར་》,སྒོམ།,
,,43,2,《པེ་》《སྣར་》,ཀྱི།,
,,44,3,《པེ་》《སྣར་》,mདག,
,,45,4,《པེ་》《སྣར་》,འཚོལ།,
,,46,5,《པེ་》《སྣར་》,སྤྱོད།,
,,47,6,《པེ་》《སྣར་》,pསེམས་དང་།,
,,48,7,《པེ་》《སྣར་》,pཔ།,
,43,49,1,《པེ་》《སྣར་》,mའདུ་ཤེས།,
,,50,2,《པེ་》《སྣར་》,མངོན།,
,,51,3,《པེ་》《སྣར་》,བརྟན།,
,,52,4,《པེ་》《སྣར་》,mའདུ་ཤེས་མེད་པའི་སྙོམས་པར་འཇུག་པའི་འབྲས་བུ་སྟེ།,
,,53,5,《པེ་》《སྣར་》,བསྟན།,
,,54,6,《སྣར་》,དུབ།,
,,55,7,《པེ་》《སྣར་》,ཀྱིས།,
,,56,8,《པེ་》《སྣར་》,འབྱུང་།,
,,57,9,《པེ་》《སྣར་》,ལྟ།,
,,58,10,《པེ་》《སྣར་》,mཔ།,
,44,59,1,《པེ་》《སྣར་》,གེ།,
,,60,2,《པེ་》《སྣར་》,བསལ།,
,,61,3,《སྣར་》,རྟེན།,
,,62,4,《པེ་》《སྣར་》,mདང་།,
,,63,5,《པེ་》《སྣར་》,ཀྱི།,
,,64,6,《པེ་》《སྣར་》,pལས།,
,,65,7,《པེ་》《སྣར་》,བལྟོས།,
,,66,8,《པེ་》《སྣར་》,ན།,
,,67,9,《པེ་》,pབ།,
,54,68,1,《པེ་》《སྣར་》,པར།,
,,69,2,《པེ་》《སྣར་》,འགྲོ།,
,46,70,1,《སྣར་》,རྟེན།,
,,71,2,《པེ་》《སྣར་》,འགག,
,,72,3,《པེ་》《སྣར་》,བསྟན།,
,47,73,1,《པེ་》《སྣར་》,ཅེས།,
,,74,2,《པེ་》《སྣར་》,པོར།,
,,75,3,《པེ་》《སྣར་》,བརྟན།,
,,76,4,《པེ་》《སྣར་》,གང་།,
,,77,5,《པེ་》,ཐོག,
,,78,6,《པེ་》《སྣར་》,pམི་ལྡན་པ་དུ་ཞེ་ན། གསུམ་གྱི་ཆའོ།།,
,,79,7,《སྣར་》,སྐྱེས།,
,48,80,1,《པེ་》《སྣར་》,ཕྱིའི།,
,,81,2,《སྣར་》,བསྟེན།,,
,,82,3,《པེ་》《སྣར་》,རིག,,
,,83,4,《པེ་》《སྣར་》,ཙ།,,
