མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།
དོན་དམ་པར་བསྟོད་པ།,201,2,1,,མཚན་བྱང་འདི་《པེ་》《སྣར་》ལྟར་བཀོད།
,,3,2,《པེ་》《སྣར་》,ཐཱརྠ་སྟ་བ།
,,4,3,《པེ་》《སྣར་》,བརྗོད།
,,5,4,《པེ་》《སྣར་》,ཡོངས།
,,6,5,《པེ་》《སྣར་》,ནག
,,7,6,《པེ་》《སྣར་》,ཡོངས།
,202,8,1,《པེ་》《སྣར་》,པས།
,,9,2,《པེ་》《སྣར་》,ཉིད།
,,10,3,《པེ་》《སྣར་》,འདུད།
,,11,4,《པེ་》《སྣར་》,འདི།
,,12,5,《པེ་》《སྣར་》,རྣམས།
,,13,6,《པེ་》《སྣར་》,ལ།
,,14,7,《པེ་》《སྣར་》,མ་མཆིས་པས།
,,15,8,《པེ་》《སྣར་》,པས།
,,16,9,《པེ་》《སྣར་》,mའཕགས་པ།
