           མཚན་བྱང་།,           ཤོག་གྲངས།,1,            མཆན་གྲངས།,            པར་མ།,                                                                            མཆན།,           པར་གྲངས།,,,,,
རྣལ་འབྱོར་བསྒོམ་པ་ལ་འཇུག་པ།,194,2,1,,,,,,,,མཚན་བྱང་འདི་ཆོས་ཚན་འདིའི་མཚན་བོད་སྐད་དུ་སྨོས་པ་ལྟར་བཀོད་ཅིང་།《པེ་》《སྣར་》ལ་༄༅། །རྣལ་འབྱོར་བསྒོམ་པ་ལ་འཇུག་པ་བཞུགས་སོ། །ཞེས་འཁོད།
,,3,2,《པེ་》《སྣར་》,བྷ།,,,,,,
,,4,3,《པེ་》《སྣར་》,སྒོམ།,,,,,,
,,5,4,《པེ་》,སྐྱེད།,,,,,,
,,6,5,《པེ་》《སྣར་》,སྐྱེད།,,,,,,
,195,7,1,《པེ་》《སྣར་》,ལ།,,,,,,
,,8,2,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,,9,3,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,10,4,《པེ་》《སྣར་》,སྐྱེད།,,,,,,
,,11,5,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,12,6,《སྣར་》,མཐོ།,,,,,,
,,13,7,《པེ་》《སྣར་》,པ།,,,,,,
,,14,8,《སྣར་》,བྱས་ཏེ།,,,,,,
,,15,9,《པེ་》《སྣར་》,གི།,,,,,,
,196,16,1,《པེ་》《སྣར་》,བསམ།,,,,,,
,,17,2,《པེ་》《སྣར་》,པ་དེས།,
,,18,3,《པེ་》《སྣར་》,དབྲག,
,,19,4,《པེ་》《སྣར་》,འདྲོན།,
,,20,5,《པེ་》《སྣར་》,པར།,
,,21,6,《པེ་》《སྣར་》,pགནས།,
,,22,7,《པེ་》《སྣར་》,འཆིལ་ལམ།,
,,23,8,《པེ་》《སྣར་》,དང་དུས་སུམ་གྱིས།,
,,24,9,《པེ་》《སྣར་》,བྱས་ཏེ།,
,,25,10,《པེ་》《སྣར་》,གློད།,
,,26,11,《པེ་》《སྣར་》,དགུ་པ།,
,,27,12,《པེ་》《སྣར་》,ཞུགས།,
,,28,13,《པེ་》《སྣར་》,གི།,
,,29,14,《པེ་》,པར།,
,,30,15,《པེ་》《སྣར་》,པ།,
,,31,16,《པེ་》,བརྟག,
,197,32,1,《པེ་》《སྣར་》,གི།,
,,33,2,《པེ་》《སྣར་》,དེ།,
,,34,3,《པེ་》《སྣར་》,ཡེངས་པར།,
,,35,4,《པེ་》《སྣར་》,བཟུང་།,
,,36,5,《པེ་》《སྣར་》,བཟུང་།,
,,37,6,《པེ་》《སྣར་》,pརབ།,
,,38,7,《པེ་》《སྣར་》,དེ།,
,,39,8,《པེ་》《སྣར་》,རྟོག་པའི།,
,,40,9,《པེ་》《སྣར་》,དེ།,
,,41,10,《པེ་》《སྣར་》,བྱའོ། །གཡེངས་པ།,
,,42,11,《པེ་》《སྣར་》,པ།,
,,43,12,《པེ་》《སྣར་》,ཀྱི།,
,,44,13,《པེ་》《སྣར་》,གོང་ལམ།,
,,45,14,《པེ་》《སྣར་》,mསུ།,
,,46,15,《པེ་》《སྣར་》,པ།,
,,47,16,《པེ་》《སྣར་》,mཡང་།,
,198,48,1,《པེ་》《སྣར་》,mདོ།,
,,49,2,《པེ་》《སྣར་》,བསམ།,,
,,50,3,《པེ་》《སྣར་》,བརྟག,,
,,51,4,《པེ་》《སྣར་》,mདག་གིས།,,
,,52,5,《པེ་》《སྣར་》,མཉམ།,,
,,53,6,《པེ་》《སྣར་》,ལྟའོ།,,
,,54,7,《པེ་》《སྣར་》,བསྒྲུབ།,,
,,55,8,《པེ་》《སྣར་》,སྒོམ།,,
,,56,9,《པེ་》《སྣར་》《ཅོ་》,པྲཛྙཱ།,,
,,57,10,《པེ་》《སྣར་》,ལོཙྪ།,,
,,58,11,《པེ་》《སྣར་》,པོ།,,
