མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།
བསྟོད་པ་ལས་འདས་པར་བསྟོད་པ།,235,2,1,,མཚན་བྱང་འདི་《པེ་》《སྣར་》ལྟར་བཀོད།
,,3,2,《པེ་》《སྣར་》,བ།
,,4,3,《པེ་》,བགྱིད།
,236,5,1,《པེ་》《སྣར་》,ཀྱི།
,,6,2,《པེ་》《སྣར་》,བསྟེན།
,,7,3,《པེ་》《སྣར་》,བརྟེན།
,237,8,1,《སྣར་》,ལྟར།
,,9,2,《པེ་》《སྣར་》,གི།
