མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,51,4,《པེ་》《སྣར་》,བརྗོད།
,,52,5,《པེ་》《སྣར་》,བར།
,,53,6,《པེ་》《སྣར་》,mབ།
,92,54,1,《པེ་》《སྣར་》,ན།
,,55,2,《པེ་》《སྣར་》,ནི།
,,56,3,《པེ་》《སྣར་》,ནས།
,,57,4,《པེ་》《སྣར་》,གུ།
,,58,5,《པེ་》《སྣར་》,ཞིག
,,59,6,《པེ་》《སྣར་》,ལས།
,,60,7,《པེ་》《སྣར་》,གྱུར།
,,61,8,《སྣར་》,།། །།
,,62,9,《པེ་》《སྣར་》,mཔ།
,,63,10,《པེ་》《སྣར་》,ནི།
,,64,11,《པེ་》《སྣར་》,ནི།
,,65,12,《པེ་》《སྣར་》,སྒྲ།
,93,66,1,《པེ་》《སྣར་》,pསུ།
,,67,2,《པེ་》《སྣར་》,ཀྱི།
,,68,3,《པེ་》《སྣར་》,དེ།
,,69,4,《པེ་》《སྣར་》,pལ།
,,70,5,《པེ་》《སྣར་》,སོགས།
,,71,6,《པེ་》《སྣར་》,གིས།
,,72,7,《པེ་》《སྣར་》,pཔ།
,,73,8,《པེ་》《སྣར་》,pཔ།
,94,74,1,《པེ་》《སྣར་》,མ་ཡིན་ན།
,,75,2,《པེ་》《སྣར་》,pཔ།
,,76,3,《སྣར་》,གིས།
,,77,4,《པེ་》《སྣར་》,ལ།
,,78,5,《པེ་》《སྣར་》,པས།
,,79,6,《པེ་》《སྣར་》,པ།
,,80,7,《པེ་》《སྣར་》,རྣམས།
,,81,8,《པེ་》,དེ་དག་གིས་བསྟན།,《སྣར་》,དེ་བདག་གིས་བསྟན།
,,82,9,《པེ་》《སྣར་》,ཡོད།
,,83,10,《པེ་》《སྣར་》,གཉིས་ཀ
,95,84,1,《པེ་》,mཔའམ་བྱ་བ་དང་མི་ལྡན།
,,85,2,《པེ་》《སྣར་》,གཉི་ག
,,86,3,《པེ་》《སྣར་》,དེ།
,,87,4,《པེ་》《སྣར་》,བསྐྱེད།
,,88,5,《པེ་》《སྣར་》,བསྐྱེད་པ།
,,89,6,《པེ་》,mམི།
,,90,7,《པེ་》《སྣར་》,mནི།
,,91,8,《པེ་》《སྣར་》,པའམ།
,,92,9,《པེ་》《སྣར་》,ལྟར།
,96,93,1,《པེ་》《སྣར་》,mཔ།
,,94,2,《པེ་》《སྣར་》,mཀྱི།
,,95,3,《པེ་》《སྣར་》,པ་མ།
,,96,4,《པེ་》《སྣར་》,ཀྱང་།
,,97,5,《པེ་》《སྣར་》,འགགས།
,,98,6,《པེ་》,mདེ་ལྟ་ཡིན་པ་དེའི་ཕྱིར།
,,99,7,《པེ་》《སྣར་》,ལ།
,97,100,1,《པེ་》《སྣར་》,ན།
,,101,2,《པེ་》《སྣར་》,བར།
