མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,445,2,1,,མཚན་བྱང་འདི་ཆོས་ཚན་འདིའི་མཚན་བོད་སྐད་དུ་སྨོས་པ་ལྟར་བཀོད་ཅིང་།《པེ་》《སྣར་》ལ་རྨི་ལམ་ཡིད་བཞིན་ནོར་བུ་ཞེས་བྱ་བ་བཞུགས་སོ། །ཞེས་འཁོད།
,,3,2,《པེ་》《སྣར་》,གི།
,,4,3,《སྣར་》,pལ།
,,5,4,《སྣར་》,བསྡུག
,,6,5,《པེ་》《སྣར་》,ནི་འདི་ན།
,446,7,1,《པེ་》《སྣར་》,དེ།
,,8,2,《པེ་》《སྣར་》,པོར།
,,9,3,《པེ་》《སྣར་》,ཇི།
,,10,4,《པེ་》《སྣར་》,བརྡེག
,,11,5,《པེ་》《སྣར་》,གིས།
,,12,6,《པེ་》《སྣར་》,དང་།
,,13,7,《པེ་》《སྣར་》,ཐོབ།
,447,14,1,《པེ་》《སྣར་》,བསྒོམ།
,,15,2,《པེ་》《སྣར་》,ཀྱིས།
,,16,3,《པེ་》《སྣར་》,འདི།
,,17,4,《པེ་》《སྣར་》,པ།
,,18,5,《པེ་》《སྣར་》,བལྟ།
,,19,6,《པེ་》《སྣར་》,གྱིས།
,,20,7,《པེ་》《སྣར་》,བྱེད།
,,21,8,《པེ་》《སྣར་》,ལྡན།
,448,22,1,《པེ་》《སྣར་》,རྟོག
,,23,2,《པེ་》《སྣར་》,པོ།
,,24,3,《པེ་》《སྣར་》,བསྒོམས།
,,25,4,《པེ་》《སྣར་》,རྟེན།
,,26,5,《པེ་》《སྣར་》,རྟེན།
,,27,6,《པེ་》《སྣར་》,དེ།
,,28,7,《པེ་》《སྣར་》,རྟེན་པར་བྱ་བ།
,,29,8,《པེ་》《སྣར་》,ནི།
,,30,9,《པེ་》《སྣར་》,ཀྱི།
,,31,10,《པེ་》《སྣར་》,འདི།
