མཚན་བྱང་། ,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,,
,,136,3,《པེ་》《སྣར་》,བལྟོས།,,,,,,(ཆོས་ཚན་འདིའི་ནང་དུ་ལྟོས་ཞེས་པ་རྣམས་༧༢ལ་བལྟོས་ཞེས་འཁོད་ཀྱང་བསྡུར་མཆན་དུ་བཀོད་མེད།)
,87,137,1,《པེ་》《སྣར་》,mདེ།,,,,,,
,,138,2,《པེ་》《སྣར་》,mལས།,,,,,,
,,139,3,《པེ་》《སྣར་》,mརི།,,,,,,
,,140,4,《པེ་》《སྣར་》,ན།,,,,,,
,,141,5,《སྣར་》,བསྐལ་པ།,,,,,,
,,142,6,《པེ་》《སྣར་》,pཀྱི།,,,,,,
,,143,7,《པེ་》《སྣར་》,pགི།,,,,,,
,,144,8,《པེ་》《སྣར་》,ནི།,,,,,,
,,145,9,《པེ་》《སྣར་》,pནོ།།,,,,,,
,,146,10,《པེ་》《སྣར་》,ནོ།,,,,,,
,,147,11,《པེ་》《སྣར་》,བརྟགས།,,,,,,
,,148,12,《པེ་》《སྣར་》,དུ།,,,,,,
,88,149,1,《པེ་》《སྣར་》,mཔ།,,,,,,
,,150,2,《པེ་》《སྣར་》,mལས།,,,,,,
,,151,3,《པེ་》《སྣར་》,mཆེན་པོ།,,,,,,
,,152,4,《པེ་》《སྣར་》,mདེ།,,,,,,
,,153,5,《པེ་》《སྣར་》,mཡིན།,,,,,,
,,154,6,《པེ་》,གོ།,《སྣར་》,ག,,,,,
,,155,7,《པེ་》《སྣར་》,mཀྱིས།,,,,,,
,89,156,1,《པེ་》《སྣར་》,ལ།,,,,,,
,,157,2,《སྣར་》,ཏེ།,,,,,,
,,158,3,《པེ་》《སྣར་》,རྒྱུའི།,,,,,,
,90,159,1,《པེ་》《སྣར་》,ནི།,,,,,,
,,160,2,《པེ་》《སྣར་》,གི།,,,,,,
,,161,3,《པེ་》《སྣར་》,pམ།,,,,,,
,,162,4,《པེ་》《སྣར་》,རྩོག,,,,,,
,91,163,1,《པེ་》《སྣར་》,mན།,,,,,,
,,164,2,《པེ་》《སྣར་》,གིས།,,,,,,
,,165,3,《པེ་》《སྣར་》,mཕྱིར།,,,,,,
,,166,4,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,92,167,1,《པེ་》《སྣར་》,བཞི།,,,,,,
,,168,2,《པེ་》《སྣར་》,རླུང་།,,,,,,
,,169,3,《པེ་》《སྣར་》,mདེའི་འོག་ན་ནི་སྣའིའོ།།,,,,,,
,,170,4,《པེ་》《སྣར་》,རྟེན།,,,,,,
,,171,5,《པེ་》《སྣར་》,ཇི།,,,,,,
,93,172,1,《པེ་》《སྣར་》,mགི།,,,,,,
,,173,2,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,174,3,《སྣར་》,བརྗོད།,,,,,,
,,175,4,《པེ་》,ཡང་དེར།,《སྣར་》,ཡང་དེ།,,,,,
,,176,5,《པེ་》《སྣར་》,དུ།,,,,,,
,,177,6,《པེ་》《སྣར་》,ཤུས་རགས།,,,,,,
,,178,7,《པེ་》《སྣར་》,ཤ་དང་ལྷ།,,,,,,
,94,179,1,《པེ་》,གྱི་མནོན།,,,,,,
,,180,2,《པེ་》《སྣར་》,པོ།,,,,,,
,,181,3,《པེ་》《སྣར་》,pབོ།,,,,,,
,,182,4,《པེ་》《སྣར་》,mཔོ།,,,,,,
,95,183,1,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,184,2,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,185,3,《པེ་》《སྣར་》,mཀྱང་།,,,,,,
,,186,4,《པེ་》《སྣར་》,པར་ཤེས་པ།,,,,,,
,,187,5,《པེ་》《སྣར་》,mབཞི།,,,,,,
,,188,6,《པེ་》《སྣར་》,mགྱི།,,,,,,
,96,189,1,《པེ་》《སྣར་》,mཡིན་པར།,,,,,,
,,190,2,《པེ་》《སྣར་》,བྱ།,,,,,,
,,191,3,《པེ་》《སྣར་》,mཔ།,,,,,,
,,192,4,《སྣར་》,པས།,,,,,,
,,193,5,《པེ་》《སྣར་》,mནས།,,,,,,
,,194,6,《པེ་》《སྣར་》,mབསྟན།,,,,,,
,97,195,1,《པེ་》《སྣར་》,པུ།,,,,,,
,,196,2,《པེ་》《སྣར་》,mཆེ་གེ་མོ་ཞིག་ནའོ།,,,,,,
,,197,3,《པེ་》《སྣར་》,mདང་བཅས་པ།,,,,,,
,,198,4,《པེ་》《སྣར་》,ཤིང་།,,,,,,
,,199,5,《པེ་》《སྣར་》,ཆེའི།,,,,,,
,,200,6,《པེ་》,དང་།,《སྣར་》,པ།,,,,,
,,201,7,《པེ་》《སྣར་》,mབ།,,,,,,
,,202,8,《པེ་》《སྣར་》,mཔ།,,,,,,
,,203,9,《སྣར་》,mཔ།,,,,,,
,98,204,1,《པེ་》《སྣར་》,mལ།,,,,,,
,,205,2,《པེ་》《སྣར་》,pམ།,,,,,,
,,206,3,《པེ་》《སྣར་》,mལ།,,,,,,
,,207,4,《པེ་》《སྣར་》,པའི།,,,,,,
,,208,5,《པེ་》《སྣར་》,པས།,,,,,,
,,209,6,《པེ་》《སྣར་》,ལེན།,,,,,,
,,210,7,《པེ་》《སྣར་》,བྱ།,,,,,,
,99,211,1,《པེ་》《སྣར་》,mནི།,,,,,,
,,212,2,《པེ་》《སྣར་》,pརོ།,,,,,,
,,213,3,《པེ་》《སྣར་》,ལྟ།,,,,,,
,,214,4,《པེ་》《སྣར་》,mམི་དགེ་བ་དང་།,,,,,,
,,215,5,《པེ་》,བརྟག,,,,,,
,,216,6,《པེ་》《སྣར་》,དུ་ལུང་།,,,,,,
,100,217,1,《པེ་》《སྣར་》,ན།,,,,,,
,,218,2,《པེ་》《སྣར་》,mཔར།,,,,,,
,,219,3,《པེ་》《སྣར་》,pདེ།,,,,,,
,,220,4,《པེ་》《སྣར་》,mལྟ།,,,,,,
,,221,5,《སྣར་》,ལྟར།,,,,,,
,,222,6,《པེ་》,ཁམ་གྱི།,,,,,,
,,223,7,《པེ་》《སྣར་》,པའི།,,,,,,
,,224,8,《པེ་》《སྣར་》,ནི།,,,,,,
,101,225,1,《སྣར་》,དེ།,,,,,,
,,226,2,《པེ་》,ལྦ།,《སྣར་》,བྷ།,,,,,
,,227,3,《པེ་》《སྣར་》,མིད།,,,,,,
,,228,4,《པེ་》《སྣར་》,ནས།,,,,,,
,,229,5,《པེ་》《སྣར་》,mགང་།,,,,,,
,102,230,1,《པེ་》《སྣར་》,mཔར།,,,,,,
,,231,2,《པེ་》《སྣར་》,བརྟེན།,,,,,,
,,232,3,《པེ་》《སྣར་》,གཟུང་བའི་ཕྱིར་རོ།,,,,,,
,,233,4,《པེ་》,རྟོགས།,,,,,,
,103,234,1,《པེ་》《སྣར་》,mདང་།,,,,,,
,,235,2,《སྣར་》,pན།,,,,,,
,,236,3,《སྣར་》,གྱིས།,,,,,,
,,237,4,《པེ་》《སྣར་》,གཏོགས།,,,,,,
,,238,5,《པེ་》《སྣར་》,mན།,,,,,,
,104,239,1,《སྣར་》,pསུ།,,,,,,
,,240,2,《པེ་》《སྣར་》,རྣམ།,,,,,,
,,241,3,《སྣར་》,pཔ།,,,,,,
,,242,4,《པེ་》《སྣར་》,pནི་མ།,,,,,,
,,243,5,《པེ་》《སྣར་》,mན།,,,,,,
,,244,6,《པེ་》《སྣར་》,mམཉམ་པར་གཞག་པ་དང་།,,,,,,
,,245,7,《པེ་》《སྣར་》,ཕྱེད།,,,,,,
,,246,8,《སྣར་》,pཔ།,,,,,,
,105,247,1,《པེ་》,pདང་།,,,,,,
,,248,2,《པེ་》《སྣར་》,mདང་།,,,,,,
,,249,3,《པེ་》《སྣར་》,དག,,,,,,
,,250,4,《པེ་》《སྣར་》,འགྱུར།,,,,,,
,106,251,1,《པེ་》《སྣར་》,pདག,,,,,,
,,252,2,《སྣར་》,ཤིའི།,,,,,,
,107,253,1,《སྣར་》,ཤིའི།,,,,,,
,,254,2,《པེ་》《སྣར་》,pམི།,,,,,,
,,255,3,《སྣར་》,རིག,,,,,,
,,256,4,《པེ་》,བའི།,,,,,,
,,257,5,《པེ་》《སྣར་》,ཉིད།,,,,,,
,,258,6,《པེ་》《སྣར་》,mདང་།,,,,,,
,,259,7,《པེ་》《སྣར་》,བཅད།,,,,,,
,,260,8,《པེ་》《སྣར་》,བསྲེགས།,,,,,,
,108,261,1,《པེ་》《སྣར་》,བཅས།,,,,,,
,,262,2,《པེ་》《སྣར་》,mབར།,,,,,,
,,263,3,《སྣར་》,mརྒྱས་པ་ལས་བྱུང་བ་རྣམས་ནི་དུ།,,,,,,
,,264,4,《པེ་》《སྣར་》,ལ།,,,,,,
,109,265,1,《པེ་》《སྣར་》,བརྟགས།,,,,,,
,,266,2,《པེ་》《སྣར་》,བརྟགས།,,,,,,
,,267,3,《པེ་》《སྣར་》,mནི།,,,,,,
,,268,4,《པེ་》《སྣར་》,བསྒོམས།,,,,,,
,,269,5,《པེ་》《སྣར་》,mནི།,,,,,,
,,270,6,《པེ་》《སྣར་》,འགྱུར།,,,,,,
,110,271,1,《པེ་》《སྣར་》,mསྒྲ་དང་།,,,,,,
,,272,2,《པེ་》《སྣར་》,ཏུ།,,,,,,
,,273,3,《པེ་》《སྣར་》,mབཟོད་པའི།,,,,,,
,,274,4,《པེ་》,mཏེ།,,,,,,
,,275,5,《པེ་》《སྣར་》,mགིས།,,,,,,
,111,276,1,《པེ་》《སྣར་》,ཐོག,,,,,,
,,277,2,《པེ་》《སྣར་》,pཐོབ་པ།,,,,,,
,,278,3,《པེ་》《སྣར་》,mདང་།,,,,,,
,,279,4,《པེ་》《སྣར་》,mཁམས་དང་ཡང་ཡིན་ནམ་ཞེ་ན། ་གསུམ་པ་ནི་འདོད་པའི།,,,,,,
,,280,5,《པེ་》《སྣར་》,mགི།,,,,,,
,,281,6,《པེ་》《སྣར་》,pལྟ་བ།,,,,,,
,,282,7,《པེ་》《སྣར་》,mནི།,,,,,,
,112,283,1,《པེ་》《སྣར་》,འཐོབ།,,,,,,
,,284,2,《པེ་》《སྣར་》,ལྟར།,,,,,,
,,285,3,《པེ་》《སྣར་》,mཁམས་ཀྱི།,,,,,,
,,286,4,《པེ་》《སྣར་》,mརྣམས།,,,,,,
,113,287,1,《པེ་》《སྣར་》,བསྟེན།,,,,,,
,,288,2,《སྣར་》,རེ།,,,,,,
,,289,3,《པེ་》《སྣར་》,ལས།,,,,,,
,,290,4,《པེ་》《སྣར་》,སྐྱེ་བའི།,,,,,,
,,291,5,《པེ་》《སྣར་》,pལ།,,,,,,
,,292,6,《པེ་》《སྣར་》,mལ།,,,,,,
,,293,7,《པེ་》《སྣར་》,mམ།,,,,,,
,,294,8,《པེ་》《སྣར་》,ལྟ།,,,,,,
,,295,9,《པེ་》《སྣར་》,བསྟེན།,,,,,,
,,296,10,《པེ་》《སྣར་》,mརང་།,,,,,,
,114,297,1,《པེ་》《སྣར་》,pདང་།,,,,,,
,,298,2,《པེ་》《སྣར་》,སྟེན།,,,,,,
,,299,3,《སྣར་》,mའགག་པ་དང་།,,,,,,
,,300,4,《པེ་》《སྣར་》,སྟེན།,,,,,,
,,301,5,《པེ་》《སྣར་》,དེའི།,,,,,,
,,302,6,《པེ་》《སྣར་》,བལྟ།,,,,,,
,,303,7,《པེ་》《སྣར་》,mནི།,,,,,,
,,304,8,《པེ་》《སྣར་》,pདུ།,,,,,,
,115,305,1,《པེ་》《སྣར་》,གི།,,,,,,
,,306,2,《སྣར་》,སྐྱེད།,,,,,,
,,307,3,《པེ་》《སྣར་》《ཅོ་》,བསྒོམ།,,,,,,
,,308,4,《པེ་》《སྣར་》《ཅོ་》,བསྒོམ།,,,,,,
,,309,5,《པེ་》《སྣར་》,མ།,,,,,,
,,310,6,《སྣར་》,པ།,,,,,,
,,311,7,《པེ་》《སྣར་》,mཔོ་འདི་དག,,,,,,
,,312,8,《པེ་》《སྣར་》,བསྒོམ།,,,,,,
,116,313,1,《པེ་》《སྣར་》,mལ།,,,,,,
,117,314,1,《པེ་》《སྣར་》,པའི།,,,,,,
,,315,2,《པེ་》《སྣར་》,པོ་གཟུགས་ལྟ་བུ།,,,,,,
,,316,3,《པེ་》《སྣར་》,ལྟའོ།,,,,,,
,,317,4,《པེ་》《སྣར་》,mཡིད་ཀྱི།,,,,,,
,,318,5,《པེ་》《སྣར་》,མི།,《ཅོ་》,ཀྱི།,,,,,
,,319,6,《པེ་》《སྣར་》,སྟེན།,,,,,,
,,320,7,《སྣར་》,mརོ།,,,,,,
,,321,8,《པེ་》《སྣར་》,མ་ཡིན།,,,,,,
,118,322,1,《པེ་》《སྣར་》,mབར་དུ།,,,,,,
,,323,2,《པེ་》《སྣར་》,mལ།,,,,,,
,,324,3,《པེ་》《སྣར་》,mཕྱིར།,,,,,,
,,325,4,《སྣར་》,པར།,,,,,,
,,326,5,《པེ་》《སྣར་》,mཡིན།,,,,,,
,,327,6,《པེ་》《སྣར་》,བགེགས།,,,,,,
,,328,7,《པེ་》《སྣར་》,mལྟར།,,,,,,
,,329,8,《པེ་》《སྣར་》,ཁྲེའུ།,,,,,,
,119,330,1,《པེ་》《སྣར་》,mཤེས་པས།,,,,,,
,,331,2,《པེ་》《སྣར་》,mཡང་།,,,,,,
,,332,3,《པེ་》《སྣར་》,mཔ།,,,,,,
,,333,4,《པེ་》《སྣར་》,ལ་མ།,,,,,,
,,334,5,《པེ་》《སྣར་》,mསྟེ།,,,,,,
,,335,6,《པེ་》《སྣར་》,mཔ།,,,,,,
,,336,7,《པེ་》《སྣར་》,ལྟ།,,,,,,
,120,337,1,《པེ་》《སྣར་》,འཛེར།,,,,,,
,,338,2,《པེ་》《སྣར་》,བྱའོ།,,,,,,
,,339,3,《པེ་》《སྣར་》,ཤེས།,,,,,,
,,340,4,《པེ་》《སྣར་》,mཔས།,,,,,,
,,341,5,《པེ་》《སྣར་》,ལྡད།,,,,,,
,,342,6,《པེ་》《སྣར་》,mདུ།,,,,,,
,,343,7,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,344,8,《པེ་》《སྣར་》,pགཉི།,,,,,,
,,345,9,《པེ་》《སྣར་》,དེ།,,,,,,
,,346,10,《པེ་》《སྣར་》,mབར།,,,,,,
,121,347,1,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,122,348,1,《པེ་》《སྣར་》,ཞིག,,,,,,
,,349,2,《པེ་》《སྣར་》,ཚེའི,,,,,,
,,350,3,《པེ་》《སྣར་》,ཚེའི།,,,,,,
,,351,4,《པེ་》《སྣར་》,pན།,,,,,,
,123,352,1,《སྣར་》,pརེག་པ་ལ།,,,,,,
,,353,2,《པེ་》《སྣར་》,mནི།,,,,,,
,,354,3,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,355,4,《པེ་》《སྣར་》,རྟོགས།,,,,,,
,,356,5,《པེ་》《སྣར་》,pམི།,,,,,,
,,357,6,《པེ་》《སྣར་》,mགལ་ཏེ་མ་ཡིན་ན་ནི། རེག་ཀྱང་ཐལ་བར་མི་འགྱུར་རོ། །,,,,,,
,,358,7,《པེ་》《སྣར་》,ཅི།,,,,,,
,,359,8,《པེ་》《སྣར་》,ལོའི།,,,,,,
,,360,9,《པེ་》《སྣར་》,པོ།,,,,,,
,,361,10,《པེ་》《སྣར་》,ཇི།,,,,,,
