མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
༄༅། །རྒྱལ་པོ་ལ་གཏམ་བྱ་བ་རིན་པོ་ཆེའི་ཕྲེང་བ།,288,2,1,《པེ་》《སྣར་》,རྒྱལ་པོ་ལ་གཏམ་བྱ་བ་རིན་པོ་ཆེའི་ཕྲེང་བ་སློབ་དཔོན་ཀླུ་སྒྲུབ་ཀྱིས་མཛད་པ་བཞུགས་སོ།,,,,,,མཚན་བྱང་འདི་ཆོས་ཚན་འདིའི་མཚན་བོད་སྐད་དུ་སྨོས་པ་ལྟར་བཀོད་ཅིང་།
,,3,2,《པེ་》《སྣར་》,རདྣ་མཱ་ལི།
,,4,3,《པེ་》《སྣར་》,བསྒྲུབ།
,,5,4,《པེ་》《སྣར་》,pཀྱི།
,,6,5,《པེ་》,ཕྱིར།
,289,7,1,《པེ་》《སྣར་》,པས།
,,8,2,《སྣར་》,བསོད།
,,9,3,《པེ་》,ན།
,,10,4,《པེ་》《སྣར་》,བརྐུ།
,,11,5,《སྣར་》,འབྱེད།
,290,12,1,《པེ་》《སྣར་》,འཐུང་བས།
,,13,2,《སྣར་》,གཏང་།
,,14,3,《པེ་》《སྣར་》,ཉིད། །ཀུན་གྱིས།
,,15,4,《པེ་》《སྣར་》,འགྲོར།
,,16,5,《པེ་》《སྣར་》,སོགས།
,,17,6,《སྣར་》,ད།
,,18,7,《སྣར་》,མིག
,291,19,1,《པེ་》《སྣར་》,གི།
,,20,2,《སྣར་》,མོས།
,,21,3,《སྣར་》,བཟད།
,,22,4,《པེ་》《སྣར་》《ཅོ་》,དགའ།
,,23,5,《པེ་》《སྣར་》,ཐོབ།
,,24,6,《པེ་》《སྣར་》,ཀྱི།
,,25,7,《པེ་》《སྣར་》,པ།
,,26,8,《པེ་》,གྱིས།
,292,27,1,《པེ་》《སྣར་》,དེ།
,,28,2,《པེ་》《སྣར་》,མཐར།
,,29,3,《སྣར་》,འདྲ།
,,30,4,《པེ་》《སྣར་》,ཡི།
,,31,5,《པེ་》《སྣར་》,གཏགས།
,,32,6,《པེ་》《སྣར་》,སྐྱེས།
,,33,7,《པེ་》《སྣར་》《ཅོ་》,འོད།
,293,34,1,《པེ་》《སྣར་》,པས།
,,35,2,《པེ་》《སྣར་》,མེད་རྟེན།
,,36,3,《པེ་》《སྣར་》,ཀྱི།
,,37,4,《པེ་》《སྣར་》,ཀྱི།
,,38,5,《པེ་》,རྟེན།,《སྣར་》,བདེན།
,,39,6,《པེ་》《སྣར་》,གྱུར།
,,40,7,《པེ་》《སྣར་》,དེ།
,,41,8,《པེ་》《སྣར་》,ནི།
,294,42,1,《པེ་》《སྣར་》,གནས།
,,43,2,《པེ་》《སྣར་》,གྱུར།
,,44,3,《པེ་》《སྣར་》,པ།
,,45,4,《པེ་》《སྣར་》,pབརྟན་ཕྱིར་སྐད་ཅིག་མིན་ན་ཡང་། །རྙིང་པ་དགའ་ལྟ་ག་ལ་ཞིག །
,,46,5,《པེ་》《སྣར་》,པའི།
,295,47,1,《པེ་》《སྣར་》,རྣམས།
,,48,2,《སྣར་》,pཔ།
,,49,3,《པེ་》《སྣར་》,འཕུང་།
,,50,4,《པེ་》《སྣར་》,རྟེན།
,,51,5,《སྣར་》,པ།
