མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།
འཕགས་པ་ཚོགས་ཀྱི་བདག་པོ་ཆགས་པ་རྡོ་རྗེའི་དམ་ཚིག་གི་བསྟོད་པ་ཞེས་བྱ་བ།,804,2,1,,མཚན་བྱང་འདི་ཆོས་ཚན་འདིའི་མཚན་བོད་སྐད་དུ་སྨོས་པ་ལྟར་བཀོད་མེད་ཅིང་། ཆོས་ཚན་འདི་《སྣར་》ལ་མི་བཞུགས་པས་《པེ་》《ཅོ་》དང་དཔེ་བསྡུར་བྱས་ཡོད།
,,3,2,《ཅོ་》,ལས།
,,4,3,《པེ་》,སྐྱབས།
,,5,4,《པེ་》,ལ།
,805,6,1,《པེ་》,སྟེངས།
,,7,2,《པེ་》,mལྡན།
,,8,3,《པེ་》,ཙ།
