མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།
རྗེ་བཙུན་འཕགས་པ་འཇམ་དཔལ་གྱི་སྙིང་རྗེ་ལ་བསྟོད་པ།,245,2,1,,མཚན་བྱང་འདི་《པེ་》《སྣར་》ལྟར་བཀོད།
,,3,2,《སྣར་》,བསྟན།
,246,4,1,《པེ་》《སྣར་》,ཏུ་སྐྱོང་།
,,5,2,《པེ་》《སྣར་》,འགྱུར།
,,6,3,《པེ་》《སྣར་》,ཚེ།
