མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,,
༄༅། །མངོན་པར་རྟོགས་པ་རྣམ་པར་འབྱེད་པ་ཞེས་བྱ་བ།,1523,2,1,《པེ་》《སྣར་》,མངོན་པར་རྟོག་པ་རྣམ་པར་འབྱེད་པ་བཞུགས།,,,,,,མཚན་བྱང་འདི་གཞུང་ལས་བླངས་ཏེ་བཀོད་ཅིང་། 
,,3,2,《པེ་》《སྣར་》,བྷི་ག,,,,,,
,,4,3,《པེ་》《སྣར་》,ལ།,,,,,,
,1524,5,1,《པེ་》《སྣར་》,བསྒོམ།,,,,,,
,1525,6,1,《པེ་》《སྣར་》,གིར།,,,,,,
,1526,7,1,《པེ་》《སྣར་》,pཔ།,,,,,,
,,8,2,《པེ་》《སྣར་》,ཚོགས།,,,,,,
,,9,3,《པེ་》《སྣར་》,འདི།,,,,,,
,1528,10,1,《སྣར་》,ཀྱི།,,,,,,
,,11,2,《པེ་》《སྣར་》,བུ།,,,,,,
,,12,3,《པེ་》《སྣར་》,གྷཿགྷཿ།,,,,,,
,,13,4,《པེ་》《སྣར་》,མུད་ག,,,,,,
,,14,5,《པེ་》《སྣར་》,མ།,,,,,,
,,15,6,《པེ་》《སྣར་》,རྟོག,,,,,,
,1529,16,1,《པེ་》《སྣར་》,ལ་སོགས།,,,,,,
,,17,2,《པེ་》《སྣར་》,ན།,,,,,,
,,18,3,《སྣར་》,བགྱི།,,,,,,
,1530,19,1,《པེ་》《སྣར་》,དྷརྨྨཿ།,,,,,,
,,20,2,《པེ་》《སྣར་》,pཔ།,,,,,,
,1531,21,1,《པེ་》《སྣར་》,mདུ།,,,,,,
,,22,2,《པེ་》《སྣར་》,ལཾ་གིས།,,,,,,
,1532,23,1,《པེ་》《སྣར་》,བར།,,,,,,
,,24,2,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,25,3,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,1533,26,1,《པེ་》《སྣར་》,ཁམས།,,,,,,
