མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,,
,,82,3,《པེ་》《སྣར་》,བསམ།,,,,,,
,,83,4,《པེ་》,དྷརྨཱ།,《སྣར་》,དྷརྨྨཱ།,,,,,
,,84,5,《པེ་》,སརྦ།,,,,,,
,,85,6,《སྣར་》,mཿ།,,,,,,
,472,86,1,《པེ་》,ཀ་རུ་ཎི་ཀཱ་ཡ། སརྦ་བནྡ་དྷ་ན་ཙྪེ་ད་ན་ཀ་རཱ་ཡ།,,,,,,
,473,87,1,《སྣར་》,mདང་།,,,,,,
,,88,2,《པེ་》,སྐོར།,,,,,,
,,89,3,《སྣར་》,སུམ།,,,,,,
,,90,4,《སྣར་》,མ།,,,,,,
,,91,5,《པེ་》,གཟུང་།,,,,,,
,,92,6,《པེ་》,ཀྱིས།,,,,,,
,,93,7,《པེ་》《སྣར་》,གཅད།,,,,,,
,,94,8,《སྣར་》,mདེར།,,,,,,
,,95,9,《སྣར་》,ཀྱི།,,,,,,
,,96,10,《པེ་》《སྣར་》,གཏགས།,,,,,,
,474,97,1,《པེ་》,འབྱུང་།,,,,,,
,,98,2,《པེ་》,བཞག,,,,,,
,,99,3,《སྣར་》,mརིས།,,,,,,
,,100,4,《པེ་》,pརོ། །,,,,,,
,,101,5,《པེ་》《སྣར་》,mརོ།,,,,,,
,,102,6,《སྣར་》,པས།,,,,,,
,,103,7,《པེ་》《སྣར་》,པར།,,,,,,
,,104,8,《པེ་》,སྐྱེད།,,,,,,
,,105,9,《པེ་》,སྐོལ།,,,,,,
,,106,10,《སྣར་》,འོང་།,,,,,,
,,107,11,《པེ་》《སྣར་》,གདགས།,,,,,,
,475,108,1,《པེ་》《སྣར་》,མ།,,,,,,
,,109,2,《པེ་》《སྣར་》,mདཀར་པོ།,,,,,,
,,110,3,《པེ་》《སྣར་》,ནམ།,,,,,,
,,111,4,《པེ་》《སྣར་》,སྟུག,,,,,,
,,112,5,《སྣར་》,གཏགས།,,,,,,
,,113,6,《པེ་》,གྷི།,《སྣར་》,གིའུ།,,,,,
,,114,7,《སྣར་》,བསྐུས།,,,,,,
,,115,8,《པེ་》《སྣར་》,mརིན་པོ་ཆེ།,,,,,,
,,116,9,《པེ་》《སྣར་》,ཁང་།,,,,,,
,476,117,1,《སྣར་》,ཀྱིས་རྒོལ་བར།,,,,,,
,,118,2,《པེ་》《སྣར་》,ཟན།,,,,,,
,,119,3,《སྣར་》,ལ།,,,,,,
,,120,4,《པེ་》,pསྐྱེ་བར།,,,,,,
,477,121,1,《པེ་》《སྣར་》,ས།,,,,,,
,,122,2,《པེ་》,སྒྲུབ།,,,,,,
,,123,3,《པེ་》,གསལ།,,,,,,
