མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།
༄༅། །དམིགས་པ་བརྟག་པ། ༼ཚད་མ། ཅེ༽,430,2,1,,མཚན་བྱང་འདི་ཆོས་ཚན་འདིའི་མཚན་བོད་སྐད་དུ་སྨོས་པ་ལྟར་བཀོད་ཅིང། 《པེ་》《སྣར་》ལ་དམིགས་པ་བརྟག་པ་བཞུགས་སོ། །ཞེས་འཁོད།
,,3,2,《པེ་》《སྣར་》,ཨ་ལཾ་པ་ཎ་པ་རིཀྵ།
,,4,3,《པེ་》《སྣར་》,པ། །དེ་མེད།
,,5,4,《པེ་》《སྣར་》,གསལ་བ།
,431,6,1,《པེ་》《སྣར་》,པར་འགྱུར།
,,7,2,《པེ་》《སྣར་》,དེ།
,,8,3,《སྣར་》,༽པའི།
,,9,4,《པེ་》《སྣར་》,གྱི།
,,10,5,《པེ་》《སྣར་》,ཡིན།
,,11,6,《པེ་》《སྣར་》,ཐོག་མ་མེད་དུས།
,,12,7,《པེ་》《སྣར་》,བརྟག་པའི་ཚིག་ལེའུར་བྱས་པ།
