མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,,
སྐུ་དང་གསུང་དང་ཐུགས་རབ་ཏུ་གནས་པ་ཞེས་བྱ་བ།,918,2,1,《པེ་》, སྐུ་དང་གསུང་དང་ཐུགས་རབ་ཏུ་གནས་པ་ཞེས་བྱ་བ་བཞུགས་སོ།།,,,,,,མཚན་བྱང་འདི་ཆོས་ཚན་འདིའི་མཚན་བོད་སྐད་དུ་སྨོས་པ་ལྟར་བཀོད་ཅིང་། 
,,3,2,《པེ་》《སྣར་》,གསུངས།,,,,,,
,919,4,1,《སྣར་》,བཙམ,,,,,,
,,5,2,《པེ་》《སྣར་》,སྟེ།,,,,,,
,,6,3,《པེ་》《སྣར་》,བཟངས།,,,,,,
,,7,4,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,8,5,《པེ་》《སྣར་》,བསྟན།,,,,,,
,,9,6,《པེ་》《སྣར་》,རྒུད།,,,,,,
,,10,7,《པེ་》《སྣར་》,རྩི།,,,,,,
,,11,8,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,920,12,1,《སྣར་》,འཁུར།,,,,,,
,,13,2,《པེ་》,ཀྱི།,,,,,,
,,14,3,《པེ་》《སྣར་》,རྟོགས།,,,,,,
,,15,4,《པེ་》《སྣར་》,བརླབས།,,,,,,
,,16,5,《པེ་》《སྣར་》,འཕྲིན།,,,,,,
,,17,6,《པེ་》《སྣར་》,སྐྱེད།,,,,,,
,,18,7,《པེ་》《སྣར་》,ན།,,,,,,
,,19,8,《ཅོ་》,པ།,,,,,,
,,20,9,《པེ་》《སྣར་》,རིམ།,,,,,,
,,21,10,《པེ་》《སྣར་》,གྱི།,,,,,,
,921,22,1,《པེ་》,ལ།;《ཅོ་》,པ་དང་།,,,,,
,,23,2,《པེ་》《སྣར་》,བསྟན།,,,,,,
,,24,3,《པེ་》《སྣར་》,གཞག,,,,,,
,,25,4,《པེ་》《སྣར་》,ཡི།,,,,,,
,,26,5,《པེ་》《སྣར་》,པས།,,,,,,
,922,27,1,《པེ་》《སྣར་》,བརླབས།,,,,,,
,,28,2,《པེ་》《སྣར་》,ཆ།,,,,,,
,,29,3,《པེ་》《སྣར་》,འོངས།,,,,,,
,,30,4,《པེ་》《སྣར་》,བའི།,,,,,,
,,31,5,《པེ་》《སྣར་》,ཆང་།,,,,,,
,,32,6,《པེ་》《སྣར་》,སྟེན།,,,,,,
,,33,7,《པེ་》《སྣར་》,ཡིས།,,,,,,
,,34,8,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,,
,,35,9,《པེ་》,བསྲུངས་པའི།;《སྣར་》,བསུང་བའི།,,,,,
,923,36,1,《པེ་》《སྣར་》,རེགས།,,,,,,
,,37,2,《པེ་》《སྣར་》,བསྲུང་།,,,,,,
,,38,3,《པེ་》《སྣར་》,གཡོག,,,,,,
,,39,4,《པེ་》《སྣར་》,ཏ།,,,,,,
,,40,5,《པེ་》《སྣར་》,གནང་།,,,,,,
,,41,6,《པེ་》《སྣར་》,བརླབས།,,,,,,
,,42,7,《པེ་》《སྣར་》,གནང་།,,,,,,
,,43,8,《པེ་》《སྣར་》,རེང་།;《ཅོ་》,རིངས།,,,,,
,,44,9,《པེ་》《སྣར་》《ཅོ་》,དྲི།,,,,,,
,,45,10,《པེ་》《སྣར་》,མེད།,,,,,,
,,46,11,《པེ་》《སྣར་》,གཡེམ།,,,,,,
,,47,12,《པེ་》《སྣར་》,ཟླས།,,,,,,
,924,48,1,《པེ་》《སྣར་》,སྤྲུ།,,,,,,
,,49,2,《པེ་》,ཞུགས།;《ཅོ་》,གཞུགས།,,,,,
,,50,3,《པེ་》《སྣར་》,ཛ།,,,,,,
,,51,4,《པེ་》《སྣར་》,གཉན།,,,,,,
,,52,5,《པེ་》《སྣར་》,གྱི་བརླབས།,,,,,,
,,53,6,《པེ་》《སྣར་》,བཞིའི།,,,,,,
,,54,7,《པེ་》《སྣར་》,གྱིས།,,,,,,
,,55,8,《པེ་》《སྣར་》,བསྲང་།,,,,,,
,,56,9,《པེ་》《སྣར་》,བརླབས།,,,,,,
,,57,10,《པེ་》《སྣར་》,བརླབས།,,,,,,
,925,58,1,《པེ་》《སྣར་》,བརླབས།,,,,,,
,,59,2,《པེ་》《སྣར་》,བསྒྱེར།,,,,,,
,,60,3,《པེ་》《སྣར་》,བསླབ།,,,,,,
,,61,4,《པེ་》《སྣར་》,ཁེབས།,,,,,,
,,62,5,《པེ་》《སྣར་》,སྐད།,,,,,,
,,63,6,《པེ་》《སྣར་》,pགདན་ཐོ་དབུལ་བ་རྒྱས་པ་ཡིན། །,,,,,,
,,64,7,《པེ་》《སྣར་》,བཞར།,,,,,,
,,65,8,《པེ་》《སྣར་》,མང་།,,,,,,
,,66,9,《པེ་》《སྣར་》,ཐོག,,,,,,
,,67,10,《པེ་》,སྙན་སྦབས།;《སྣར་》,སྙམ་སྦབས༑,,,,,
,,68,11,《པེ་》《སྣར་》,སིལ།,,,,,,
,,69,12,《པེ་》《སྣར་》,བོ།,,,,,,
,,70,13,《པེ་》《སྣར་》《ཅོ་》,དང་།,,,,,,
,,71,14,《པེ་》,དཀོད་འབུལ་བསམས།;《སྣར་》,འགོད་འབུལ་བསམས།,,,,,
,,72,15,《སྣར་》,འགྲུ,,,,,,
,,73,16,《པེ་》《སྣར་》,mཤིང་གླེགས།,,,,,,
,,74,17,《པེ་》《སྣར་》,ཁབ།,,,,,,
,926,75,1,《པེ་》《སྣར་》,ཡིད།,,,,,,
,,76,2,《པེ་》《སྣར་》,རྟོགས།,,,,,,
,,77,3,《པེ་》《སྣར་》,བསམ།,,,,,,
,,78,4,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,79,5,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,80,6,《པེ་》《སྣར་》,ཀླག,,,,,,
,,81,7,《པེ་》《སྣར་》,བཅིངས།,,,,,,
,,82,8,《པེ་》,ཧཱུཾ་ཨཾ་བཛྲི།;《སྣར་》,ཧཱུཾ་ཨ་བཛྲི།;《ཅོ་》,ཧཱུཾ་ཨྃ་ཛྲྀཾ།,,,,
,,83,9,《སྣར་》,མེད།,,,,,,
,,84,10,《པེ་》《སྣར་》,གཟུང་།,,,,,,
,,85,11,《པེ་》《སྣར་》,བདུན།,,,,,,
,,86,12,《པེ་》《སྣར་》,ཡིས།,,,,,,
,,87,13,《པེ་》《སྣར་》,འབུལ།,,,,,,
,,88,14,《པེ་》,གཟེང་། ;《ཅོ་》,གཟེང་། ,,,,,
,927,89,1,《པེ་》,རྣམས།,,,,,,
,,90,2,《པེ་》《སྣར་》,བཞི།,,,,,,
,,91,3,《པེ་》《སྣར་》,གཟོ།,,,,,,
,,92,4,《པེ་》《སྣར་》,འབུལ།,,,,,,
,,93,5,《པེ་》,བཏང་།,,,,,,
,,94,6,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,95,7,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,928,96,1,《པེ་》《སྣར་》,སྡུ།,,,,,,
,,97,2,《པེ་》《སྣར་》,རྟེན།,,,,,,
,,98,3,《པེ་》《སྣར་》,དྲང་།,,,,,,
,,99,4,《པེ་》《སྣར་》,བརླབས།,,,,,,
,,100,5,《པེ་》《སྣར་》,འབུམ།,,,,,,
,,101,6,《པེ་》,གདབ།,,,,,,
,929,102,1,《སྣར་》,རྗེ།,,,,,,
,,103,2,《པེ་》,བྲུམ།;《སྣར་》,བྲུཾ།,,,,,
,,104,3,《པེ་》,pབོ།,,,,,,
,,105,4,《པེ་》《སྣར་》,ཅོང་།,,,,,,
,,106,5,《པེ་》《སྣར་》,གཎྜི།,,,,,,
,,107,6,《པེ་》《སྣར་》,ཛྲི།;《ཅོ་》,ཛྲཱིཾ།,,,,,
,,108,7,《སྣར་》,mརྗེ།,,,,,,
,,109,8,《པེ་》《སྣར་》,འཕྲེང་།,,,,,,
,,110,9,《པེ་》《སྣར་》,རྡོ་རྗེ་ལས།,,,,,,
,,111,10,《པེ་》《སྣར་》,སྐྱེད།,,,,,,
,,112,11,《པེ་》《སྣར་》,ལ།,,,,,,
,,113,12,《སྣར་》,སྲོགས།,,,,,,
