མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,པར་གྲངས།,,,,,
༄༅། །ཚེ་བསྒྲུབ་པའི་ཐབས།,192,2,1,《པེ་》,༄༅། །ཚེ་བསྒྲུབ་པའི་ཐབས་བཞུགས་སོ།།,,,,,,མཚན་བྱང་འདི་ཆོས་ཚན་འདིའི་མཚན་བོད་སྐད་དུ་སྨོས་པ་ལྟར་བཀོད་ཅིང་། 
,193,3,1,《པེ་》,བར།,,,,,,
,194,4,1,《པེ་》,བསྒྲུབ།,,,,,,
