མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,
,,103,10,《སྣར་》,གཞག,,,,,,
,739,104,1,《པེ་》《སྣར་》,mདེ་ལ་ཐབས་ཀྱི་དགོས་པ་ནི་…...གསུམ་རབ་ཏུ་ཤེས་པའོ།   །,,,,,,
,,105,2,《པེ་》《སྣར་》,mདེ།,,,,,,
,,106,3,《པེ་》《སྣར་》,mཕྱིར།,,,,,,
,,107,4,《པེ་》《སྣར་》,ཤེས།,,,,,,
,,108,5,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,109,6,《པེ་》《སྣར་》,mལོག་པར།,,,,,,
,,110,7,《པེ་》《སྣར་》,བལྟོས། ,,,,,,(ཆོས་ཚན་འདིའི་ནང་དུ་ལྟོས་ཞེས་པ་རྣམས་《པེ་》《སྣར་》ལ་བལྟོས་ཞེས་འཁོད་ཀྱང་བསྡུར་མཆན་དུ་བཀོད་མེད།)
,740,111,1,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,,112,2,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,,113,3,《སྣར་》,སྐྱེས།,
,,114,4,《པེ་》《སྣར་》,pཔར།,
,,115,5,《པེ་》《སྣར་》,འཕགས་པ།,
,,116,6,《པེ་》《སྣར་》,བ།,
,,117,7,《སྣར་》,གྱུར་པ།,
,,118,8,《པེ་》《སྣར་》,ཀྱིས།,
,,119,9,《པེ་》《སྣར་》,པ།,
,,120,10,《པེ་》《སྣར་》,mཔ།,
,,121,11,《པེ་》《སྣར་》,ལ།,
,,122,12,《པེ་》《སྣར་》,pཔ།,
,741,123,1,《པེ་》《སྣར་》,སྒོ།,
,,124,2,《པེ་》《སྣར་》,པ་སྟེ།,
,,125,3,《པེ་》《སྣར་》,ཤིང་།,
,,126,4,《པེ་》《སྣར་》,ཐོབ།,
,,127,5,《པེ་》《སྣར་》,mཇི།,
,,128,6,《པེ་》《སྣར་》,ནམ།,
,,129,7,《པེ་》《སྣར་》,པོར།,
,,130,8,《སྣར་》,རྟོགས།,
,,131,9,《པེ་》《སྣར་》,ཤེས།,
,,132,10,《སྣར་》,རྟོགས།,
,742,133,1,《པེ་》《སྣར་》,སྒོམ།,
,,134,2,《པེ་》《སྣར་》,བཞིག,
,,135,3,《པེ་》《སྣར་》,བཞིག,
,,136,4,《སྣར་》,བསྡུ་བ།,
,,137,5,《པེ་》《སྣར་》,རྟོགས།,
,,138,6,《པེ་》《སྣར་》,mདང་།,
,,139,7,《པེ་》《སྣར་》,བཞིག,
,,140,8,《པེ་》《སྣར་》,སྒོམ།,
,743,141,1,《པེ་》《སྣར་》,པ།,
,,142,2,《པེ་》《སྣར་》,པའི་ལས།,
,,143,3,《པེ་》《སྣར་》,པའོ།,
,,144,4,《པེ་》《སྣར་》,བརྒྱད།,
,,145,5,《པེ་》《སྣར་》,pཔ།,
,,146,6,《པེ་》《སྣར་》,བྱུང་།,
,,147,7,《པེ་》《སྣར་》,པར།,
,,148,8,《པེ་》《སྣར་》,pནི།,
,,149,9,《པེ་》《སྣར་》,བརྟེན།,
,744,150,1,《པེ་》《སྣར་》,སྒོམ་པ།,
,,151,2,《པེ་》,mལ།,
,,152,3,《པེ་》《སྣར་》,དང་།,
,,153,4,《པེ་》《སྣར་》,སྒོམ།,
,,154,5,《པེ་》《སྣར་》,ལ།,
,,155,6,《པེ་》《སྣར་》,དྲུག,
,,156,7,《པེ་》《སྣར་》,དམ།,
,,157,8,《པེ་》《སྣར་》,རིགས།,
,,158,9,《པེ་》《སྣར་》,དྲི།,
,745,159,1,《པེ་》《སྣར་》,ཀྱིས།,
,,160,2,《པེ་》《སྣར་》,སར།,
,,161,3,《པེ་》《སྣར་》,mལ།,
,,162,4,《པེ་》《སྣར་》,པོ།,
,746,163,1,《པེ་》《སྣར་》,རྟས།,
,,164,2,《པེ་》《སྣར་》,འགྲུབ།,
,,165,3,《པེ་》《སྣར་》,ལ།,
,,166,4,《པེ་》《སྣར་》,ཡིན།,
,,167,5,《པེ་》《སྣར་》,mདང་།,
,,168,6,《པེ་》《སྣར་》,པའི།,
,,169,7,《པེ་》《སྣར་》,mམ།,
,,170,8,《པེ་》《སྣར་》,mཕ་རོལ་ཏུ་ཕྱིན་པ་དེ་དག་ལ།,
,,171,9,《པེ་》《སྣར་》,བསྡུས་པ།,
,,172,10,《པེ་》《སྣར་》,སོ།,
,,173,11,《པེ་》,mགི།,
,747,174,1,《པེ་》《སྣར་》,པས།,
,,175,2,《པེ་》《སྣར་》,བསྒྲུབ།,
,,176,3,《པེ་》《སྣར་》,གིས་སོ་སོར།,
,,177,4,《པེ་》《སྣར་》,པའི།,
,,178,5,《པེ་》《སྣར་》,mདག,
,,179,6,《པེ་》《སྣར་》,pདོན་གྱི།,
,,180,7,《པེ་》《སྣར་》,བརྡའ།,
,,181,8,《པེ་》《སྣར་》,ཐམས་ཅད།,
,,182,9,《པེ་》《སྣར་》,པའི།,
,,183,10,《པེ་》《སྣར་》,ཀྱིས།,
,748,184,1,《པེ་》《སྣར་》,བཏགས།,
,,185,2,《པེ་》,པ།,
,,186,3,《སྣར་》,ཀྱིས།,
,,187,4,《པེ་》《སྣར་》,བ།,
,,188,5,《པེ་》,བཏག,《སྣར་》,བརྟག
,,189,6,《པེ་》《སྣར་》,བརྟག,
,,190,7,《པེ་》《སྣར་》,སྤྱོད་པ།,
,749,191,1,《པེ་》《སྣར་》,mཔ།,
,,192,2,《པེ་》《སྣར་》,ཀྱིས།,
,,193,3,《པེ་》《སྣར་》,mཔ།,
,,194,4,《པེ་》《སྣར་》,རྟོགས།,
,,195,5,《པེ་》《སྣར་》,mཉོན་མོངས་པ་ཅན་མ་ཡིན་པའི་རབ་ཏུ་དབྱེ་བ་དང་།,
,750,196,1,《པེ་》《སྣར་》,ནཱ།,
,,197,2,《པེ་》《སྣར་》,ལོཙྪ།,
,,198,3,《པེ་》《སྣར་》,པའོ།,
