མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,,
འཕགས་པ་རྣམ་པར་མི་རྟོག་པར་འཇུག་པའི་གཟུངས་ཀྱི་རྒྱ་ཆེར་འགྲེལ་པ།,320,2,1,《པེ་》,འཕགས་པ་རྣམ་པར་མི་རྟོག་པར་འཇུག་པའི་གཟུངས་ཀྱི་རྒྱ་ཆེར་འགྲེལ་པ་སློབ་དཔོན་ག་མ་ལ་ཤཱི་ལས་མཛད་བཞུགས།;《སྣར་》,འཕགས་པ་རྣམ་པར་…...མཛད་པ་བཞུགས། ཝཱཾ །,,,,,མཚན་བྱང་འདི་ཆོས་ཚན་འདིའི་མཚན་བོད་སྐད་དུ་སྨོས་པ་ལྟར་བཀོད་ཅིང་། 
,,3,2,《པེ་》《སྣར་》,ཀ,,,,,,
,,4,3,《ཅོ་》,གསལ།,,,,,,
,,5,4,《སྣར་》,བྱེ།,,,,,,
,,6,5,《པེ་》《སྣར་》,པར།,,,,,,
,321,7,1,《པེ་》《སྣར་》,སྤོང་།,,,,,,
,,8,2,《པེ་》《སྣར་》,འདིས།,,,,,,
,,9,3,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,,
,,10,4,《པེ་》《སྣར་》,mའཇུག་པ་ལ།,,,,,,
,,11,5,《པེ་》《སྣར་》,དེ་ནས།,,,,,,
,,12,6,《པེ་》《སྣར་》,mདག,,,,,,
,,13,7,《པེ་》《སྣར་》,པ་དག,,,,,,
,,14,8,《སྣར་》,བཟུངས།,,,,,,
,,15,9,《པེ་》《སྣར་》,ཅིང་།,,,,,,
,322,16,1,《པེ་》,གསུངས།,,,,,,
,,17,2,《པེ་》《སྣར་》,དེའི།,,,,,,
,,18,3,《པེ་》《སྣར་》,གཞི།,,,,,,
,,19,4,《པེ་》《སྣར་》,སྤོང་།,,,,,,
,,20,5,《པེ་》《སྣར་》,གཞི།,,,,,,
,323,21,1,《པེ་》《སྣར་》,པའི།,,,,,,
,,22,2,《པེ་》,mའདེབས།,,,,,,
,,23,3,《པེ་》《སྣར་》,ཉན།,,,,,,
,,24,4,《པེ་》《སྣར་》,བྱའོ།,,,,,,
,,25,5,《པེ་》《སྣར་》,pའདི་ལྟ་སྟེ་གཟུང་བའམ་འཛིན་པར་ཡང་རུང་།,,,,,,
,,26,6,《པེ་》《སྣར་》,pཞེ་ན།,,,,,,
,,27,7,《པེ་》《སྣར་》,པས།,,,,,,
,,28,8,《པེ་》《སྣར་》,བྱ་བའི།,,,,,,
,,29,9,《སྣར་》,རྟག,,,,,,
,,30,10,《པེ་》《སྣར་》,pནི།,,,,,,
,,31,11,《པེ་》《སྣར་》,བ།,,,,,,
,,32,12,《པེ་》《སྣར་》,pནི།,,,,,,
,324,33,1,《པེ་》,ཀྱི།,,,,,,
,,34,2,《པེ་》《སྣར་》,ལས།,,,,,,
,,35,3,《སྣར་》,བསྟན།,,,,,,
,,36,4,《པེ་》《སྣར་》,འདི།,,,,,,
,,37,5,《པེ་》《སྣར་》,འདིས།,,,,,,
,,38,6,《པེ་》《སྣར་》,པ།,,,,,,
,,39,7,《པེ་》《སྣར་》,ཐོས།,,,,,,
,,40,8,《པེ་》《སྣར་》,mབྱ་བ།,,,,,,
,,41,9,《པེ་》《སྣར་》,པར།,,,,,,
,325,42,1,《པེ་》《སྣར་》,བརྟན།,,,,,,
,,43,2,《པེ་》,ཞེ།;《སྣར་》,རོ་ཞེས།,,,,,
,,44,3,《པེ་》,ལས།,,,,,,
,326,45,1,《སྣར་》,གསུངས།,,,,,,
,,46,2,《པེ་》《སྣར་》,pན།,,,,,,
,,47,3,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,48,4,《པེ་》《སྣར་》,ན།,,,,,,
,,49,5,《པེ་》《སྣར་》,པ།,,,,,,
,327,50,1,《པེ་》《སྣར་》,སྨྲོས།,,,,,,
,,51,2,《པེ་》《སྣར་》,བསྒྲུབས།,,,,,,
,,52,3,《པེ་》《སྣར་》,གནང་།,,,,,,
,,53,4,《སྣར་》,བཅེས།,,,,,,
,,54,5,《ཅོ་》,དེར་ལན།,,,,,,
,,55,6,《པེ་》《སྣར་》,གིས།,,,,,,
,328,56,1,《པེ་》《སྣར་》,pཐོས་པར།,,,,,,
,,57,2,《པེ་》,mན།,,,,,,
,,58,3,《སྣར་》,བ།,,,,,,
,,59,4,《པེ་》《སྣར་》,mཔ།,,,,,,
,,60,5,《སྣར་》,གཙོས།,,,,,,
,,61,6,《སྣར་》,mན།,,,,,,
,329,62,1,《པེ་》《སྣར་》,ཞུགས།,,,,,,
,,63,2,《པེ་》《སྣར་》,བཟང་།,,,,,,
,,64,3,《སྣར་》,རྟོགས།,,,,,,
,,65,4,《པེ་》《སྣར་》,པོ་དེ།,,,,,,
,,66,5,《པེ་》《སྣར་》,དེའི།,,,,,,
,,67,6,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,330,68,1,《པེ་》《སྣར་》,pའདི།,,,,,,
,,69,2,《པེ་》《སྣར་》,ཏེ།,,,,,,
,,70,3,《པེ་》《སྣར་》,mདང་།,,,,,,
,,71,4,《པེ་》《སྣར་》,པས།,,,,,,
,,72,5,《པེ་》《སྣར་》,ཏེ།,,,,,,
,,73,6,《པེ་》《སྣར་》,དཀྲོལ།,,,,,,
,,74,7,《པེ་》,པ་མེད་ཏུ།,,,,,,
,,75,8,《པེ་》《སྣར་》,པ།,,,,,,
,,76,9,《སྣར་》,སྙོམ།,,,,,,
,,77,10,《པེ་》《སྣར་》,ཙམ།,,,,,,
,,78,11,《པེ་》《སྣར་》,སྙོམས།,,,,,,
,331,79,1,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,80,2,《སྣར་》,པར།,,,,,,
,,81,3,《པེ་》,གྱི།,,,,,,
,,82,4,《པེ་》《སྣར་》,གོ།,,,,,,
,,83,5,《པེ་》《སྣར་》,གཉི་ག,,,,,,
,,84,6,《པེ་》《སྣར་》,བསླུ།,,,,,,
,332,85,1,《པེ་》《སྣར་》,ན།,,,,,,
,,86,2,《པེ་》《སྣར་》,གཅིག་ཅེས།,,,,,,
,,87,3,《པེ་》《སྣར་》,pལ།,,,,,,
,,88,4,《པེ་》《སྣར་》,པས།,,,,,,
,,89,5,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,90,6,《པེ་》,mལ།,,,,,,
,,91,7,《པེ་》《སྣར་》,སྡེ།,,,,,,
,,92,8,《པེ་》《སྣར་》,ཆེད་དུ།,,,,,,
,,93,9,《པེ་》《སྣར་》,pཆེན་པོ།,,,,,,
,333,94,1,《པེ་》《སྣར་》,བརྩམས།,,,,,,
,,95,2,《པེ་》《སྣར་》《ཅོ་》,རྟོགས།,,,,,,
,334,96,1,《སྣར་》,གའི།,,,,,,
,,97,2,《པེ་》《སྣར་》,pམི།,,,,,,
,,98,3,《པེ་》《སྣར་》,བས།,,,,,,
,,99,4,《པེ་》《སྣར་》,བས།,,,,,,
,335,100,1,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,101,2,《པེ་》,།། །།,,,,,,
,,102,3,《པེ་》《སྣར་》,བས།,,,,,,
,,103,4,《པེ་》《སྣར་》,pསམ།,,,,,,
,,104,5,《པེ་》《སྣར་》,ཕྱད།,,,,,,
,,105,6,《པེ་》《སྣར་》,གྱི།,,,,,,
,,106,7,《པེ་》,འཛིན།,,,,,,
,,107,8,《པེ་》《སྣར་》,ཞིག,,,,,,
,,108,9,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,336,109,1,《སྣར་》,ཀྱིས།,,,,,,
,,110,2,《པེ་》《སྣར་》,ནི།,,,,,,
,,111,3,《པེ་》《སྣར་》,འདས་འཆད།,,,,,,
,,112,4,《སྣར་》,པར།,,,,,,
,,113,5,《པེ་》《སྣར་》,ཅིག,,,,,,
,,114,6,《པེ་》《སྣར་》,སྒོམ།,,,,,,
,337,115,1,《པེ་》,གསུངས།,,,,,,
,,116,2,《པེ་》《སྣར་》,བསྒྲུབས།,,,,,,
,,117,3,《པེ་》《སྣར་》,པ།,,,,,,
,,118,4,《པེ་》《སྣར་》,མི།,,,,,,
,,119,5,《པེ་》《སྣར་》,ཞིག,,,,,,
,,120,6,《པེ་》《སྣར་》,mའཇུག,,,,,,
,,121,7,《སྣར་》,ཁ།,,,,,,
,,122,8,《པེ་》《སྣར་》,ཁ།,,,,,,
,,123,9,《སྣར་》,གཟུངས།,,,,,,
,338,124,1,《པེ་》,མི་རྟོགས།;《སྣར་》,མ་རྟོགས།,,,,,
,339,125,1,《པེ་》《སྣར་》,བསམ།,,,,,,
,,126,2,《པེ་》《སྣར་》,mརབ།,,,,,,
,,127,3,《པེ་》《སྣར་》,བརྟན།,,,,,,
,,128,4,《པེ་》《སྣར་》,བརྟན།,,,,,,
,,129,5,《ཅོ་》,པར།,,,,,,
,,130,6,《སྣར་》,བསམས།,,,,,,
,,131,7,《པེ་》《སྣར་》,སྒོམ།,,,,,,
,,132,8,《པེ་》《སྣར་》,pགཉེན་པོ་ལ་དམིགས་པའི་མཚན་མ་དང་།,,,,,,
,,133,9,《པེ་》《སྣར་》,བསྒོམས།,,,,,,
,,134,10,《པེ་》《སྣར་》,རིམས་སུ།,,,,,,
,340,135,1,《པེ་》《སྣར་》,བཞུགས།,,,,,,
,,136,2,《པེ་》《སྣར་》,གྱིས།,,,,,,
,,137,3,《པེ་》《སྣར་》,བསལ།,,,,,,
,,138,4,《པེ་》《སྣར་》,pམི།,,,,,,
,341,139,1,《པེ་》《སྣར་》《ཅོ་》,གྱི།,,,,,,
,,140,2,《པེ་》《སྣར་》,རྫུན།,,,,,,
,,141,3,《པེ་》《སྣར་》,སོ།,,,,,,
,,142,4,《སྣར་》,mཚེ།,,,,,,
,,143,5,《པེ་》《སྣར་》,mབ།,,,,,,
,342,144,1,《པེ་》,mཔ།,,,,,,
,,145,2,《པེ་》《སྣར་》,སྒོམ།,,,,,,
,,146,3,《པེ་》《སྣར་》,pཔ།,,,,,,
,,147,4,《པེ་》《སྣར་》,pན།,,,,,,
,,148,5,《པེ་》,འཆད།,,,,,,
,343,149,1,《པེ་》《སྣར་》,བསྲུངས་ཏེ།,,,,,,
,,150,2,《པེ་》《སྣར་》,པ།,,,,,,
,,151,3,《པེ་》《སྣར་》,སྒོམ།,,,,,,
,,152,4,《སྣར་》,བསམས།,,,,,,
,,153,5,《དཔེ་》,འདོར།,,,,,,
,,154,6,《པེ་》,ཏེ།,,,,,,
,,155,7,《པེ་》《སྣར་》,pདབྱིངས།,,,,,,
,344,156,1,《པེ་》《སྣར་》,དག,,,,,,
,,157,2,《པེ་》《སྣར་》,པ་ནི།,,,,,,
,,158,3,《པེ་》《སྣར་》,ཅིས་སྤང་།,,,,,,
,,159,4,《སྣར་》,pབྱ་བ།,,,,,,
,,160,5,《པེ་》《སྣར་》,pལ།,,,,,,
,345,161,1,《པེ་》《སྣར་》,mགཞན་དག་ལ།,,,,,,
,,162,2,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,163,3,《པེ་》《སྣར་》,མཆེད།,,,,,,
,,164,4,《པེ་》《སྣར་》,བའོ།,,,,,,
,,165,5,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,166,6,《པེ་》《སྣར་》,དཔྱོད།,,,,,,
,316,167,1,《པེ་》《སྣར་》,སྤང་།,,,,,,
,,168,2,《པེ་》《སྣར་》,mདག,,,,,,
,,169,3,《པེ་》《སྣར་》,བོས།,,,,,,
,,170,4,《སྣར་》,བརྟོགས།,,,,,,
,,171,5,《པེ་》《སྣར་》,འགྲུབ་པས།,,,,,,
,347,172,1,《པེ་》《སྣར་》,བསྒོམས།,,,,,,
,,173,2,《པེ་》《སྣར་》,དཔྱོད།,,,,,,
,,174,3,《པེ་》《སྣར་》,བསླུ།,,,,,,
,,175,4,《པེ་》《སྣར་》,mལ།,,,,,,
,348,176,1,《པེ་》《སྣར་》,རྟོག,,,,,,
,,177,2,《པེ་》《སྣར་》,པར།,,,,,,
,,178,3,《ཅོ་》,འགྱུར་བ།,,,,,,
,,179,4,《པེ་》《སྣར་》,ས།,,,,,,
