མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,,
དེ་བཞིན་གཤེགས་པ་བརྒྱད་ལ་བསྟོད་པ།,699,2,1,《པེ་》《སྣར་》,དེ་བཞིན་གཤེགས་པ་བརྒྱད་ལ་བསྟོད་པ་བཞུགས་སོ།,,,,,,མཚན་བྱང་འདི་གཞུང་ལས་བླངས་ཏེ་བཀོད་ཅིང་། 
,,3,2,《པེ་》《སྣར་》,mཿ,,,,,,
,700,4,1,《པེ་》《སྣར་》,ལས།,,,,,,
,,5,2,《པེ་》,ཌཱུརྱ་ཡི།,《སྣར་》,ཌཱུརྱ་ཡེ།,,,,,
,,6,3,《པེ་》《སྣར་》,པོར།,,,,,,
,701,7,1,《པེ་》《སྣར་》,གཞིར།,,,,,,
,,8,2,《པེ་》《སྣར་》,གིས།,,,,,,
,,9,3,《པེ་》,གྱིས།,,,,,,
