མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,,
༄༅།།རྡོ་རྗེ་ཁྲོ་བོ་གཏུམ་པོ་ལྷ་ལྔ་པ་ཞེས་བྱ་བའི་དཀྱིལ་འཁོར་གྱི་ཆོ་ག,1245,2,1,《པེ་》《སྣར་》,ལག་ན་རྡོ་རྗེ་གཏུམ་པོ་ལྷ་ལྔ་པའི་དཀྱིལ་ཆོག་བཞུགས།,,,,,,མཚན་བྱང་འདི་ཆོས་ཚན་འདིའི་མཚན་བོད་སྐད་དུ་སྨོས་པ་ལྟར་བཀོད་ཅིང་།
,,3,2,《པེ་》《སྣར་》,ཙནྜ།,,,,,,
,,4,3,《པེ་》,ན།,,,,,,
,,5,4,《པེ་》《སྣར་》,mཿ།,,,,,,
,,6,5,《པེ་》《སྣར་》,mརྡོ་རྗེ།,,,,,,
,,7,6,《པེ་》《སྣར་》,བཟའ།,,,,,,
,,8,7,《པེ་》《སྣར་》,སླང་།,,,,,,
,,9,8,《པེ་》《སྣར་》,པ།,,,,,,
,,10,9,《པེ་》《སྣར་》,སྐྱར།,,,,,,
,,11,10,《པེ་》《སྣར་》,བསྐོ།,,,,,,
,1246,12,1,《པེ་》《སྣར་》,།། །།,,,,,,
,,13,2,《པེ་》《སྣར་》,ཏྲཾ།,,,,,,
,,14,3,《པེ་》《སྣར་》,pདག་ལས།,,,,,,
,,15,4,《པེ་》《སྣར་》,ལྔ།,,,,,,
,,16,5,《པེ་》《སྣར་》,འདྲི།,,,,,,
,1247,17,1,《པེ་》《སྣར་》,ཞིག,,,,,,
,,18,2,《པེ་》《སྣར་》,གྲྀཧྞ།,,,,,,
,,19,3,《པེ་》《སྣར་》,གྲྀཧྞ།,,,,,,
,,20,4,《པེ་》《སྣར་》,ཡཱ།,,,,,,
,,21,5,《པེ་》《སྣར་》,ཝན།,,,,,,
,,22,6,《པེ་》《སྣར་》,།། །།,,,,,,
,,23,7,《པེ་》,བོ།,,,,,,
,,24,8,《པེ་》《སྣར་》,བྱ་ཀྲི་སེང་ཀྲི་ཧ་སི།,,,,,,
,,25,9,《པེ་》《སྣར་》,ཀྲི་ཀ་ར།,,,,,,
,,26,10,《པེ་》《སྣར་》,པོ།,,,,,,
,,27,11,《པེ་》《སྣར་》,གྱི།,,,,,,
,,28,12,《པེ་》《སྣར་》,བྲུཾ།,,,,,,
,,29,13,《པེ་》《སྣར་》,བྲུཾ།,,,,,,
,,30,14,《པེ་》《སྣར་》,དྲག,,,,,,
,1248,31,1,《པེ་》《སྣར་》,ལྟ།,,,,,,
,,32,2,《པེ་》《སྣར་》,ཡིས།,,,,,,
,,33,3,《པེ་》《སྣར་》,གི།,,,,,,
,,34,4,《པེ་》《སྣར་》,ཡིས།,,,,,,
,,35,5,《པེ་》《སྣར་》,ལྟ།,,,,,,
,1249,36,1,《པེ་》《སྣར་》,སྡོམས།,,,,,,
,,37,2,《པེ་》《སྣར་》,mཏུ།,,,,,,
,,38,3,《པེ་》《སྣར་》,པས།,,,,,,
,,39,4,《པེ་》《སྣར་》,བརླབ།,,,,,,
,,40,5,《པེ་》《སྣར་》,སྤྱད།,,,,,,
,,41,6,《པེ་》《སྣར་》,བསད།,,,,,,
,,42,7,《པེ་》《སྣར་》,པར་ཡང་སླང་།,,,,,,
,,43,8,《པེ་》《སྣར་》,ཡོང་།,,,,,,
,1250,44,1,《པེ་》《སྣར་》,ཡི།,,,,,,
,,45,2,《པེ་》《སྣར་》,གཉེར།,,,,,,
,,46,3,《པེ་》《སྣར་》,པ།,,,,,,
,,47,4,《པེ་》,འདོར།,,,,,,
,,48,5,《པེ་》,ཡིས།,,,,,,
,,49,6,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,50,7,《པེ་》《སྣར་》,བརླབ།,,,,,,
,,51,8,《པེ་》《སྣར་》,ཥིཉྩ།,,,,,,
,1251,52,1,《པེ་》《སྣར་》,དུམ་བ།,,,,,,
,,53,2,《པེ་》《སྣར་》,རྒྱ།,,,,,,
,,54,3,《པེ་》《སྣར་》,ཏྲི།,,,,,,
,,55,4,《པེ་》,ཝ་བཛྲ་ཨཏྨ་ཀོ་ཧཾ།,《སྣར་》,ཝ་བཛྲ་ཨཏ་མ་ཀོ་ཧཾ།,,,,
,,56,5,《པེ་》《སྣར་》,བསྲུང་།,,,,,,
,,57,6,《པེ་》《སྣར་》,ཅིང་།,,,,,,
,,58,7,《སྣར་》,གསང་།,,,,,,
,,59,8,《པེ་》《སྣར་》,བ།,,,,,,
,,60,9,《པེ་》《སྣར་》,འཁྱམས་འཁོད།,,,,,,
,1252,61,1,《པེ་》《སྣར་》,རྫེས།,,,,,,
,,62,2,《པེ་》《སྣར་》,རྫེས།,,,,,,
,,63,3,《པེ་》《སྣར་》,སྡིག,,,,,,
,,64,4,《པེ་》《སྣར་》,གདེང་།,,,,,,
,,65,5,《སྣར་》,རྫེས།,,,,,,
,,66,6,《པེ་》《སྣར་》,སྡིག,,,,,,
,,67,7,《པེ་》《སྣར་》,གདེང་།,,,,,,
,,68,8,《པེ་》《སྣར་》,བསྒྲད།,,,,,,
,1253,69,1,《པེ་》《སྣར་》,སྡིག,,,,,,
,,70,2,《པེ་》《སྣར་》,གདེང་།,,,,,,
,,71,3,《པེ་》《སྣར་》,ཧོཿ།,,,,,,
,,72,4,《པེ་》《སྣར་》,ཡིད།,,,,,,
,,73,5,《པེ་》,སྔོ།,,,,,,
,,74,6,《སྣར་》,གདོངས།,,,,,,
,,75,7,《པེ་》《སྣར་》,མོ་ཏེ།,,,,,,
,,76,8,《པེ་》《སྣར་》,ན་མ་ན་མོ།,,,,,,
,,77,9,《པེ་》《སྣར་》,དྲི།,,,,,,
,,78,10,《པེ་》《སྣར་》,བསྐལ།,,,,,,
,,79,11,《པེ་》《སྣར་》,བུད་ངྷ་ར།,,,,,,
,,80,12,《པེ་》,ཨཏུ་གཱ་ཏེ། སྥ་ར་ན་ཧི་མཾ།,《སྣར་》,ཨུཏ་གཱ་ཏེ། སྥ་ར་ན་ཧི་མཾ།,,,,
