མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,,
དགེ་བའི་འདོད་འཇོ།,393,2,1,《པེ་》《སྣར་》,༄༅། །དགེ་བའི་འདོད་འཇོའི་རྣམ་པར་བཤད་པ་སློབ་དཔོན་ཀླུ་སྒྲུབ་ཀྱིས་མཛད་པ་བཞུགས་སོ།།,,,,,,མཚན་བྱང་འདི་ཆོས་ཚན་འདིའི་མཚན་བོད་སྐད་དུ་སྨོས་པ་ལྟར་བཀོད་ཅིང་། 
,,3,2,《པེ་》《སྣར་》,ལ་ཡ་ན།,,,,,,
,,4,3,《པེ་》《སྣར་》,འཇོའོ།།,,,,,,
,,5,4,《པེ་》,འཇོམ།,《སྣར་》,འཇོམས།,,,,,
,394,6,1,《པེ་》《སྣར་》,pདང་།,,,,,,
,,7,2,《པེ་》《སྣར་》,pཞེས་བྱ་བ་ལས།,,,,,,
,,8,3,《པེ་》,mནི་སྦྱར་བར་བྱ་ཞེས་བྱ་བ།,,,,,,
,,9,4,《པེ་》《སྣར་》,mནི།,,,,,,
,,10,5,《པེ་》《སྣར་》,ཤཱཾ་ཏི།,,,,,,
,,11,6,《པེ་》《སྣར་》,སིད་དྷི།,,,,,,
,,12,7,《པེ་》《སྣར་》,mཊ།,,,,,,
,,13,8,《པེ་》《སྣར་》,mལ།,,,,,,
,,14,9,《པེ་》《སྣར་》,mལ།,,,,,,
,395,15,1,《པེ་》《སྣར་》,སྱེ།,,,,,,
,,16,2,《པེ་》《སྣར་》,mལ།,,,,,,
,,17,3,《པེ་》《སྣར་》,སརྦན།,,,,,,
,,18,4,《པེ་》《སྣར་》,སྦྱར།,,,,,,
,,19,5,《པེ་》《སྣར་》,གིས།,,,,,,
,,20,6,《པེ་》《སྣར་》,ནི།,,,,,,
,,21,7,《སྣར་》,pདེ།,,,,,,
,,22,8,《པེ་》《སྣར་》,ཐོབ།,,,,,,
,,23,9,《པེ་》《སྣར་》,mདུ།,,,,,,
,,24,10,《པེ་》《སྣར་》,ན།,,,,,,
,,25,11,《པེ་》《སྣར་》,བྲུཾ།,,,,,,
,,26,12,《པེ་》《སྣར་》,ཁེནྡྲཱ།,,,,,,
,396,27,1,《པེ་》《སྣར་》,mཨོཾ།,,,,,,
,,28,2,《པེ་》《སྣར་》,pཚིནྡ།,,,,,,
,,29,3,《པེ་》《སྣར་》,pཚི།,,,,,,
,,30,4,《པེ་》《སྣར་》,mསྔོ་བ།,,,,,,
,,31,5,《པེ་》《སྣར་》,སྒོ་གཡས།,,,,,,
,,32,6,《པེ་》《སྣར་》,ན།,,,,,,
,,33,7,《པེ་》《སྣར་》,གིས།,,,,,,
,397,34,1,《པེ་》《སྣར་》,ནན་འདི་ནི་བ་ར་དེ་ཀ,,,,,,
,,35,2,《པེ་》《སྣར་》,ཀཱི།,,,,,,
,,36,3,《པེ་》《སྣར་》,mལ།,,,,,,
,,37,4,《པེ་》《སྣར་》,རི་ཏི་ད།,,,,,,
,,38,5,《པེ་》《སྣར་》,ནོ།།,,,,,,
,,39,6,《པེ་》《སྣར་》,མཚོན།,,,,,,
,,40,7,《པེ་》《སྣར་》,ཨརྒྷ།,,,,,,
,,41,8,《པེ་》《སྣར་》,པས།,,,,,,
,,42,9,《པེ་》《སྣར་》,mརུས།,,,,,,
,,43,10,《པེ་》《སྣར་》,དུར་འདབ།,,,,,,
,,44,11,《པེ་》《སྣར་》,དུར་འདབ།,,,,,,
,,45,12,《པེ་》《སྣར་》,དུར།,,,,,,
,398,46,1,《པེ་》《སྣར་》,ཞི།,,,,,,
,,47,2,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,48,3,《པེ་》《སྣར་》,ས།,,,,,,
,,49,4,《པེ་》《སྣར་》,བྱའོ།,,,,,,
,,50,5,《པེ་》《སྣར་》,mདེ།,,,,,,
,,51,6,《པེ་》《སྣར་》,ཁྲུས།,,,,,,
,,52,7,《པེ་》《སྣར་》,སྲེགས།,,,,,,
,,53,8,《པེ་》《སྣར་》,སྒྲིབས།,,,,,,
,399,54,1,《པེ་》《སྣར་》,བཀྲི་བ།,,,,,,
,,55,2,《པེ་》《སྣར་》,བརྒྱན།,,,,,,
,,56,3,《པེ་》《སྣར་》,མོའི།,,,,,,
,,57,4,《པེ་》《སྣར་》,བཙེས།,,,,,,
,,58,5,《པེ་》,ནི།;《སྣར་》,ནྀ།,,,,,
,,59,6,《པེ་》《སྣར་》,པོའི།,,,,,,
,,60,7,《པེ་》《སྣར་》,ཁྱི།,,,,,,
,,61,8,《པེ་》《སྣར་》,སྦྱོར།,,,,,,
,400,62,1,《པེ་》《སྣར་》,བདུགས།,,,,,,
,,63,2,《པེ་》《སྣར་》,གླད།,,,,,,
,,64,3,《པེ་》《སྣར་》,འབྲུམ།,,,,,,
,,65,4,《པེ་》《སྣར་》,mཀྱིས།,,,,,,
,,66,5,《པེ་》《སྣར་》,སྐྲ།,,,,,,
,,67,6,《པེ་》《སྣར་》,ཧ་ནཱི།,,,,,,
,,68,7,《པེ་》《སྣར་》,pཔ།,,,,,,
,,69,8,《པེ་》《སྣར་》,བྱ།,,,,,,
,,70,9,《པེ་》《སྣར་》,ཎ།,,,,,,
,,71,10,《པེ་》《སྣར་》,པར།,,,,,,
,401,72,1,《པེ་》,མོ་ཁྲག་གིས།;《སྣར་》,མོ་ཁྲག་གི།,,,,,
,402,73,1,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,,74,2,《པེ་》,བ།;《སྣར་》,བར།,,,,,
,,75,3,《པེ་》《སྣར་》,ཆུ།,,,,,,
,,76,4,《སྣར་》,ནི།,,,,,,
