མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།
ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་སྙིང་པོ་ཞེས་བྱ་བའི་འགྲེལ་པ།,1599,2,1,,མཚན་བྱང་འདི་ཆོས་ཚན་འདིའི་མཚན་བོད་སྐད་དུ་སྨོས་པ་ལྟར་བཀོད་ཅིང་། ཆོས་ཚན་འདི་《སྡེ་》《ཅོ》ལ་མི་བཞུགས་པས་《པེ》ལ་གཞི་བཟུང་ནས་《སྣར》དང་བསྡུར་བ་ཡིན།
,1600,3,1,《སྣར་》,ལ།
,1602,4,1,《སྣར་》,བརླབས།
,1603,5,1,《སྣར་》,བཅད།
,,6,2,《སྣར་》,ལས་ཀྱི།
,,7,3,《སྣར་》,གྱིས།
