མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།
ཕྱག་འཚལ་བའི་བསྟོད་པ།,258,2,1,,མཚན་བྱང་འདི་《སྣར་》ལྟར་བཀོད་ཅིང་། 《པེ་》ཕྱག་འཚལ་བསྟོད་པ་ཞེས་བྱ་བ།
,,3,2,《སྣར་》,བནྡ།
,,4,3,《པེ་》《སྣར་》,བྱེད་འདྲ།
