མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།
དབང་གི་རིམ་པ་བསྟན་པ་ཞེས་བྱ་བ།,609,2,1,,མཚན་བྱང་འདི་ཆོས་ཚན་འདིའི་མཚན་བོད་སྐད་དུ་སྨོས་པ་ལྟར་བཀོད་ཅིང་། ཆོས་ཚན་འདི་72ལ་མི་བཞུགས་པས་3དང་དཔེ་བསྡུར་བྱས་ཡོད།
,610,3,1,《ཅོ་》,དྲལ།
,,4,2,《ཅོ་》,རིགས།
