མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,
,,46,4,《པེ་》《སྣར་》,དགྱེས།,
,,47,5,《པེ་》《སྣར་》,p-ཿ།,
,200,48,1,《པེ་》,རཱི།,
,,49,2,《པེ་》《སྣར་》,ལཱི།,
,201,50,1,《པེ་》《སྣར་》,ཤེན།,
,,51,2,《པེ་》,ལཱི།,
,,52,3,《པེ་》《སྣར་》,འབྲེལ།,
,,53,4,《པེ་》《སྣར་》,མོ།,
,,54,5,《པེ་》《སྣར་》,པོ།,
,,55,6,《པེ་》《སྣར་》,ཨིཾ།,
,,56,7,《པེ་》《སྣར་》,ཁྱེར།,
,202,57,1,《པེ་》《སྣར་》,འཛུ།,
,,58,2,《པེ་》《སྣར་》,མོ།,
,,59,3,《པེ་》《སྣར་》,དྷྱེ།,
,,60,4,《པེ་》《སྣར་》,སྡུག།,
,,61,5,《པེ་》《སྣར་》,བཀའི།,
,,62,6,《པེ་》《སྣར་》,བཞག།,
,203,63,1,《པེ་》《སྣར་》,བཞག།,
,,64,2,《པེ་》《སྣར་》,བཞག།,
,,65,3,《པེ་》《སྣར་》,བཞག།,
,,66,4,《པེ་》《སྣར་》,བཞག།,
,,67,5,《པེ་》《སྣར་》,pགི།,
,,68,6,《པེ་》《སྣར་》,བཞག།,
,,69,7,《པེ་》《སྣར་》,བསྲེག།,
,,70,8,《པེ་》《སྣར་》,ཨཱ་ཀཪྵྭ།,
,,71,9,《པེ་》《སྣར་》,གྱིས།,
,,72,10,《པེ་》《སྣར་》,གཏང་།,
,,73,11,《པེ་》《སྣར་》,mཿ།,
,204,74,1,《པེ་》《སྣར་》,བདུན།,
,,75,2,《པེ་》《སྣར་》,བཅིངས།,
,,76,3,《པེ་》《སྣར་》,སྐོར།,
,,77,4,《པེ་》,སྙན།,《སྣར་》,བསྟན།
,,78,5,《པེ་》《སྣར་》,ཕཊ་ཧཱུཾ།,
,205,79,1,《པེ་》《སྣར་》,བཞག།,
,,80,2,《པེ་》《སྣར་》,ནས།,
,,81,3,《པེ་》《སྣར་》,ནས།,
,,82,4,《པེ་》《སྣར་》,mཀུ་རུ།,
,,83,5,《པེ་》《སྣར་》,མོའི།,
,,84,6,《པེ་》,བརྒྱ།,
,,85,7,《པེ་》《སྣར་》,བཏྟ།,
,,86,8,《སྣར་》,རྐང་།,
,,87,9,《པེ་》《སྣར་》,བཞག།,
,,88,10,《པེ་》《སྣར་》,པྲྀ།,《ཅོ་》,པྲ།
,,89,11,《པེ་》《སྣར་》,ཏྠཱ།,
,206,90,1,《པེ་》《སྣར་》,ཏེ།,
,,91,2,《པེ་》《སྣར་》,ཡིས།,
,,92,3,《པེ་》《སྣར་》,བཞག,
,,93,4,《པེ་》《སྣར་》,བཞག,
,,94,5,《པེ་》《སྣར་》,འགྲེང་།,
,,95,6,《པེ་》《སྣར་》,pཧཱུྃ།,
,,96,7,《པེ་》《སྣར་》,ཁུ་ཚུར་བྱས་ནས་དཀར་པོ་བསྒྲེང་།,
,207,97,1,《པེ་》《སྣར་》,གྱིས།,
,,98,2,《པེ་》《སྣར་》,ནི།,
,,99,3,《པེ་》《སྣར་》,བཅིངས།,
,,100,4,《པེ་》《སྣར་》,མ།,
,,101,5,《པེ་》《སྣར་》,དི།,
,,102,6,《པེ་》《སྣར་》,དཱཾ།,
,,103,7,《པེ་》《སྣར་》,མེའི།,
,,104,8,《པེ་》《སྣར་》,ཤྲི་ཤྲི།,
,,105,9,《པེ་》,བླངས།,《སྣར་》,བླས།
,,106,10,《པེ་》《སྣར་》,གཏོག།,
,,107,11,《པེ་》《སྣར་》,གདོན།,
,,108,12,《པེ་》《སྣར་》,pཨོཾ།,
,,109,13,《པེ་》《སྣར་》,pགྷེ།,
,208,110,1,《ཅོ་》,འབོད།,
,,111,2,《པེ་》《སྣར་》,pཧཱུཾ་ལ་སོགས་པས་བསྐྱོད་པར་བྱ།།,
,,112,3,《པེ་》《སྣར་》,ཎི།,
,,113,4,《པེ་》《སྣར་》,ཙཱ།,
,,114,5,《པེ་》《སྣར་》,པ།,
,,115,6,《སྣར་》,ཧྲི།,
,,116,7,《པེ་》《སྣར་》,ནི།,
,,117,8,《པེ་》《སྣར་》,བཞག།,
,,118,9,《པེ་》《སྣར་》,སྒེག,
,,119,10,《སྣར་》,དགས།,
,,120,11,《པེ་》《སྣར་》,བཞག།,
,,121,12,《པེ་》《སྣར་》,བརྡེབ།,
,,122,13,《པེ་》《སྣར་》,ཏེའུ།,《ཅོ་》,ཏེའུའི།
,,123,14,《པེ་》《སྣར་》,བརྡེག།,
,,124,15,《པེ་》《སྣར་》,བསྙེམས།,
,,125,16,《པེ་》《སྣར་》,དཔའ།,
,209,126,1,《པེ་》《སྣར་》,པ།,
,,127,2,《པེ་》《སྣར་》,ད།,
,,128,3,《པེ་》《སྣར་》,བརྙེས།,
,,129,4,《པེ་》《སྣར་》,དོན།,
,,130,5,《པེ་》《སྣར་》,རྒྱལ།,
,,131,6,《པེ་》《སྣར་》,འདུད་ཅིང་།,
,,132,7,《པེ་》《སྣར་》,pཕྱག་འཚལ་བདུད་རྩི་ཕྱག་འཚལ་ལོ།།,
,,133,8,《པེ་》《སྣར་》,ཏྫ་ཧཱུཾ་ཏེ།,
,210,134,1,《པེ་》《སྣར་》,pནི།,
,,135,2,《པེ་》《སྣར་》,པཉྩཱ།,
,,136,3,《པེ་》《སྣར་》,ཥི།,
,,137,4,《པེ་》《སྣར་》,ཀཉྩ་ཀཉྩ།,
,,138,5,《པེ་》《སྣར་》,ཊི།,
,,139,6,《པེ་》《སྣར་》,སུ།,
,,140,7,《པེ་》《སྣར་》,དཎྜ།,
,,141,8,《པེ་》《སྣར་》,ན།,
,,142,9,《པེ་》《སྣར་》,mཧ་རི་ཧ་ར།,
,,143,10,《ཅོ་》,ཡི།,
,,144,11,《པེ་》《སྣར་》,pརུ།,
,,145,12,《པེ་》《སྣར་》,བུར།,
,,146,13,《པེ་》《སྣར་》,ཤི་གི།,
,,147,14,《པེ་》《སྣར་》,ཨ།,
,,148,15,《པེ་》《སྣར་》,ལྷའི།,
,,149,16,《པེ་》《སྣར་》,mརིམ་གྱིས།,
,211,150,1,《པེ་》《སྣར་》,གཟུང་།,
,,151,2,《པེ་》《སྣར་》,pཧཱུཾ།,
,,152,3,《པེ་》《སྣར་》,བྷ།,
,,153,4,《སྣར་》,ནི།,
,,154,5,《པེ་》《སྣར་》,བརྡབ།,
,,155,6,《པེ་》《སྣར་》,ནཱ།,
,,156,7,《པེ་》《སྣར་》,དྲི།,
,,157,8,《པེ་》《སྣར་》,ཡེཿ།,
,,158,9,《པེ་》《སྣར་》,pཿ།,
,,159,10,《པེ་》《སྣར་》,བཛྲི།,
,,160,11,《སྣར་》,ཨཱ།,
,212,161,1,《པེ་》《སྣར་》,པ་ཉིད་ཀྱི།,
,,162,2,《པེ་》《སྣར་》,གྷི།,
,,163,3,《པེ་》《སྣར་》,རྟོགས།,
,,164,4,《པེ་》《སྣར་》,སྦར་མི་རྟོགས།,
,,165,5,《པེ་》《སྣར་》,ཀཱ།,
