མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།
ཤེས་རབ་སྙིང་པོའི་རྣམ་པར་བཤད་པ་བཞུགས།,1634,2,1,,མཚན་བྱང་འདི་《སྡེ》《ཅོ་》ལྟར་བཀོད་ཅིང་། 《པེ་》《སྣར་》ལ་༄༅། །ཤེས་རབ་སྙིང་པོའི་རྣམ་པར་བཤད་པ་ཇོ་བོ་རྗེས་མཛད་པའོ། ཞེས་དང་།《ཅོ་》ལ་ཤེས་རབ་ཀྱི་སྙིང་པོའི་རྣམ་པར་བཤད་པ་བཞུགས་སོ། ཞེས་འཁོད།
,,3,2,《པེ་》《སྣར་》,ཀྱིས།
,,4,3,《པེ་》《སྣར་》,གཙོ་བོར།
,1635,5,1,《པེ་》《སྣར་》,མདོའི།
,,6,2,《པེ་》《སྣར་》,རྒྱུད།
,,7,3,《སྣར་》,mཏེ།
,,8,4,《པེ་》《སྣར་》,བསླང་།
,,9,5,《སྣར་》,mགྱི།
,,10,6,《པེ་》《སྣར་》,དོན་བརྟགས།
,,11,7,《སྣར་》,འདིའི།
,1636,12,1,《པེ་》《སྣར་》,ནས།
,,13,2,《སྣར་》,mལ།
,,14,3,《སྣར་》,པའི།
,,15,4,《པེ་》《སྣར་》,དེ།
,,16,5,《སྣར་》,ལས།
,,17,6,《པེ་》《སྣར་》,པ།,
,1637,18,1,《པེ་》《སྣར་》,པ།,
,,19,2,《སྣར་》,ཅན།,
,,20,3,《སྣར་》,mབ།,
,,21,4,《པེ་》《སྣར་》,ལ་བསྟན།,
,,22,5,《པེ་》《སྣར་》,mནམ།,
,,23,6,《པེ་》《སྣར་》,བས།,
,1638,24,1,《པེ་》《སྣར་》,མེད་པ་ལ།,
,,25,2,《པེ་》《སྣར་》,བསྟན།,
,1639,26,1,《སྣར་》,ཀྱིས།,
,,27,2,《པེ་》《སྣར་》,mདབུབ།,
,,28,3,《པེ་》《སྣར་》,རྟོག,
,,29,4,《པེ་》《སྣར་》,འདིས།,
,,30,5,《སྣར་》,ལྔ།,
,1640,31,1,《པེ་》《སྣར་》,པ།,
,1641,32,1,《པེ་》《སྣར་》,མཐའི།,
,,33,2,《པེ་》《སྣར་》,བལྟ།,
,,34,3,《པེ་》《སྣར་》,བལྟ།,
,1642,35,1,《པེ་》《སྣར་》,རིམས།,
,,36,2,《པེ་》《སྣར་》,རིམ་ཡང་།,
,,37,3,《པེ་》《སྣར་》,མོའི།,
,1643,38,1,《པེ་》《སྣར་》,འདི།,
,,39,2,《པེ་》《སྣར་》,སྒོམ།,
,,40,3,《པེ་》《སྣར་》,སྒོམ་ལམ་གྱིས།,
,,41,4,《པེ་》《སྣར་》,སྒོམ།,
,,42,5,《པེ་》《སྣར་》,སྒོམ།,
,,43,6,《པེ་》《སྣར་》,ལམ་གཅིག,
,,44,7,《པེ་》《སྣར་》,mལ།,
,,45,8,《པེ་》《སྣར་》,ནི།,
,1644,46,1,《པེ་》《སྣར་》,ལྟ་བ།,
,,47,2,《པེ་》《སྣར་》,སྐྱུར།,
,,48,3,《པེ་》《སྣར་》,གཞག,
,,49,4,《སྣར་》,ལྟར།,
,,50,5,《པེ་》《སྣར་》,སྒོམ།,
,,51,6,《པེ་》《སྣར་》,ཉིད།,
,,52,7,《པེ་》《སྣར་》,mཀྱི།,
,,53,8,《པེ་》《སྣར་》,སྟེ།,
,,54,9,《པེ་》《སྣར་》,ད།,
,,55,10,《པེ་》《སྣར་》,pསུ།,
,1345,56,1,《པེ་》《སྣར་》,ཙ།,
