མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,51,4,《པེ་》《སྣར་》,འགའ།
,,52,5,《པེ་》《སྣར་》,བསྒྱུར།
,,53,6,《པེ་》《སྣར་》,ཡངས།
,,54,7,《ཅོ་》,འཕྲོགས།
,,55,8,《པེ་》《སྣར་》,རིགས།
,675,56,1,《པེ་》《སྣར་》,གཞག
,,57,2,《པེ་》《སྣར་》,འཕུང་བཀྲོལ།
,,58,3,《པེ་》《སྣར་》,གསུང་སྟེ།
,,59,4,《པེ་》《སྣར་》,ལྡན་མིན།
,,60,5,《པེ་》《སྣར་》,སྲད།
,,61,6,《པེ་》《སྣར་》,དག
,,62,7,《པེ་》《སྣར་》,ཡི།
,,63,8,《པེ་》《སྣར་》,གཅིག
,,64,9,《པེ་》《སྣར་》,གཏོགས།
,,65,10,《པེ་》《སྣར་》,ཀྱི།
,,66,11,《པེ་》《སྣར་》,འབྲུལ།
,676,67,1,《པེ་》《སྣར་》,སྲེགས།
,,68,2,《པེ་》《སྣར་》,བར།
,,69,3,《པེ་》《སྣར་》,ལ།
,,70,4,《པེ་》《སྣར་》,ཀྱིས།
,,71,5,《པེ་》《སྣར་》,འཆག
,,72,6,《པེ་》《སྣར་》,གི།
,,73,7,《པེ་》《སྣར་》,བགྱིད།
,,74,8,《པེ་》《སྣར་》,བརྟེན་པར།
,,75,9,《པེ་》《སྣར་》,པར།
,,76,10,《པེ་》《སྣར་》,བརྟེན།
,,77,11,《པེ་》《སྣར་》,ཁོབ་དུ།
,,78,12,《པེ་》《སྣར་》,བ།
,677,79,1,《པེ་》《སྣར་》,མཆིས་པས།
,,80,2,《པེ་》《སྣར་》,མི།
,,81,3,《པེ་》《སྣར་》,ཚིག
,,82,4,《པེ་》《སྣར་》,ལུས།
,,83,5,《པེ་》《སྣར་》,ཀྱང་།
,,84,6,《པེ་》《སྣར་》,བྱུང་།
,,85,7,《པེ་》《སྣར་》,གྱི།
,,86,8,《པེ་》《སྣར་》,མྱགས།
,,87,9,《པེ་》《སྣར་》,མོ།
,,88,10,《པེ་》《སྣར་》,གྱི།
,,89,11,《པེ་》《སྣར་》,ལྡན་ཞུགས།
,,90,12,《པེ་》《སྣར་》,ཡིས།
,678,91,1,《པེ་》《སྣར་》,རྫི།
,,92,2,《པེ་》《སྣར་》,བཞུས་པ།
,,93,3,《པེ་》《སྣར་》,ལྷུད།
,,94,4,《པེ་》《སྣར་》,བའི།
,,95,5,《པེ་》《སྣར་》,mམི།
,,96,6,《པེ་》《སྣར་》,མ་ནག་པོ།
,,97,7,《པེ་》《སྣར་》,སོལ་ཆར།
,,98,8,《པེ་》《སྣར་》,མ།
,,99,9,《པེ་》《སྣར་》,སྲེགས།
,,100,10,《པེ་》《སྣར་》,དགྲད།
,,101,11,《པེ་》《སྣར་》,པེང་།
,,102,12,《པེ་》《སྣར་》,འགག
,679,103,1,《པེ་》《སྣར་》,འཇིགས།
,,104,2,《པེ་》《སྣར་》,པའི་བདེ་བ།
,,105,3,《པེ་》《སྣར་》,དེ།
,,106,4,《པེ་》《སྣར་》,བགྱི།
,,107,5,《པེ་》《སྣར་》,ཟད།
,,108,6,《པེ་》《སྣར་》,བྲལ།
,,109,7,《པེ་》《སྣར་》,ཀྱིས།
,,110,8,《པེ་》《སྣར་》,རྡེག
,,111,9,《པེ་》《སྣར་》,ཁྲག
,,112,10,《པེ་》《སྣར་》,བཏབ།
,,113,11,《པེ་》《སྣར་》,ཡི།
,680,114,1,《པེ་》《སྣར་》,ཡི།
,,115,2,《པེ་》《སྣར་》,ན།
,,116,3,《པེ་》《སྣར་》,བསྐམས།
,,117,4,《པེ་》《སྣར་》,གསུང་།
,,118,5,《པེ་》《སྣར་》,ལ།
,,119,6,《པེ་》《སྣར་》,བྱ།
,,120,7,《པེ་》《སྣར་》,བྱེད་ལྔ།
,681,121,1,《སྣར་》,བསྒྲིབས།
,,122,2,《པེ་》《སྣར་》,དུད་འགྲོ་ཡི་དྭགས།
,,123,3,《པེ་》《སྣར་》,ཕྱིར་བཟློག
,,124,4,《པེ་》《སྣར་》,འདི།
,,125,5,《པེ་》《སྣར་》,ཤེས་རབ་བསམ་གཏན་གྱིས།
,,126,6,《པེ་》《སྣར་》,རྒས།
,,127,7,《པེ་》《སྣར་》,ཡི།
,,128,8,《པེ་》《སྣར་》,དག་ལས།
,682,129,1,《པེ་》《སྣར་》,སྟེ།
,,130,2,《པེ་》《སྣར་》,པ།
,,131,3,《པེ་》《སྣར་》,pངེ་།
,,132,4,《པེ་》《སྣར་》,mདང་།
,,133,5,《པེ་》《སྣར་》,དང་།
,,134,6,《པེ་》《སྣར་》,བགྱིད།
,,135,7,《པེ་》《སྣར་》,འདི།
,,136,8,《པེ་》《སྣར་》,ལམ།  །དེ་ཐོབ།
,,137,9,《པེ་》《སྣར་》,རྒལ།
,,138,10,《པེ་》《སྣར་》,བགྱིད།
,,139,11,《པེ་》《སྣར་》,གནས།
,,140,12,《པེ་》《སྣར་》,ནས།
,,141,13,《པེ་》《སྣར་》,ལས། 
,,142,14,《པེ་》《སྣར་》,བསྟེན།
,,143,15,《པེ་》《སྣར་》,ཀྱིས།
,683,144,1,《པེ་》《སྣར་》,དགའ།
,,145,2,《པེ་》《སྣར་》,འདི།
,,146,3,《པེ་》《སྣར་》,ཕྲིན།
,,147,4,《པེ་》《སྣར་》,བཀུར།
,,148,5,《པེ་》《སྣར་》,ཛྙཱ།
,,149,6,《པེ་》《སྣར་》,རྩེགས།
