མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།
ཆོས་ཀྱི་སྐུ་ལ་གནས་པའི་ཡོན་ཏན་ལ་བསྟོད་པ་བཞུགས།,169,2,1,,མཚན་བྱང་འདི་གཞུང་ལས་བླངས་ཏེ་བཀོད་ཅིང་། 《སྡེ》ཆོས་ཀྱི་སྐུ་ལ་གནས་པའི་ཡོན་ཏན་ལ་བསྟོད་པ་བཞུགས། 《པེ་》《སྣར་》ཆོས་ཀྱི་སྐུ་ལ་གནས་པའི་ཡོན་ཏན་ཐུན་མོང་མ་ཡིན་པ་ལ་བསྟོད་པ་བཞུགས་སོ།། 
,,3,2,《སྣར་》,བཞག
,170,4,1,《པེ་》《སྣར་》,བཞུད།
,,5,2,《པེ་》《སྣར་》,བསླུ།
,,6,3,《པེ་》《སྣར་》,པ།
,,7,4,《པེ་》《སྣར་》,གསུང་།
,171,8,1,《པེ་》,ཙྪ།
