མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
སྒྲ་མདོ། རེ།,1037,2,1,《པེ་》《སྣར་》,རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ་སདྷི་བྷ་དྲས་མཛད་པ།,,,,,,མཚན་བྱང་འདི་ཆོས་ཚན་འདིའི་མཚན་བོད་སྐད་དུ་སྨོས་པ་ལྟར་བཀོད་ཅིང་། ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,186,38,《པེ་》,ཨིཏྲ་ཨུཏ།,《སྣར་》,ཨིཏྲ་་ཨུཏྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,187,39,《པེ་》《སྣར་》,ཨཽཏྲའོ།  །ཨེངྲའི་ཨཏྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1044,188,1,《པེ་》,ཨིཏྲ་ཨུཏྲ་དག་ཨེངྲའོ།  །ཞེས་པ་ཨོ་ཉིད་དོ།  །ཨེང་།,《སྣར་》,ཨུཏྲ་ཨུཏྲ་དག་ཨེངྲའོ། །ཞེས་པ་ཨོཾ་་ཉིད་དོ།  །ཨ་དྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,189,2,《སྣར་》,སི།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,190,3,《པེ་》《སྣར་》,བཅད།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,191,4,《པེ་》《སྣར་》,བཱ།  ,,,,,,(ཆོས་ཚན་འདིའི་ནང་དུ་ཝཱ་ཡུཿདང་ཧེ་ཝཱ་ཅེས་པའི་རྣམས་༧༢ལ་བཱ་ཡུཿདང་ཧེ་བཱ་ཞེས་འཁོད་ཀྱང་བསྡུར་མཆན་དུ་བཀོད་མེད།),,,,,,,,,,,,,,,,,,,,,,,,,,
,,192,5,《པེ་》《སྣར་》,མ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,193,6,《པེ་》《སྣར་》,པའི།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,194,7,《པེ་》《སྣར་》,ནངྲ་།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,195,8,《པེ་》《སྣར་》,ནངྲ་རུ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,196,9,《པེ་》《སྣར་》,ངིཏྲའི།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,197,10,《པེ་》《སྣར་》,རི།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,198,11,《པེ་》《སྣར་》,རྀཀྲའི་ཡཎྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,199,12,《པེ་》《སྣར་》,ཨཔྲཏྲི།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,200,13,《པེ་》《སྣར་》,ནཔྲཏྲྀ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,201,14,《པེ་》《སྣར་》,ཨཙྲལའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,202,15,《པེ་》《སྣར་》,ཤསྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,203,16,《པེ་》《སྣར་》,ཨིཀྲའི་ཡཎྲ་ཨཙྲལའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,204,17,《པེ་》,ཨིཎ།,《སྣར་》,ཨིཎྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,205,18,《པེ་》《སྣར་》,ཨཔྲ་ལས་ནུཊྲའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,206,19,《པེ་》《སྣར་》,ནོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,207,20,《པེ་》《སྣར་》,ཀིཏྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1045,208,1,《པེ་》《སྣར་》,ནཱམྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,209,2,《པེ་》,རྀཏྲའི་ཨཏྲ་ངི་སུཊལོ།,《སྣར་》,རྀཏྲའི་ཨཏྲ་ངི་སུཊྲལའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,210,3,《པེ་》《སྣར་》,རྀཀྲའི་ཡཎྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,211,4,《པེ་》《སྣར་》,རང་།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,212,5,《པེ་》《སྣར་》,བཅད།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,213,6,《པེ་》,རོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,214,7,《པེ་》《སྣར་》,བྷྱཾ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,215,8,《པེ་》《སྣར་》,ཀཪྟ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,216,9,《པེ་》《སྣར་》,ལྟ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,217,10,《པེ་》《སྣར་》,པའི།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,218,11,《པེ་》《སྣར་》,གོའི།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,219,12,《པེ་》,pག,《སྣར་》,pག་ག,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,220,13,《པེ་》《སྣར་》,ཝའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,221,14,《པེ་》《སྣར་》,ཨཱ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,222,15,《པེ་》《སྣར་》,ཨོཏྲའི་་ཨཱཏྲ་ཨམྲ་ཤསྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,223,16,《པེ་》《སྣར་》,ངསྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,224,17,《པེ་》,རྣམ་པར་བཅད།  ,《སྣར་》,རྣམ་པར་བཅད།  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,225,18,《སྣར་》,གཱཾ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,226,19,《པེ་》《སྣར་》,mགོ་བྷྱཱཾ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,227,20,《པེ་》《སྣར་》,ཝོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,228,21,《པེ་》《སྣར་》,བཅད།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,229,22,《སྣར་》,ཨེཙྲའི།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230,23,《སྣར་》,ཨཝའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,231,24,《པེ་》《སྣར་》,བཅད།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,232,25,《པེ་》《སྣར་》,pརཱ་བྷྱཱཾ།  རཱ་བྷྱཿརཱ་ཡཱཿ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,233,26,《པེ་》《སྣར་》,pརཱ་ཡཿ། རཱ་བྷྱཱཾཿརཱ་བྷྱཿ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,234,27,《པེ་》,ཡ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,235,28,《པེ་》《སྣར་》,ཥུ། ཧེ་རཱ། ཧེ་རཱ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1046,236,1,《སྣར་》,།། །།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,237,2,《པེ་》《སྣར་》,བཅད།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,238,3,《པེ་》《སྣར་》,ཨེཙྲའི།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,239,4,《པེ་》《སྣར་》,ཨཝའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,240,5,《པེ་》《སྣར་》,བཅད།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,241,6,《པེ་》《སྣར་》,ཝ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,242,7,《པེ་》《སྣར་》,སུཔྲའི།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,243,8,《པེ་》《སྣར་》,ཤསྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,244,9,《པེ་》《སྣར་》,ཨཙྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,245,10,《པེ་》《སྣར་》,ཨནྲའི་ཨཏྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,246,11,《པེ་》《སྣར་》,སུཔྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,247,12,《པེ་》《སྣར་》,ང་།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,248,13,《པེ་》《སྣར་》,mལ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,249,14,《པེ་》《སྣར་》,དག,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,250,15,《པེ་》《སྣར་》,བཅད།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,251,16,《པེ་》《སྣར་》,ཎཿ། །ཤྭནྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,252,17,《པེ་》《སྣར་》,སུཔྲའི།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,253,18,《སྣར་》,སུཊྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,254,19,《པེ་》《སྣར་》,ཤསྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,255,20,《པེ་》《སྣར་》,ཨཙྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,256,21,《པེ་》《སྣར་》,ཡུཝནྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,257,22,《པེ་》《སྣར་》,ཡཎྲའི་ཨིཀྲའི།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1047,258,1,《པེ་》《སྣར་》,སུཔྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,259,2,《པེ་》《སྣར་》,བཅད།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,260,3,《པེ་》《སྣར་》,ཤྭཱ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,261,4,《པེ་》《སྣར་》,ཤྭཱ་ནཽ། །ཤུ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,262,5,《པེ་》《སྣར་》,ཤྭནྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,263,6,《པེ་》《སྣར་》,།། །།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,264,7,《པེ་》《སྣར་》,ཝནྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,265,8,《པེ་》《སྣར་》,སུཊྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,266,9,《པེ་》《སྣར་》,ཤསྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,267,10,《པེ་》《སྣར་》,ཨཙྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,268,11,《པེ་》《སྣར་》,ཤྭནྲ་ཡུ་ཝནྲ་མ་གྷ་ཝནྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,269,12,《པེ་》,ཡུཎྲའི་་ཨིཀྲའི།,《སྣར་》,ཡཎའི་ཨིཀྲའི།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,270,13,《པེ་》《སྣར་》,ཨཀྲའི།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,271,14,《པེ་》《སྣར་》,ཨཀྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,272,15,《པེ་》《སྣར་》,སུཐྲ་ཝལྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,273,16,《པེ་》《སྣར་》,བཅད།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,274,17,《པེ་》《སྣར་》,ཝཱ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,275,18,《པེ་》《སྣར་》,ཡུ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,276,19,《པེ་》《སྣར་》,pཿ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,277,20,《པེ་》《སྣར་》,ཝནྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,278,21,《པེ་》《སྣར་》,ཝ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,279,22,《པེ་》《སྣར་》,ཝ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,280,23,《པེ་》《སྣར་》,ཝཱནཿ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,281,24,《པེ་》《སྣར་》,ཧནྲ་པཱུ་ཥྲ། ཨརྱ་མནྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,282,25,《པེ་》《སྣར་》,སུཔྲའི།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,283,26,《པེ་》《སྣར་》,སུཔྲ་ཝལྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,284,27,《པེ་》《སྣར་》,ཀྱང་།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,285,28,《པེ་》《སྣར་》,པའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1048,286,1,《པེ་》《སྣར་》,བཅད།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,287,2,《པེ་》《སྣར་》,དཎྜི་ཎཽཿདཎྜིཎཿདཎྜིཎཾ་དཎྜིནཽ་དཎྜིནཿདཎྜིནཱ་ད་ནི་བྷྱཾ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,288,3,《པེ་》《སྣར་》,བྷྱཾ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,289,4,《པེ་》《སྣར་》,mན།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,290,5,《པེ་》《སྣར་》,ཐིནྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,291,6,《སྣར་》,ཨཱཏྲའོ།།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,292,7,《པེ་》《སྣར་》,ཨ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,293,8,《པེ་》《སྣར་》,སུཊྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,294,9,《པེ་》《སྣར་》,ཨཀྲའི་ཨཀྲ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,295,10,《པེ་》《སྣར་》,བསྒྱུར་རོ། །ཤསྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,296,11,《པེ་》《སྣར་》,ཨཙྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,297,12,《པེ་》《སྣར་》,ཨཙྲ་ལ་ཨིནྲའི།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,298,13,《པེ་》《སྣར་》,སུཔྲ་ལ་ཝལྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,299,14,《པེ་》《སྣར་》,བཅད།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,300,15,《པེ་》《སྣར་》,mཿ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,301,16,《པེ་》《སྣར་》,པནྠཿ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,302,17,《པེ་》《སྣར་》,ཝངྲ་།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,303,18,《པེ་》《སྣར་》,སུཊྲ་ལ་ཨུཾ་གི།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,304,19,《པེ་》《སྣར་》,མུམྲའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,305,20,《པེ་》《སྣར་》,ཨསྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,306,21,《པེ་》《སྣར་》,ཛྷལྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,307,22,《པེ་》《སྣར་》,ཐ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,308,23,《པེ་》《སྣར་》,ཡམྲའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,309,24,《པེ་》《སྣར་》,ཛྷལྲའི་ཛྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,310,25,《པེ་》《སྣར་》,ཨཙྲམ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,311,26,《པེ་》《སྣར་》,ཁརྲ་ལ་ཛྷལྲའི་ཙརྲའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1049,312,1,《པེ་》《སྣར་》,བཅད།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,313,2,《པེ་》《སྣར་》,ཝཱཾ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,314,3,《པེ་》《སྣར་》,ཝཱནྟཽ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,315,4,《པེ་》《སྣར་》,བནྟ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,316,5,《པེ་》《སྣར་》,བེ་ཏ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,317,6,《པེ་》《སྣར་》,ཝཾ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,318,7,《པེ་》《སྣར་》,ཝཾ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,319,8,《པེ་》《སྣར་》,ཝནྟཽ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,320,9,《པེ་》《སྣར་》,སུཊྲ་ལ་ཨུ་གི་ཏྲའིའོ།།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,321,10,《པེ་》《སྣར་》,ཨསུ་ཨསྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,322,11,《པེ་》《སྣར་》,དུ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,323,12,《པེ་》《སྣར་》,གོའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,324,13,《པེ་》《སྣར་》,ཛལྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,325,14,《སྣར་》,ཡམྲའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,326,15,《པེ་》《སྣར་》,ཛྷལྲའི།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,327,16,《པེ་》《སྣར་》,ཁརྲ་ལ་ཛྷལྲའི་ཙརྲའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,328,17,《པེ་》《སྣར་》,བཅད།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,329,18,《པེ་》《སྣར་》,མཱཾ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,330,19,《པེ་》,མ་ཏ།,《སྣར་》,མ་ཧ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,331,20,《པེ་》《སྣར་》,pཿ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,332,21,《པེ་》《སྣར་》,མཱཾ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,333,22,《པེ་》《སྣར་》,མཱཾ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,334,23,《པེ་》《སྣར་》,མཾ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,335,24,《པེ་》《སྣར་》,མཱཾ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,336,25,《པེ་》《སྣར་》,མཱནྟཽ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,337,26,《པེ་》《སྣར་》,ཡུཥྨཱཾ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,338,27,《པེ་》《སྣར་》,ཨཱ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,339,28,《པེ་》《སྣར་》,མསྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,340,29,《པེ་》《སྣར་》,ཨསྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1050,341,1,《པེ་》《སྣར་》,ཛུཥྲའི་རུའོ་ཞེས་པ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,342,2,《པེ་》《སྣར་》,ཨཏྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,343,3,《པེ་》,ཨཏྲ་ཨེངྲའོ།,《སྣར་》,ཨཏ་་ཨངྲའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,344,4,《པེ་》《སྣར་》,mཨོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,345,5,《པེ་》《སྣར་》,བཅད།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,346,6,《པེ་》《སྣར་》,མསྶུ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,347,7,《པེ་》《སྣར་》,སུ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,348,8,《པེ་》《སྣར་》,སུ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,349,9,《པེ་》《སྣར་》,སུ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,350,10,《པེ་》《སྣར་》,།། །།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,351,11,《པེ་》《སྣར་》,དྭསྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,352,12,《པེ་》《སྣར་》,སུཊྲ་ལ་ཨུ་གིཏྲའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,353,13,《པེ་》《སྣར་》,ནུམྲའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,354,14,《པེ་》《སྣར་》,མིཏྲ་ཨཙྲའི།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,355,15,《པེ་》《སྣར་》,ཧཏྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,356,16,《པེ་》《སྣར་》,ནུམྲ་ལའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,357,17,《པེ་》《སྣར་》,ཤསྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,358,18,《པེ་》《སྣར་》,ཨཙྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,359,19,《པེ་》《སྣར་》,ཝསྲའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,360,20,《པེ་》《སྣར་》,ཡཎྲ་ཨིཀའིའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,361,21,《པེ་》《སྣར་》,ཀྱིས།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,362,22,《པེ་》《སྣར་》,སྲཾ་སུ་དྷྭསྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,363,23,《པེ་》《སྣར་》,mགི།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,364,24,《པེ་》《སྣར་》,ཨཙྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,365,25,《པེ་》《སྣར་》《ཅོ་》,དབྱིའོ། །ཁར་ལ་ཛྷལྲའི་ཙརྲའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,366,26,《པེ་》《སྣར་》,བཅད།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,367,27,《པེ་》《སྣར་》,དྭཱཾ་བི་དྭཱཾ་སཽ་བི་དྭཾ་སཿབི་དྭཱཾ་སཾ་བི་དྭཱཾ་སཽ་བི་དུ་ཥཿབི་དུ་ཥཱི།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,368,28,《པེ་》《སྣར་》,དྭཱ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,369,29,《པེ་》《སྣར་》,དྭཱ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,370,30,《པེ་》《སྣར་》,དྭཱ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1051,371,1,《པེ་》《སྣར་》,དྭཱཾ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,372,2,《པེ་》《སྣར་》,དྭཱཾ་སཽ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,373,3,《པེ་》《སྣར་》,ཝསྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,374,4,《པེ་》《སྣར་》,mཔ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,375,5,《པེ་》《སྣར་》,སུཊྲ་ལ་ཨུ་གཏིའིའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,376,6,《པེ་》《སྣར་》,ནུམྲའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,377,7,《པེ་》《སྣར་》,pལ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,378,8,《པེ་》《སྣར་》,ནུམྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,379,9,《པེ་》《སྣར་》,ཝསྲའི་ཝ་ཨུཏྲའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,380,10,《པེ་》《སྣར་》,ཡཎྲ་ཨིཀའིའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,381,11,《པེ་》《སྣར་》,ཝསྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,382,12,《པེ་》,ཀརྲ་་ལ་ཛྷལྲའོ་ཙརའོ།,《སྣར་》,ཁརྲ་ལ་ཛྷལྲའོ་ཙརྲའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,383,13,《པེ་》《སྣར་》,བཅད།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,384,14,《པེ་》《སྣར་》,ཝཾ་ཏསྠི་ཝཾ་སཽ་ཏསྠི་ཝཾ་སཿཏསྠི་ཝཾ་སཾ་ཏསྠི་ཝཾ་སཽཏ་སྠུ་ཥ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,385,15,《པེ་》《སྣར་》,ཏསྠུ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,386,16,《པེ་》《སྣར་》,ཏསྠི།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,387,17,《པེ་》《སྣར་》,ཏསྠི།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,388,18,《པེ་》《སྣར་》,ཝཾ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
