                མཚན་བྱང་།,              ཤོག་གྲངས།,1,           མཆན་གྲངས།,             པར་མ།,                                                                        མཆན།,,,,,,
,,83,3,《པེ་》《སྣར་》,བཟུང་ཞེས་འབྱུང་བའི་ལོག་པར་མི་བཟུང་།,,,,,,
,,84,4,《པེ་》《སྣར་》《ཅོ་》,བཟུང་།,,,,,,
,,85,5,《པེ་》《སྣར་》,བསལ།,,,,,,
,81,86,1,《པེ་》《སྣར་》,mན།,,,,,,
,,87,2,《པེ་》《སྣར་》,mལ།,,,,,,
,,88,3,《པེ་》《སྣར་》,པ།,,,,,,
,,89,4,《པེ་》《སྣར་》,བགྲོ་བ།,,,,,,
,,90,5,《སྣར་》,mསྐྱེ་བ་དང་།,,,,,,
,,91,6,《པེ་》《སྣར་》《ཅོ་》,འབྱེད།,,,,,,
,82,92,1,《པེ་》《སྣར་》《ཅོ་》,ནས།,,,,,,
,,93,2,《པེ་》《སྣར་》,mརྟག་ཏུ།,,,,,,
,,94,3,《པེ་》《སྣར་》,pདུ།,,,,,,
,,95,4,《པེ་》《སྣར་》,བའི།,,,,,,
,,96,5,《པེ་》《སྣར་》,བ།,,,,,,
,83,97,1,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,98,2,《པེ་》《སྣར་》,mཅིག་ཅར།,,,,,,
,,99,3,《པེ་》《སྣར་》,ཞེའོ།,,,,,,
,84,100,1,《པེ་》《སྣར་》,མཆོད།,,,,,,
,,101,2,《ཅོ་》,mབསྐལ་པ་ཡང་།,,,,,,
,,102,3,《པེ་》《སྣར་》,ནའི།,,,,,,
,,103,4,《པེ་》《སྣར་》,mནི།,,,,,,
,,104,5,《པེ་》《སྣར་》,mཉིད།,,,,,,
,85,105,1,《པེ་》《སྣར་》,mརྣམ་པར་ཕྱེ་ན།,,,,,,
,,106,2,《པེ་》《སྣར་》,mརྣམས་ནི།,,,,,,
,,107,3,《པེ་》《སྣར་》,mཡིན་པས་ན།,,,,,,
,,108,4,《པེ་》《སྣར་》,ཞེའོ།,,,,,,
,,109,5,《སྣར་》,བླངས།,,,,,,
,,110,6,《པེ་》《སྣར་》,བོར།,,,,,,
,,111,7,《པེ་》《སྣར་》,mཉིད།,,,,,,
,86,112,1,《པེ་》《སྣར་》,pབརྫུན་པ་ཉིད་ཡིན་པས་རྣམ་པར་ཤེས་པ་ཐམས་ཅད་ཀྱང་།,,,,,,
,,113,2,《པེ་》《སྣར་》,pཐ།,,,,,,
,,114,3,《པེ་》《སྣར་》,པ།,,,,,,
,,115,4,《པེ་》《སྣར་》,pདུ།,,,,,,
,,116,5,《པེ་》《སྣར་》,བསྒོམ།,,,,,,
,,117,6,《པེ་》《སྣར་》,mཡང་།,,,,,,
,,118,7,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,87,119,1,《པེ་》《སྣར་》,pལ།,,,,,,
,,120,2,《སྣར་》,བསྒོམ།,,,,,,
,,121,3,《པེ་》《སྣར་》,གྱི།,,,,,,
,,122,4,《པེ་》《སྣར་》,དེ་ལ་སོགས་གཞོལ།,,,,,,
,,123,5,《པེ་》《སྣར་》,བར།,,,,,,
,,124,6,《པེ་》《སྣར་》,mལ།,,,,,,
,,125,7,《པེ་》《སྣར་》,mས།,,,,,,
