མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,པར་གྲངས།,,,,,
༄༅། །ཚད་མ་ཀུན་ལས་བཏུས་པའི་འགྲེལ་པ།,252,2,1,,,,,,,,མཚན་བྱང་འདི་ཆོས་ཚན་འདིའི་མཚན་བོད་སྐད་དུ་སྨོས་པ་ལྟར་བཀོད་ཅིང་། ཆོས་ཚན་འདི་《སྡེ་》《ཅོ་》ལ་མི་བཞུགས་པས་《པེ་》ལ་གཞིར་བཟུང་ནས་《སྣར་》དང་དཔེ་བསྡུར་བྱས་ཡོད།
,,3,2,《སྣར་》,མཱ།,,,,,,
,254,4,1,《སྣར་》,pཔར།,,,,,,
,,5,2,《སྣར་》,pཔ།,,,,,,
,255,6,1,《སྣར་》,བལྟོས།,,,,,,
,257,7,1,《སྣར་》,pདེ།,,,,,,
,,8,2,《སྣར་》,རྟག,,,,,,
,258,9,1,《སྣར་》,གྱི།,,,,,,
,259,10,1,《སྣར་》,pལ།,,,,,,
,,11,2,《སྣར་》,བྱ་བའི།,,,,,,
,,12,3,《སྣར་》,mནི།,,,,,,
,260,13,1,《སྣར་》,pཔ།,,,,,,
,261,14,1,《སྣར་》,མི།,,,,,,
,262,15,1,《སྣར་》,པོའི།,,,,,,
,,16,2,《སྣར་》,དེ་ལ།,,,,,,
,,17,3,《སྣར་》,པར།,
,263,18,1,《སྣར་》,pཔའི།,
,,19,2,《སྣར་》,pཡུལ་གཞན་ལ་ཚད་མར་འགྱུར་ཞིང་།,
,264,20,1,《སྣར་》,རིགས།,
,,21,2,《སྣར་》,འགའ།,
,,22,3,《སྣར་》,mཔ།,
,265,23,1,《སྣར་》,ལས།,
,267,24,1,《སྣར་》,འདོད།,
,,25,2,《སྣར་》,རེགས།,
,,26,3,《སྣར་》,pམ།,
,268,27,1,《སྣར་》,ལྟར།,
,,28,2,《སྣར་》,པར།,
,,29,3,《སྣར་》,པའོ།,
,269,30,1,《སྣར་》,pཔ།,
,,31,2,《སྣར་》,བཟུང་།,
,271,32,1,《སྣར་》,རིགས།,
,272,33,1,《སྣར་》,pན།,
,273,34,1,《སྣར་》,ཀྱིས།,
,,35,2,《སྣར་》,པར།,
,,36,3,《སྣར་》,བཟུང་།,
,,37,4,《སྣར་》,pབུ།,
,274,38,1,《སྣར་》,པས།,
,,39,2,《སྣར་》,pསོ།,
,277,40,1,《སྣར་》,རིགས།,
,,41,2,《སྣར་》,mམ།,
,278,42,1,《སྣར་》,pཏེ།,
,,43,2,《སྣར་》,བསྒྲུབས།,
,,44,3,《སྣར་》,རིགས།,
,,45,4,《སྣར་》,pའགྱུར།,
,279,46,1,《སྣར་》,ཀྱིས།,
,,47,2,《སྣར་》,ཆེགས།,
,280,48,1,《སྣར་》,pཔ།,
,,49,2,《སྣར་》,mམི།,
,,50,3,《སྣར་》,ཆོན།,
,,51,4,《སྣར་》,བརྟགས།,
,281,52,1,《སྣར་》,mགི།,
,,53,2,《སྣར་》,pལ།,
,,54,3,《སྣར་》,རིགས།,
,282,55,1,《སྣར་》,རྒྱུ།,
,,56,2,《སྣར་》,pབ།,
,,57,3,《སྣར་》,mལ།,
,,58,4,《སྣར་》,pདེ།,
,283,59,1,《སྣར་》,pན།,
,,60,2,《སྣར་》,པ།,
,,61,3,《སྣར་》,དེ།,
,284,62,1,《སྣར་》,པར།,
,287,63,1,《སྣར་》,pམི།,
,289,64,1,《སྣར་》,རིག,
,,65,2,《སྣར་》,གཞལ།,
,290,66,1,《སྣར་》,དཔག,
,291,67,1,《སྣར་》,pཆོས་ཅན།,
,292,68,1,《སྣར་》,རྟོག,
,293,69,1,《སྣར་》,mཉིད།,
,,70,2,《སྣར་》,གྱི།,
,294,71,1,《སྣར་》,བཟློགས།,
,,72,2,《སྣར་》,བསལ།,
,,73,3,《སྣར་》,ནས།,
,295,74,1,《སྣར་》,འཇིགས།,
,,75,2,《སྣར་》,རིགས།,
,,76,3,《སྣར་》,བའི།,
,296,77,1,《སྣར་》,རིག,
,,78,2,《སྣར་》,ཕྱིས།,
,297,79,1,《སྣར་》,pམ།,
,,80,2,《སྣར་》,ན།,
,,81,3,《སྣར་》,pབ།,
,298,82,1,《སྣར་》,གཞག,
,300,83,1,《སྣར་》,མེ།,
,,84,2,《སྣར་》,mལ།,
,301,85,1,《སྣར་》,མེ།,
,302,86,1,《སྣར་》,pཔ།,
,305,87,1,《སྣར་》,གྱིས།,
,,88,2,《སྣར་》,pསུམ།,
,307,89,1,《སྣར་》,འམ།,
,309,90,1,《སྣར་》,pནི་གསལ་བར་བྱེད་པ་ཉིད།,
,310,91,1,《སྣར་》,པར།,
,,92,2,《སྣར་》,གེགས།,
,,93,3,《སྣར་》,པའི་རྟག,
,311,94,1,《སྣར་》,pདེ།,
,312,95,1,《སྣར་》,pསྟེ།,
,,96,2,《སྣར་》,ན།,
,313,97,1,《སྣར་》,འདི།,
,314,98,1,《སྣར་》,pཏེ།,
,,99,2,《སྣར་》,ཕུལ།,
,,100,3,《སྣར་》,ན།,
,,101,4,《སྣར་》,pམ།,
,315,102,1,《སྣར་》,pཔ།,
,319,103,1,《སྣར་》,pན།,
,,104,2,《སྣར་》,pརོ།,
,320,105,1,《སྣར་》,pདམ་བཅའ་བའི་དོན་ཐུན་མོང་མ་ཡིན་པ་ཉིད་ཆོས་ཅན་དུ་འགྱུར་རོ་ཞེ་ན།,
,,106,2,《སྣར་》,pཅན།,
,,107,3,《སྣར་》,དེའི།,
,321,108,1,《སྣར་》,གི།,
,,109,2,《སྣར་》,བར།,
,,110,3,《སྣར་》,གའམ།,
,322,111,1,《སྣར་》,གྱིས།,
,,112,2,《སྣར་》,pཔར།,
,,113,3,《སྣར་》,ཡིན།,
,,114,4,《སྣར་》,གིས།,
,,115,5,《སྣར་》,ལྟ།,
,323,116,1,《སྣར་》,ལས།,
,,117,2,《སྣར་》,mཅན།,
,324,118,1,《སྣར་》,པ།,
,325,119,1,《སྣར་》,mལ།,
,328,120,1,《སྣར་》,pཔ།,
,329,121,1,《སྣར་》,བསྒྲུབ།,
,,122,2,《སྣར་》,དུས།,
,,123,3,《སྣར་》,pརོ།,
,330,124,1,《སྣར་》,pན།,
,,125,2,《སྣར་》,བྱེད།,
,331,126,1,《སྣར་》,ཆེས།,
,333,127,1,《སྣར་》,pལམ་གྱི།,
,,128,2,《སྣར་》,དག,
,334,129,1,《སྣར་》,ད་ལྟར།,
,335,130,1,《སྣར་》,བརྟན།,
,336,131,1,《སྣར་》,mདེ།,
,337,132,1,《སྣར་》,ལས།,
,338,133,1,《སྣར་》,ནར།,
,,134,2,《སྣར་》,mབ།,
,,135,3,《སྣར་》,འདིར།,
,,136,4,《སྣར་》,དམ་པ།,
,340,137,1,《སྣར་》,pདེ།,
,341,138,1,《སྣར་》,དང་བ།,
,,139,2,《སྣར་》,།།,
,342,140,1,《སྣར་》,མེད་ཡང་།,
,,141,2,《སྣར་》,ཚིགས།,
,343,142,1,《སྣར་》,pཔ།,
,,143,2,《སྣར་》,དང་།,
,,144,3,《སྣར་》,ནི་མེད་པ།,
,344,145,1,《སྣར་》,ཚིགས།,
,,146,2,《སྣར་》,རྟོག,
,,147,3,《སྣར་》,ཚིགས།,
,,148,4,《སྣར་》,mཔ།,
,345,149,1,《སྣར་》,གཏང་།,
,,150,2,《སྣར་》,ཟློག,
,347,151,1,《སྣར་》,པ།,
,,152,2,《སྣར་》,བརྟགས།,
,,153,3,《སྣར་》,pཔ།,
,348,154,1,《སྣར་》,ཚིགས།,
,,155,2,《སྣར་》,དེ།,
,350,156,1,《སྣར་》,རྣམས་རིགས།,
,,157,2,《སྣར་》,གྱིས།,
,,158,3,《སྣར་》,pལ།,
,,159,4,《སྣར་》,བུའི།,
,351,160,1,《སྣར་》,འདུམ།,
,352,161,1,《སྣར་》,རིགས།,
,353,162,1,《སྣར་》,པ།,
,,163,2,《སྣར་》,དེས།,
,354,164,1,《སྣར་》,བསྒྲོག,
,,165,2,《སྣར་》,ནོ།,
,355,166,1,《སྣར་》,mཔ།,
,356,167,1,《སྣར་》,མ།,
,,168,2,《སྣར་》,ནོ།།,
,357,169,1,《སྣར་》,pཔ།,
,359,170,1,《སྣར་》,ནི།,
,360,171,1,《སྣར་》,ལྟར།,
,,172,2,《སྣར་》,འབྲལ་བའི།,
,,173,3,《སྣར་》,ན།,
,,174,4,《སྣར་》,བརྗེད།,
,,175,5,《སྣར་》,མཐོ།,
,361,176,1,《སྣར་》,mགྱི།,
,362,177,1,《སྣར་》,pསུ།,
,,178,2,《སྣར་》,སྒྲུབ།,
,363,179,1,《སྣར་》,བར།,
,,180,2,《སྣར་》,ལྟ།,
,364,181,1,《སྣར་》,mདུ།,
,,182,2,《སྣར་》,mདེ།,
,365,183,1,《སྣར་》,བསྟན།,
,,184,2,《སྣར་》,བཟུང་།,
,366,185,1,《སྣར་》,pལ།,
,,186,2,《སྣར་》,པར།,
,,187,3,《སྣར་》,བརྗོད།,
,367,188,1,《སྣར་》,པོ།,
,368,189,1,《སྣར་》,pརོ།,
,371,190,1,《སྣར་》,འབྱུང་།,
,373,191,1,《སྣར་》,mཔར་ནུས།,
,,192,2,《སྣར་》,mཔ།,
,,193,3,《སྣར་》,རྟོགས།,
,374,194,1,《སྣར་》,ཏེ།,
,,195,2,《སྣར་》,ཀྱིས།,
,,196,3,《སྣར་》,mལ།,
,,197,4,《སྣར་》,བསལ།,
,375,198,1,《སྣར་》,pབར།,
,,199,2,《སྣར་》,mཀྱི།,
,,200,3,《སྣར་》,ནི།,
,376,201,1,《སྣར་》,བརྟན།,
,,202,2,《སྣར་》,ཡང་།,
,378,203,1,《སྣར་》,ན།,
,,204,2,《སྣར་》,ན།,
,380,205,1,《སྣར་》,mན།,
,,206,2,《སྣར་》,mནི།,
,381,207,1,《སྣར་》,ལྟར།,
