༄༅། །འཕགས་པ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་མ་བསྡུས་པའི་ཚིག་ལེའུར་བྱས་པ། ,,1,,,,,,,,,
,1377,2,1,《པེ་》《སྣར་》,༄༅། །སློབ་དཔོན་ཕྱོགས་གླང་གིས་མཛད་པའི་བརྒྱད་སྟོང་དོན་བསྡུས་བཞུགས་སོ།།,,,,,,མཚན་བྱང་འདི་ཆོས་ཚན་འདིའི་མཚན་བོད་སྐད་དུ་སྨོས་པ་ལྟར་བཀོད་ཅིང། 
,,3,2,《པེ་》《སྣར་》,ཡི།,,,,,,
,1378,4,1,《པེ་》《སྣར་》,གྱི།,,,,,,
,,5,2,《པེ་》《སྣར་》,དེ་ཉིད།,,,,,,
,,6,3,《པེ་》《སྣར་》,མི།,,,,,,
,,7,4,《པེ་》《སྣར་》,ཀྱང།,,,,,,
,,8,5,《པེ་》《སྣར་》,ལྟ་བ།,,,,,,
,1379,9,1,《པེ་》《སྣར་》,རྗོད།,,,,,,
,,10,2,《པེ་》《སྣར་》,རིགས་པས་རྣམས།,,,,,,
,,11,3,《པེ་》《སྣར་》,གསལ།,,,,,,
,,12,4,《པེ་》《སྣར་》,བརྟེན།,,,,,,
,,13,5,《པེ་》《སྣར་》,པ་ཞེས།,,,,,,
,,14,6,《པེ་》,གཡེངས་པས།,《སྣར་》,གཡེངས་པར།,,,,,
,,15,7,《པེ་》《སྣར་》,རྫོབ།,,,,,,
,,16,8,《པེ་》《སྣར་》,ཀྱིས། །རྟོགས།,,,,,,
,,17,9,《པེ་》《སྣར་》,འགག,
,,18,10,《པེ་》《སྣར་》,ཡིན།,
,1380,19,1,《པེ་》《སྣར་》,རྟོགས།,
,,20,2,《པེ་》《སྣར་》,སྟོང་།,
,,21,3,《པེ་》《སྣར་》《ཅོ་》,རྟོགས།,
,,22,4,《པེ་》《སྣར་》,བ།,
,,23,5,《པེ་》《སྣར་》,ནི།,
,,24,6,《པེ་》《སྣར་》,སྒྲར།,
,,25,7,《པེ་》《སྣར་》,གིས།,
,1381,26,1,《པེ་》《སྣར་》,ཀྱིས།,
,,27,2,《པེ་》《སྣར་》,བརྗོད་དོ།,
,,28,3,《པེ་》《སྣར་》,གྱུར།,
,,29,4,《པེ་》《སྣར་》,ནུས་པས།,
,,30,5,《པེ་》《སྣར་》,གསུངས།,
,,31,6,《པེ་》《སྣར་》,དེ།,
,,32,7,《པེ་》《སྣར་》,སེལ།,
,,33,8,《པེ་》《སྣར་》,པར།,
,,34,9,《སྣར་》,ཡིས།,
,1382,35,1,《པེ་》《སྣར་》,བྱས་པ།,
,,36,2,《ཅོ་》,རིགས།,
,,37,3,《པེ་》《སྣར་》,དོན།,
,,38,4,《སྣར་》,བརྟེན།,
,,39,5,《པེ་》《སྣར་》,ཡིས།,
,,40,6,《པེ་》《སྣར་》,།།  །།,
,,41,7,《པེ་》《སྣར་》,།།  །།,
