མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,,
,,82,7,《པེ་》《སྣར་》,pནི།,,,,,,
,,83,8,《ཅོ་》,ཕྲེཾ།,,,,,,
,,84,9,《པེ་》,ཕོཾ།,,,,,,
,,85,10,《པེ་》《སྣར་》,རྒོད།,,,,,,
,284,86,1,《པེ་》《སྣར་》,པར།,,,,,,
,,87,2,《པེ་》《སྣར་》,གཟུང་།,,,,,,
,,88,3,《པེ་》《སྣར་》,མཐེ།,,,,,,
,,89,4,《པེ་》《སྣར་》,གྷཎྚ།,,,,,,
,,90,5,《པེ་》《སྣར་》,པ་ར་མི་ཏཱ་ནཱ་ད་སྭ་བྷ་བེ།,,,,,,
,,91,6,《པེ་》《སྣར་》,ཧྲི།,,,,,,
,,92,7,《པེ་》《སྣར་》,བསིལ།,,,,,,
,,93,8,《པེ་》《སྣར་》,བགྱིང་།,,,,,,
,285,94,1,《པེ་》《སྣར་》,བོར།,,,,,,
,,95,2,《པེ་》《སྣར་》,བྱས།,,,,,,
,,96,3,《པེ་》《སྣར་》,ཕྱར།,,,,,,
,,97,4,《པེ་》《སྣར་》,mཿ།,,,,,,
,,98,5,《པེ་》《སྣར་》,པར།,,,,,,
,,99,6,《པེ་》《སྣར་》,བ་བསམ།,,,,,,
,,100,7,《པེ་》《སྣར་》,ལ།,,,,,,
,,101,8,《པེ་》《སྣར་》,ཨི།  དྷརྨ་མུ་ན་ཧི།,,,,,,
,286,102,1,《པེ་》《སྣར་》,བཏྨ་ན་ཀུཀྐ་ཙཎྜ་ཁུ་ཨེཀྐ་སྭཱ།,,,,,,
,,103,2,《པེ་》《སྣར་》,mཿ།,,,,,,
,,104,3,《པེ་》《སྣར་》,གི།,,,,,,
,,105,4,《པེ་》《སྣར་》,གིས།,,,,,,
,,106,5,《པེ་》《སྣར་》,དྷརྨ།,,,,,,
,,107,6,《པེ་》《སྣར་》,mརྡོ་རྗེ།,,,,,,
,,108,7,《པེ་》《སྣར་》,རྩེགས།,,,,,,
,,109,8,《པེ་》《སྣར་》,mདང་།  ཙ་མུཎྚྀ་ལ་སོགས་པ།,,,,,,
,,110,9,《པེ་》《སྣར་》,ནི།,,,,,,
,287,111,1,《སྣར་》,mསྒེག་པ་དང་།,,,,,,
,,112,2,《པེ་》《སྣར་》,བསྒྲེངས།,,,,,,
,,113,3,《པེ་》《སྣར་》,ཁྲིམ།,,,,,,
,,114,4,《པེ་》《སྣར་》,ལྷས་བྱིན།,,,,,,
,,115,5,《པེ་》《སྣར་》,ཙིགས།,,,,,,
,,116,6,《པེ་》《སྣར་》,དགའ་བ།,,,,,,
,,117,7,《པེ་》《སྣར་》,བྱད།,,,,,,
,,118,8,《པེ་》《སྣར་》,དབུ།,,,,,,
,,119,9,《པེ་》《སྣར་》,འཇིབ།,,,,,,
,,120,10,《པེ་》《སྣར་》,གྱི།,,,,,,
,,121,11,《པེ་》《སྣར་》,ཡི།,,,,,,
,288,122,1,《ཅོ་》,སྤྱོད།,,,,,,
,,123,2,《པེ་》《སྣར་》,དུཥྚ།,,,,,,
,,124,3,《ཅོ་》,གཱ།,,,,,,
,,125,4,《ཅོ་》,གཱ།,,,,,,
,,126,5,《པེ་》《སྣར་》,ས།,,,,,,
,,127,6,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,128,7,《པེ་》《སྣར་》,ཁྲུའི།,,,,,,
,,129,8,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,130,9,《པེ་》《སྣར་》,pབ།,,,,,,
,,131,10,《པེ་》《སྣར་》,ཨ།,,,,,,
,,132,11,《པེ་》《སྣར་》,པོའི།,,,,,,
,,133,12,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,134,13,《པེ་》《སྣར་》,mཔ།,,,,,,
,,135,14,《པེ་》《སྣར་》,mཡིས།,,,,,,
,,136,15,《པེ་》《སྣར་》,པོའི།,,,,,,
,289,137,1,《པེ་》《སྣར་》,གྱིས།,,,,,,
,,138,2,《པེ་》《སྣར་》,པའི།,,,,,,
,,139,3,《པེ་》《སྣར་》,རློགས།,,,,,,
,,140,4,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,141,5,《པེ་》《སྣར་》,ཡི།,,,,,,
,,142,6,《པེ་》《སྣར་》,བརྒལ།,,,,,,
,290,143,1,《པེ་》《སྣར་》,ལག,,,,,,
,,144,2,《པེ་》《སྣར་》,པ།,,,,,,
,,145,3,《པེ་》《སྣར་》,བསྲུངས།,,,,,,
,,146,4,《པེ་》《སྣར་》,བླ།,,,,,,
,,147,5,《པེ་》《སྣར་》,བཏྟ།,,,,,,
