མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།
དཔའ་བོ་གཅིག་པའི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ། ,1581,2,1,,མཚན་བྱང་འདི་གཞུང་ལས་བླངས་ཏེ་བཀོད།
,,3,2,《པེ་》《སྣར་》,mལ།
,,4,3,《པེ་》《སྣར་》,mཅན།
,1582,5,1,《པེ་》,སྭཱ།
,,6,2,《པེ་》《སྣར་》,m྅།
,,7,3,《པེ་》《སྣར་》,pཀྱི།
,,8,4,《སྣར་》,pཔ།
,,9,5,《པེ་》《སྣར་》,mདང་།
,,10,6,《པེ་》《སྣར་》,རྒྱན།
,,11,7,《པེ་》《སྣར་》,སིང་།
,,12,8,《པེ་》《སྣར་》,སྐ།
,,13,9,《པེ་》《སྣར་》,བ།
,1583,14,1,《པེ་》《སྣར་》,ཧཱུཾ་ལ་ཧཱུཾ།
