མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,
འཕགས་པ་འདའ་ཀ་ཡེ་ཤེས་ཞེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་འགྲེལ་པ།,456,2,1,《པེ་》,འཕགས་པ་འདའ་ཀ་ཡེ་ཤེས་ཞེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོའི་འགྲེལ་བ་ཞི་བ་ལྷས་མཛད་པ། ,《སྣར་》,འཕགས་པ་འདའ་ཀ་་་་་་་མཛད་པ་བཞུགས།,,,,མཚན་བྱང་འདི་ཆོས་ཚན་འདིའི་མཚན་བོད་སྐད་དུ་སྨོས་པ་ལྟར་བཀོད་ཅིང་།
,,3,2,《པེ་》《སྣར་》,པ།,,,,,
,,4,3,《པེ་》《སྣར་》,བཟང་།,,,,,
,457,5,1,《པེ་》《སྣར་》,ནི།,,,,,
,,6,2,《པེ་》,mབ།,,,,,
,,7,3,《པེ་》《སྣར་》,བཟང་ངོ་།,,,,,
,,8,4,《ཅོ་》,བཞགས།,,,,,
,,9,5,《སྣར་》,རྟོགས།,,,,,
,458,10,1,《པེ་》《སྣར་》,དེ་ནས།,,,,,
,,11,2,《པེ་》《སྣར་》,དེས།,,,,,
,,12,3,《པེ་》《སྣར་》,དེ།,,,,,
,,13,4,《པེ་》《སྣར་》,ལས།,,,,,
,,14,5,《པེ་》《སྣར་》,བྱུང་།,,,,,
,,15,6,《སྣར་》,ངེས།,,,,,
,,16,7,《པེ་》《སྣར་》,ཡིས།,,,,,
,,17,8,《པེ་》《སྣར་》,འཁྱམས།,,,
,,18,9,《པེ་》《སྣར་》,དེ།,,,
,,19,10,《པེ་》《སྣར་》,ནམས་ཆི་ཀ་མའི་ཚེ།,,,
,,20,11,《པེ་》《སྣར་》,སྒོམ།,,,
,459,21,1,《པེ་》,པར་སྟན།,《སྣར་》,པར་བསྟན།,,
,,22,2,《པེ་》《སྣར་》,ད།,,,
,,23,3,《པེ་》《སྣར་》,pཀྱི།,,,
,,24,4,《པེ་》《སྣར་》,ལ།,,,
,,25,5,《པེ་》《སྣར་》,ཀྱི།,,,
,,26,6,《པེ་》《སྣར་》,རྣམ་དག,,,
,,27,7,《པེ་》《སྣར་》,mཡང་།,,,
,,28,8,《པེ་》《སྣར་》,mདམ༑,,,
,,29,9,《པེ་》《སྣར་》,ལམ་བལྟོས།,,,
,,30,10,《པེ་》《སྣར་》,རྒྱ་ཆད་པ།,,,
,,31,11,《པེ་》《སྣར་》,སྤོང་།,,,
,,32,12,《པེ་》《སྣར་》,ལས་བལྟོས།,,,
,460,33,1,《པེ་》《སྣར་》,ལ།,,,
,,34,2,《པེ་》《སྣར་》,པ།,,,
,,35,3,《པེ་》《སྣར་》,བྱས་པར།,,,
,,36,4,《སྣར་》,ནས།,,,
,,37,5,《པེ་》《སྣར་》,mཏེ།,,,
,,38,6,《པེ་》《སྣར་》,པར།,,,
,,39,7,《པེ་》《སྣར་》,ན།,,,
,,40,8,《པེ་》《སྣར་》,ལྟར།,,,
,,41,9,《པེ་》,བློ་བརྟེན།,《སྣར་》,བླ་བརྟེན།,,
,,42,10,《པེ་》《སྣར་》,བལྟོས།,,,
,,43,11,《པེ་》《སྣར་》,ནི།,,,
,,44,12,《པེ་》,ཏེ།,,,
,,45,13,《པེ་》《སྣར་》,བས་ཏེ།,,,
,461,46,1,《པེ་》《སྣར་》,བསལ།,,,
,,47,2,《པེ་》《སྣར་》,སྒྲིབས།,,,
,,48,3,《པེ་》《སྣར་》,ལས།,,,
,,49,4,《པེ་》《སྣར་》,དེ།,
,,50,5,《པེ་》《སྣར་》,གིས།,
,,51,6,《པེ་》《སྣར་》,ཁ།,
,,52,7,《པེ་》《སྣར་》,ནར།,
,,53,8,《པེ་》《སྣར་》,ལས།,
,462,54,1,《པེ་》《སྣར་》,དང་།,
,,55,2,《པེ་》《སྣར་》,དེ།,
,,56,3,《པེ་》《སྣར་》,ཕྱི་བརྟན།,
,,57,4,《པེ་》《སྣར་》,སྤང་།,
,463,58,1,《པེ་》《སྣར་》,ནོ།,
,,59,2,《པེ་》,འདིས།,
,,60,3,《པེ་》《སྣར་》,mཞེས་བཤད་དོ།,
,,61,4,《པེ་》《སྣར་》,pཆགས་པའི༑,
,,62,5,《ཅོ་》,pཔོ།,
,,63,6,《པེ་》《སྣར་》,འགྱུར།,
,,64,7,《པེ་》《སྣར་》,pདུ།,
,,65,8,《པེ་》《སྣར་》,mཔ།,
,464,66,1,《སྣར་》,mདོ།,
,,67,2,《པེ་》《སྣར་》,ཁུངས།,
,,68,3,《སྣར་》,སྲུང་།,
,,69,4,《པེ་》《སྣར་》,ན།,
,,70,5,《སྣར་》,རྟོག,
,,71,6,《པེ་》《སྣར་》,རྟོག,
,,72,7,《པེ་》《སྣར་》,mདེ།,
,,73,8,《པེ་》《སྣར་》,རྟོགས།,
,465,74,1,《སྣར་》,གསུང་།,
,,75,2,《ཅོ་》,པས།,
,,76,3,《པེ་》《སྣར་》,བརྟན།,
,466,77,1,《ཅོ་》,ཅིག,
,,78,2,《པེ་》《སྣར་》,པ།,
,,79,3,《ཅོ་》,mཡེ།,
,,80,4,《པེ་》《སྣར་》,ལོཙྪ།,
