མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,,
འཕགས་པ་བློ་གྲོས་མི་ཟད་པས་བསྟན་པ་རྒྱ་ཆེར་འགྲེལ་པ།,3,2,1,,མཚན་བྱང་འདི་ཆོས་ཚན་འདིའི་མཚན་བོད་སྐད་དུ་སྨོས་པ་ལྟར་བཀོད།,,,,,,
,,3,2,《སྣར་》,ཡཀྵ།,,,,,,
,,4,3,《པེ་》《སྣར་》,མཚན།,,,,,,
,,5,4,《པེ་》《སྣར་》,མ།,,,,,,
,4,6,1,《པེ་》《སྣར་》,བཞི།,,,,,,
,,7,2,《པེ་》《སྣར་》,བསྒོམ།,,,,,,
,5,8,1,《པེ་》《སྣར་》,བཞག,,,,,,(ཆོས་ཚན་འདིའི་ནང་གི་བཞག་ཅེས་པ་རྣམས་《པེ་》《སྣར་》ལ་བཞག་ཅེས་འཁོད་ཀྱང་བསྡུར་མཆན་དུ་བཀོད་མེད།)
,,9,2,《པེ་》《སྣར་》,གཅིག,,,,,,
,,10,3,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,11,4,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,12,5,《པེ་》《སྣར་》,དྭཱ།,,,,,,
,,13,6,《པེ་》《སྣར་》,དྭཱ།,,,,,,
,,14,7,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,15,8,《པེ་》《སྣར་》,mནས།,,,,,,
,,16,9,《པེ་》《སྣར་》,ཤ་རདྭཱ། ,,,,,,(ཆོས་ཚན་འདིའི་ནང་གི་ཤ་ར་དྭ་ཞེས་པ་རྣམས་《པེ་》《སྣར་》ལ་ཤ་རདྭཱ་ཞེས་འཁོད་ཀྱང་བསྡུར་མཆན་དུ་བཀོད་མེད།)
,,17,10,《པེ་》《སྣར་》,པ།,,,,,,
,,18,11,《པེ་》,pབུ།,,,,,,
,,19,12,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,6,20,1,《པེ་》,བསྒོམ།,《སྣར་》,ཀྱིས་བསྒོམ།,,,,,
,,21,2,《པེ་》《སྣར་》,པར་རྣམ་བཞག་པ་ལ།,,,,,,
,7,22,1,《པེ་》《སྣར་》,གཅིག,,,,,,
,,23,2,《པེ་》《སྣར་》,པའི།,,,,,,
,,24,3,《པེ་》《སྣར་》,སྙིང་།,,,,,,
,8,25,1,《པེ་》《སྣར་》,པར།,,,,,,
,,26,2,《པེ་》《སྣར་》,pགཅིག,,,,,,
,,27,3,《པེ་》《སྣར་》,གཅིག,,,,,,
,,28,4,《པེ་》《སྣར་》,བཞི།,,,,,,
,9,29,1,《པེ་》《སྣར་》,གྲག,,,,,,
,,30,2,《པེ་》《སྣར་》,mཀྱི།,,,,,,
,,31,3,《སྣར་》,ཐོག་པ་མེད།,,,,,,
,,32,4,《པེ་》《སྣར་》,mདོན།,,,,,,
,,33,5,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,34,6,《པེ་》《སྣར་》,mནི།,,,,,,
,,35,7,《སྣར་》,ཀྱིས།,,,,,,
,,36,8,《པེ་》《སྣར་》,བས།,,,,,,
,10,37,1,《པེ་》《སྣར་》,གྱི།,,,,,,
,,38,2,《པེ་》《སྣར་》,འཐོབ།,,,,,,
,,39,3,《སྣར་》,བསྐྱེད།,,,,,,
,,40,4,《པེ་》《སྣར་》,འཕྲིན།,,,,,,
,,41,5,《པེ་》《སྣར་》,འཕྲིན།,,,,,,
,,42,6,《པེ་》《སྣར་》,འཕྲིན།,,,,,,
,,43,7,《པེ་》《སྣར་》,པོ།,,,,,,
,,44,8,《པེ་》《སྣར་》,pཀྱི།,,,,,,
,,45,9,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,11,46,1,《སྣར་》,བའི།,,,,,,
,,47,2,《པེ་》《སྣར་》,mདང་།,,,,,,
,,48,3,《པེ་》《སྣར་》,གིས།,,,,,,
,,49,4,《པེ་》《སྣར་》,གྱིས།,,,,,,
,,50,5,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,51,6,《པེ་》《སྣར་》,བསྒྱུར།,,,,,,
,,52,7,《པེ་》《སྣར་》,པོ།,,,,,,
,12,53,1,《པེ་》《སྣར་》,དང་།,,,,,,
,,54,2,《པེ་》《སྣར་》,གྱིས།,,,,,,
,,55,3,《པེ་》《སྣར་》,པ།,,,,,,
,,56,4,《པེ་》《སྣར་》,བའི།,,,,,,
,,57,5,《སྣར་》,བཞིའི།,,,,,,
,,58,6,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,59,7,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,60,8,《པེ་》《སྣར་》,སླད།,,,,,,
,,61,9,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,13,62,1,《པེ་》《སྣར་》,གྱི།,,,,,,
,,63,2,《པེ་》《སྣར་》,པར།,,,,,,
,,64,3,《པེ་》《སྣར་》,རྙེད།,,,,,,
,,65,4,《སྣར་》,པར།,,,,,,
,14,66,1,《པེ་》《སྣར་》,རྙེད་པ་བསྟན་སྟེ།,,,,,,
,,67,2,《པེ་》《སྣར་》,གཏོགས།,,,,,,
,,68,3,《པེ་》《སྣར་》,གཏོགས།,,,,,,
,,69,4,《པེ་》《སྣར་》,mཔ།,,,,,,
,15,70,1,《པེ་》《སྣར་》,mཔ།,,,,,,
,,71,2,《པེ་》《སྣར་》,mཡང་།,,,,,,
,,72,3,《སྣར་》,བསྒོམས།,,,,,,
,,73,4,《སྣར་》,བྱ་བ།,,,,,,
,,74,5,《སྣར་》,རྙེས།,,,,,,
,16,75,1,《པེ་》《སྣར་》,པའི།,,,,,,
,,76,2,《པེ་》《སྣར་》,བ།,,,,,,
,,77,3,《པེ་》《སྣར་》,མྱོང་།,,,,,,
,,78,4,《པེ་》《སྣར་》,ལྔ་རྣམས་ཀྱི།,,,,,,
,17,79,1,《པེ་》《སྣར་》,mདང་།,,,,,,
,,80,2,《པེ་》《སྣར་》,རྩ།,,,,,,
,,81,3,《པེ་》《སྣར་》,བཙལ།,,,,,,
,,82,4,《པེ་》《སྣར་》,mབསྟན།,,,,,,
,18,83,1,《པེ་》《སྣར་》,པ།,,,,,,
,,84,2,《པེ་》《སྣར་》,ཏོ།,,,,,,
,,85,3,《པེ་》《སྣར་》,mལ།,,,,,,
,,86,4,《སྣར་》,བརྙེད།,,,,,,
,,87,5,《པེ་》《སྣར་》,ཀྱི་མཚམས་སྦྱོར་བར།,,,,,,
,,88,6,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,19,89,1,《པེ་》《སྣར་》,པ།,,,,,,
,,90,2,《པེ་》《སྣར་》,རིམ་བཞིན་སྦྱོར།,,,,,,
,,91,3,《པེ་》《སྣར་》,mའཁོད།,,,,,,
,,92,4,《པེ་》《སྣར་》,mསོ།,,,,,,
,20,93,1,《པེ་》《སྣར་》,བརྙབ།,,,,,,
,,94,2,《པེ་》《སྣར་》,གཟུགས།,,,,,,
,,95,3,《པེ་》《སྣར་》,འཆག,,,,,,
,,96,4,《པེ་》《སྣར་》,བརྩོལ།,,,,,,
,,97,5,《པེ་》,པ།,,,,,,
,,98,6,《པེ་》《སྣར་》,སྒྱུར།,,,,,,
,,99,7,《པེ་》《སྣར་》,ཅིག,,,,,,
,21,100,1,《པེ་》,pཔ།,,,,,,
,,101,2,《པེ་》《སྣར་》,pདེ།,,,,,,
,,102,3,《པེ་》《སྣར་》,རིམ་བཞིན་དུ་སྦྱར་བ་སྟེ།,,,,,,
,,103,4,《པེ་》《སྣར་》,བའི།,,,,,,
,,104,5,《པེ་》《སྣར་》,རྟོག,,,,,,
,,105,6,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,106,7,《པེ་》《སྣར་》,འབྱུང་།,,,,,,
,,107,8,《པེ་》《སྣར་》,པའི།,,,,,,
,,108,9,《པེ་》《སྣར་》,བའི།,,,,,,
,22,109,1,《པེ་》《སྣར་》,འཐོབ་པར་གྱུར་པས།,,,,,,
,,110,2,《སྣར་》,ཀྱིས།,,,,,,
,,111,3,《པེ་》《སྣར་》,གཅིག,,,,,,
,,112,4,《སྣར་》,པའི།,,,,,,
,,113,5,《པེ་》《སྣར་》,mཐམས་ཅད།,,,,,,
,,114,6,《པེ་》,བསྐྱེད།,,,,,,
,,115,7,《པེ་》《སྣར་》,mནི།,,,,,,
,,116,8,《པེ་》《སྣར་》,ཐོབ།,,,,,,
,,117,9,《པེ་》《སྣར་》,ནི།,,,,,,
,,118,10,《སྣར་》,གྱིས།,,,,,,
,23,119,1,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,120,2,《པེ་》《སྣར་》,mབྱེད་པ།,,,,,,
,,121,3,《པེ་》《སྣར་》,mལ།,,,,,,
,,122,4,《པེ་》《སྣར་》,པའང་།,,,,,,
,,123,5,《པེ་》《སྣར་》,མཉན།,,,,,,
