     མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།, པར་མ།,                                                                     མཆན།,,,,,,
༄༅། །དབུ་མའི་རྒྱན་གྱི་དཀའ་འགྲེལ།,981,2,1,《པེ་》《སྣར་》,༄༅། །དབུ་མ་རྒྱན་གྱི་དཀའ་འགྲེལ་སློབ་དཔོན་ཀ་མ་ལ་ཤཱི་ལས་མཛད་པ་བཞུགས་སོ། །,,,,,,མཚན་བྱང་འདི་ཆོས་ཚན་འདིའི་མཚན་བོད་སྐད་དུ་སྨོས་པ་ལྟར་བཀོད་ཅིང་།
,,3,2,《པེ་》《སྣར་》,པཉྫི།,,,,,,
,982,4,1,《པེ་》《སྣར་》,mཀྱང་།,,,,,,
,,5,2,《པེ་》《སྣར་》,རྟོག,,,,,,
,,6,3,《པེ་》《སྣར་》,རྟག་ཏུ།,,,,,,
,,7,4,《སྣར་》,དད་པའི།,,,,,,
,,8,5,《སྣར་》,པར།,,,,,,
,,9,6,《པེ་》《སྣར་》,གྱིས།,,,,,,
,983,10,1,《སྣར་》,གི།,,,,,,
,,11,2,《པེ་》《སྣར་》,mདེ།,,,,,,
,,12,3,《པེ་》《སྣར་》,mརྣམས།,,,,,,
,,13,4,《པེ་》《སྣར་》,བསྟན།,,,,,,
,,14,5,《པེ་》《སྣར་》,mཔའི།,,,,,,
,,15,6,《པེ་》《སྣར་》,སྒོམ།,,,,,,
,,16,7,《པེ་》《སྣར་》,mམ།,,,,,,
,,17,8,《པེ་》《སྣར་》,mཅན།,
,,18,9,《པེ་》《སྣར་》,བསྟན།,
,984,19,1,《པེ་》《སྣར་》,སྐྱོད།,
,,20,2,《པེ་》《སྣར་》,གྱིས།,
,,21,3,《པེ་》《སྣར་》,mདུ།,
,,22,4,《པེ་》《སྣར་》,དག་བསྟན།,
,,23,5,《པེ་》《སྣར་》,གྱུར།,
,,24,6,《པེ་》《སྣར་》,བཟུང་།,
,,25,7,《པེ་》,རྩ་བ།, སྣར་》,རྩ།
,,26,8,《པེ་》《སྣར་》,mལ།,
,985,27,1,《པེ་》《སྣར་》,pདེ།,
,,28,2,《པེ་》《སྣར་》,pདུ།,
,,29,3,《པེ་》《སྣར་》,mསློབ་པ་དང་།,
,,30,4,《པེ་》《སྣར་》,mལ།,
,986,31,1,《པེ་》《སྣར་》,pཔ།,
,,32,2,《པེ་》《སྣར་》,སྐད།,
,,33,3,《པེ་》《སྣར་》,pདུ།
,,34,4,《པེ་》《སྣར་》,རྟོག་པ་དེ།
,987,35,1,《པེ་》《སྣར་》,དེའི།
,,36,2,《པེ་》《སྣར་》,རྟོག
,,37,3,《པེ་》《སྣར་》,སྒྲུབ།
,,38,4,《པེ་》《སྣར་》,pདངོས་པོའི།
,,39,5,《པེ་》《སྣར་》,ནི།
,,40,6,《པེ་》《སྣར་》,བ།
,,41,7,《པེ་》《སྣར་》,pབསྟན་པ།
,,42,8,《པེ་》《སྣར་》,pཉིད།
,,43,9,《པེ་》《སྣར་》,པ།
,,44,10,《པེ་》《སྣར་》,བླང་།
,,45,11,《པེ་》《སྣར་》,ནས།
,,46,12,《པེ་》《སྣར་》,ཚིག
,988,47,1,《པེ་》《སྣར་》,བ་ནས།
,,48,2,《པེ་》《སྣར་》,ཀྱི།
,,49,3,《པེ་》《སྣར་》,mཁོ་ན།
,,50,4,《པེ་》《སྣར་》,mཡིན།
,989,51,1,《པེ་》《སྣར་》,བསྒྲུབ།
,,52,2,《པེ་》《སྣར་》,mམ།
,,53,3,《པེ་》《སྣར་》,mཉིད།
,,54,4,《པེ་》,པ།
,,55,5,《པེ་》《སྣར་》,ཀྱི།
,,56,6,《པེ་》《སྣར་》,པ་དྲ་བ།
,,57,7,《པེ་》《སྣར་》,རིག
,,58,8,《པེ་》《སྣར་》,མར་བསྟན།
,,59,9,《པེ་》《སྣར་》,mདེ།
,,60,10,《པེ་》《སྣར་》,རིག
,,61,11,《པེ་》《སྣར་》,ཞེས།
,990,62,1,《པེ་》《སྣར་》,ཡང་།
,,63,2,《པེ་》《སྣར་》,པ་ཞེས།
,,64,3,《པེ་》《སྣར་》,དག
,,65,4,《པེ་》《སྣར་》,mན།
,,66,5,《སྣར་》,mབཞིན།
,,67,6,《པེ་》《སྣར་》,mནི།
,,68,7,《པེ་》《སྣར་》,བཅད།
,,69,8,《པེ་》《སྣར་》,ན།
,,70,9,《པེ་》《སྣར་》,བཅད།
,,71,10,《པེ་》《སྣར་》,mགཉིས།
,,72,11,《པེ་》《སྣར་》,བཅད།
,,73,12,《པེ་》《སྣར་》,mདང་།
,991,74,1,《པེ་》《སྣར་》,mཉིད།
,,75,2,《པེ་》《སྣར་》,mལ།
,,76,3,《པེ་》《སྣར་》,mན།
,,77,4,《པེ་》,mལ།
,992,78,1,《པེ་》《སྣར་》,གྱིས།
,,79,2,《པེ་》《སྣར་》,འབྲེལ།
,,80,3,《པེ་》《སྣར་》,པ།
,,81,4,《པེ་》《སྣར་》,པས།
,,82,5,《པེ་》《སྣར་》,mབ།
,,83,6,《པེ་》《སྣར་》,mལ་སོགས་པ།
,993,84,1,《པེ་》《སྣར་》,mལ།
,,85,2,《པེ་》《སྣར་》,ཆུགས།
,,86,3,《པེ་》《སྣར་》,mན།
,,87,4,《པེ་》《སྣར་》,བརྟགས།
,,88,5,《པེ་》《སྣར་》,བ།
,,89,6,《པེ་》《སྣར་》,ན།
,,90,7,《པེ་》《སྣར་》,པ།
,,91,8,《པེ་》《སྣར་》,ཀྱིས།
,994,92,1,《པེ་》《སྣར་》,དེ།
,,93,2,《པེ་》《སྣར་》,དེ།
,,94,3,《པེ་》《སྣར་》,རྟགས།
,,95,4,《པེ་》《སྣར་》,ཀྱིས།
,,96,5,《པེ་》《སྣར་》,པ།
,,97,6,《པེ་》《སྣར་》,ཡིན་གྱིས།
,,98,7,《པེ་》《སྣར་》,གྱིས།
,,99,8,《པེ་》《སྣར་》,mརོ།
,,100,9,《པེ་》《སྣར་》,བསྒོམ།
,995,101,1,《པེ་》《སྣར་》,mཔ།
,,102,2,《པེ་》《སྣར་》,དོག
,,103,3,《སྣར་》,ཅིག
,,104,4,《པེ་》《སྣར་》,རང་།
,,105,5,《པེ་》《སྣར་》,mཡང་།
,,106,6,《པེ་》《སྣར་》,རྣམ་པའི།
,,107,7,《སྣར་》,mསུ།
,,108,8,《པེ་》《སྣར་》,mཚེ།
,,109,9,《པེ་》《སྣར་》,mཀྱང་།
,996,110,1,《པེ་》《སྣར་》,mམ།
,,111,2,《པེ་》《སྣར་》,mཔར་བྱ་བ་ཞེས།
,,112,3,《པེ་》《སྣར་》,བྱ་ཚིགས།
,,113,4,《པེ་》《སྣར་》,mཀྱི།,
,,114,5,《པེ་》《སྣར་》,pལྟར།,
,,115,6,《པེ་》《སྣར་》,pམ།,
,,116,7,《པེ་》《སྣར་》,mམ།,
,997,117,1,《པེ་》《སྣར་》,འདོད།,
,,118,2,《པེ་》《སྣར་》,mརོ།,
,,119,3,《པེ་》《སྣར་》,པར།,
,,120,4,《པེ་》《སྣར་》,བརྫོད།,
,,121,5,《སྣར་》,དུ།,
,,122,6,《པེ་》《སྣར་》,mལས།,
,,123,7,《པེ་》《སྣར་》,mནི།,
,,124,8,《པེ་》《སྣར་》,བྱེད་པ།,
,,125,9,《པེ་》《སྣར་》,mཆོས།,
,,126,10,《པེ་》《སྣར་》,པོ།,
,,127,11,《པེ་》《སྣར་》,mབཟློག་པ།,
,998,128,1,《པེ་》,སྙམ།,《སྣར་》,སྙམས།
,,129,2,《པེ་》《སྣར་》,ཀྱི།
,,130,3,《པེ་》《སྣར་》,མ།
,,131,4,《པེ་》《སྣར་》,བ།
,999,132,1,《སྣར་》,པའི།
,,133,2,《པེ་》,pཔ།
,,134,3,《སྣར་》,དགལ།
,,135,4,《པེ་》《སྣར་》,གཏན།
,,136,5,《པེ་》《སྣར་》,mཚེ།
,1000,137,1,《པེ་》《སྣར་》,pམ།
,,138,2,《པེ་》《སྣར་》,སྒྲིབས།
,,139,3,《པེ་》《སྣར་》,mམ།
,,140,4,《པེ་》《སྣར་》,སྒྲིབ།
,,141,5,《པེ་》《སྣར་》,pཅན།
,,142,6,《པེ་》《སྣར་》,mདང་མ་བསྒྲིབས་པ།
,1001,143,1,《པེ་》《སྣར་》,mཔ།
,,144,2,《སྣར་》,mརོ།
,,145,3,《པེ་》《སྣར་》,ཞེས།
,,146,4,《པེ་》《སྣར་》,པའི།
,,147,5,《པེ་》《སྣར་》,mནི།
,,148,6,《པེ་》《སྣར་》,mན།
,,149,7,《པེ་》《སྣར་》,ད།
,,150,8,《པེ་》《སྣར་》,རྟགས།
,1002,151,1,《པེ་》《སྣར་》,mལ་ཕྲ་རབ།
,,152,2,《སྣར་》,mཔ།
,,153,3,《པེ་》《སྣར་》,འདུས་སོ། །
,1003,154,1,《པེ་》《སྣར་》,དང་།
,,155,2,《པེ་》《སྣར་》,ཉིད།
,1004,156,1,《པེ་》《སྣར་》,mདེའི།
,,157,2,《པེ་》《སྣར་》,དེའི།
,,158,3,《པེ་》《སྣར་》,mཞེས་བྱ་བ་ནི།
,,159,4,《པེ་》《སྣར་》,mན།
,,160,5,《པེ་》《སྣར་》,mརབ་ཏུ།
,,161,6,《པེ་》《སྣར་》,mཔ་ཡིན།
,1005,162,1,《པེ་》《སྣར་》,རྒྱུད།
,,163,2,《པེ་》《སྣར་》,དངོས་སུའམ།
,,164,3,《པེ་》《སྣར་》,དངོས་སུའམ།
,,165,4,《པེ་》《སྣར་》,དེའི།
,,166,5,《པེ་》《སྣར་》,mདེའི།
,,167,6,《པེ་》《སྣར་》,སྤྱིར།
,,168,7,《པེ་》《སྣར་》,ཐོད།
,1006,169,1,《པེ་》《སྣར་》,པ།
,,170,2,《པེ་》《སྣར་》,ཀྱིས།
,,171,3,《པེ་》《སྣར་》,ནི།
,1007,172,1,《པེ་》《སྣར་》,བརྟགས།
,,173,2,《པེ་》《སྣར་》,རར།
,,174,3,《པེ་》《སྣར་》,ལམ།
,,175,4,《པེ་》《སྣར་》,mརང་།
,,176,5,《པེ་》《སྣར་》,སྟེ།
,,177,6,《པེ་》《སྣར་》,དེ།
,,178,7,《པེ་》《སྣར་》,pཔའི།
,,179,8,《པེ་》《སྣར་》《ཅོ་》,པའི་བྱ་བ།
,,180,9,《པེ་》《སྣར་》,པོའི།
,,181,10,《པེ་》《སྣར་》,པས།
,,182,11,《པེ་》《སྣར་》,སྐྱེད།
,,183,12,《པེ་》《སྣར་》,སྐྱེ་བར།
,,184,13,《པེ་》《སྣར་》,mནི།
,1008,185,1,《པེ་》《སྣར་》,pཔ།
,,186,2,《པེ་》《སྣར་》,pངོ་བོའི།
,,187,3,《པེ་》《སྣར་》,mཐལ་བར།
,,188,4,《པེ་》《སྣར་》,ཁྱེད།
,,189,5,《པེ་》《སྣར་》,mཉིད།
,,190,6,《པེ་》《སྣར་》,mན།
,,191,7,《པེ་》《སྣར་》,སྐྱེ་བའི།
,1009,192,1,《པེ་》《སྣར་》,mཡང་།
,,193,2,《པེ་》《སྣར་》,བརྟགས།
,,194,3,《པེ་》《སྣར་》,pདེ།
,,195,4,《པེ་》《སྣར་》,གི།
,,196,5,《པེ་》《སྣར་》,འདུག
,,197,6,《པེ་》《སྣར་》,mམ།
,,198,7,《པེ་》《སྣར་》,pཔ།
,1010,199,1,《པེ་》《སྣར་》,mནི།
,,200,2,《པེ་》《སྣར་》,mརྣམ་པ།
,,201,3,《པེ་》《སྣར་》,དོ།
,,202,4,《པེ་》《སྣར་》,གཞན།
,1011,203,1,《པེ་》《སྣར་》,mམི།
,,204,2,《པེ་》《སྣར་》,གྲངས།
,,205,3,《པེ་》《སྣར་》,ལ་རྣམ་པ།
,,206,4,《པེ་》《སྣར་》,གསལ།
,,207,5,《པེ་》《སྣར་》,དོ།
,1012,208,1,《པེ་》《སྣར་》,mདུ།
,,209,2,《པེ་》《སྣར་》,རྣམ།
,,210,3,《པེ་》《སྣར་》,ནི།
,,211,4,《སྣར་》,ཅན།
,,212,5,《པེ་》《སྣར་》,mཔར་ཞེན།
,,213,6,《པེ་》《སྣར་》,པ།
,1013,214,1,《པེ་》《སྣར་》,ཀྱང་།
