མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,
,,32,5,《པེ་》,སྟན་པ།,《སྣར་》,བསྟན་པ།
,,33,6,《པེ་》《སྣར་》,བཅས།,
,,34,7,《པེ་》《སྣར་》,གི།,
,,35,8,《པེ་》《སྣར་》,པའི།,
,,36,9,《པེ་》《སྣར་》,དག་པར།,
,,37,10,《པེ་》《སྣར་》,དགར་མི་བྱ།,
,,38,11,《པེ་》《སྣར་》,ཉིད།,
,1455,39,1,《སྣར་》,གདམ།,
,,40,2,《པེ་》《སྣར་》,མདའ།,
,,41,3,《པེ་》《སྣར་》,ཇི།,
,,42,4,《པེ་》《སྣར་》,གིས།,
,,43,5,《པེ་》《སྣར་》,གཉིས།,
,,44,6,《པེ་》,mདང་གྲོགས་དང་།,《སྣར་》,དང་།
,,45,7,《པེ་》《སྣར་》,གཞག་ཏེ།,
,,46,8,《པེ་》《སྣར་》,མཁའ།,
,1456,47,1,《པེ་》《སྣར་》,བས།,
,,48,2,《པེ་》,མཁའ་ལ།,《སྣར་》,ནམ་མཁའ་ལ།
,,49,3,《པེ་》《སྣར་》,པོས།,
,,50,4,《སྣར་》,འགྱུར།,
,,51,5,《པེ་》《སྣར་》,mལེགས་པར།,
,,52,6,《པེ་》《སྣར་》,བརླབ།,
,,53,7,《པེ་》《སྣར་》,གྱུར།,
,,54,8,《པེ་》,བརྩོད།,《སྣར་》,རྩོག
,,55,9,《པེ་》《སྣར་》,mབའམ།,
,,56,10,《པེ་》《སྣར་》,mཉིད།,
,,57,11,《སྣར་》,མཚོན།,
,1457,58,1,《པེ་》《སྣར་》,mཡི།,
,,59,2,《པེ་》《སྣར་》,བྱུང་།,
,,60,3,《པེ་》《སྣར་》,བསྡུ་བ།,
,,61,4,《པེ་》《སྣར་》,pཀྱི།,
,,62,5,《པེ་》《སྣར་》,pཔར།,
,,63,6,《པེ་》《སྣར་》,mསུ།,
,,64,7,《པེ་》《སྣར་》,mབུ་ལ།,
,,65,8,《པེ་》《སྣར་》,རྟ་ཡིས།,
,,66,9,《པེ་》《སྣར་》,mཔ།,
,,67,10,《པེ་》《སྣར་》,གཟུང་།,
,,68,11,《པེ་》《སྣར་》,mཡིད་ནི།,
,,69,12,《པེ་》《སྣར་》,ཏེ།,
,,70,13,《པེ་》《སྣར་》,pཔ།,
,,71,14,《པེ་》《སྣར་》,དལ་གྱིས།,
,,72,15,《པེ་》《སྣར་》,ཡིས།,
,1458,73,1,《པེ་》《སྣར་》,ཏྭོཏ།,
,,74,2,《སྣར་》,འཁྲུག,
,,75,3,《པེ་》《སྣར་》,དུ།,
,,76,4,《པེ་》《སྣར་》,ཧཱ།,
,1459,77,1,《པེ་》《སྣར་》,པས།,
,,78,2,《པེ་》《སྣར་》,ཀྱིས།,
,,79,3,《སྣར་》,ཕྱིར།,
,,80,4,《པེ་》《སྣར་》,རྒོད།,
,,81,5,《པེ་》《སྣར་》,འཁུན།,
,,82,6,《པེ་》《སྣར་》,mམི།,
,,83,7,《པེ་》《སྣར་》,རྒོད།,
,,84,8,《པེ་》《སྣར་》,གིས།,
,,85,9,《པེ་》《སྣར་》,བསྒྲུབ།,
,,86,10,《པེ་》《སྣར་》,གཉི་ག,
,,87,11,《པེ་》《སྣར་》,ཀྱི།,
,1460,88,1,《པེ་》《སྣར་》,ཞིང་ལྔ།,
,,89,2,《པེ་》《སྣར་》,སྤྱོད།,
,,90,3,《པེ་》《སྣར་》,འདི།,
,,91,4,《པེ་》《སྣར་》,mབ།,
,,92,5,《པེ་》《སྣར་》,pཔ།,
,,93,6,《པེ་》《སྣར་》,ཀྱིས།,
,,94,7,《པེ་》,རྣམས་མར།,《སྣར་》,རྣམས་མ།
,,95,8,《པེ་》《སྣར་》,བ།,
,1461,96,1,《པེ་》《སྣར་》,བཟང་།,
,,97,2,《པེ་》《སྣར་》,རབ་རིབ།,
,,98,3,《པེ་》《སྣར་》,བཞག,
,,99,4,《པེ་》《སྣར་》,ས།,
,,100,5,《པེ་》《སྣར་》,མོ།,
,,101,6,《པེ་》《སྣར་》,pགང་ཚེ་གསུང་བ་མངའ་བ་འབད་པས་རབ་ཏུ་བསྒྲུབ་པར་བྱ།།,
,,102,7,《པེ་》《སྣར་》,mམཆོག,
,1462,103,1,《སྣར་》,pབུང་།,
,,104,2,《པེ་》《སྣར་》,དྲག,
,,105,3,《པེ་》《སྣར་》,སྡེབས།,
,1463,106,1,《པེ་》《སྣར་》,བ་ཡི།།,
,,107,2,《པེ་》《སྣར་》,འབྱུང་།,
,,108,3,《པེ་》《སྣར་》,སྲུང་།,
,,109,4,《པེ་》《སྣར་》,ཡིན།,
,,110,5,《སྣར་》,གསོད།,
,1464,111,1,《པེ་》《སྣར་》,ན།,
,,112,2,《པེ་》《སྣར་》,ལས།,
,,113,3,《སྣར་》,བསྲེག,
,,114,4,《པེ་》《སྣར་》,རྟོག,
,,115,5,《པེ་》《སྣར་》,mཆེན་པོ།,
,,116,6,《པེ་》《སྣར་》,ལོཙྪ།,
