མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,
བདག་མེད་ལྷ་མོ་བཅོ་ལྔ་ལ་བསྟོད་པ།,1606,2,1,,མཚན་བྱང་འདི་ཆོས་ཚན་འདིའི་མཚན་བོད་སྐད་དུ་སྨོས་པ་ལྟར་བཀོད།,
,,3,2,《པེ་》,མི་བསྐྱོད།,
,1607,4,1,《པེ་》,རྒྱན།,
,1608,5,1,《པེ་》,དཀྱིལ།,
,,6,2,《པེ་》,ཤས།,
