མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,
དཔལ་གསང་བ་འདུས་པའི་རྫོགས་རིམ་མཐར་ཕྱིན་པ་བཞུགས།,328,2,1,,མཚན་བྱང་འདི་《སྡེ་》《ཅོ་》ལྟར་བཀོད་ཅིང་།《པེ་》བཅོམ་ལྡན་འདས་གསུང་གི་དབང་ཕྱུག་འཇམ་དཔལ་ཡེ་ཤེས་སེམས་དཔའ་བཞུགས།།  །།,,
,,3,2,《པེ་》《སྣར་》,mཔར།,,
,,4,3,《པེ་》《སྣར་》,སཾ་དྷི་བྷྱ།,,
,329,5,1,《པེ་》《སྣར་》,ཚེ།,,
,,6,2,《པེ་》《སྣར་》,སྤྱོད།,,
,,7,3,《པེ་》《སྣར་》,ཨ།,,
,,8,4,《པེ་》《སྣར་》,མའི།,,
,,9,5,《པེ་》《སྣར་》,སཾམྱཀ,,
,,10,6,《པེ་》《སྣར་》,ལ།,,
,,11,7,《པེ་》《སྣར་》,།།  །།,,
,,12,8,《པེ་》《སྣར་》,ཤིག,,
,330,13,1,《པེ་》《སྣར་》,ཀྱང་།  །སེམས་གཟུང་།,,
,,14,2,《པེ་》《སྣར་》,མཐུན།,,
,331,15,1,《པེ་》《སྣར་》,ཆག,,
,,16,2,《པེ་》《སྣར་》,mལྟར་རམ་མུན་པ།,,
,,17,3,《པེ་》《སྣར་》,དེའི།,
,,18,4,《པེ་》《སྣར་》,བྱ་བའོ།,
,,19,5,《པེ་》《སྣར་》,ལ།,
,,20,6,《པེ་》《སྣར་》,བཤིག།,
,332,21,1,《པེ་》《སྣར་》,mདོན།,
,,22,2,《པེ་》《སྣར་》《ཅོ་》,mབདེན་པའི།,
,,23,3,《པེ་》《སྣར་》,ཀྱི།,
,,24,4,《པེ་》《སྣར་》,བསྒྲུབས།,
,,25,5,《པེ་》《སྣར་》,ཀྱི།,
,,26,6,《པེ་》《སྣར་》,པ།,
,,27,7,《པེ་》《སྣར་》,ཐོག་མ།,
,333,28,1,《པེ་》《སྣར་》,པོས།,
,,29,2,《པེ་》《སྣར་》,དཔའ།,
,,30,3,《པེ་》《སྣར་》,དཔའ།,
,334,31,1,《པེ་》《སྣར་》,mསྐུ།,
,,32,2,《པེ་》《སྣར་》,ལ།,
,,33,3,《པེ་》《སྣར་》,པ།,
,,34,4,《པེ་》《སྣར་》,སྟེ།,
,,35,5,《པེ་》《སྣར་》,གི།,
,,36,6,《པེ་》《སྣར་》,པ།,
,335,37,1,《པེ་》《སྣར་》,ཙིནྡྷ།,
,,38,2,《པེ་》《སྣར་》,རྣམས་རྒྱན།,
