མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་གྲངས།,མཆན།
༄༅། །དམིགས་པ་བརྟག་པའི་འགྲེལ་པ། ,432,2,1,,མཚན་བྱང་འདི་《པེ་》《སྣར་》《ཅོ་》ལྟར་བཀོད།
,,3,2,《པེ་》《སྣར་》,ཨ།
,,4,3,《པེ་》《སྣར་》,རིཀྵ།
,,5,4,《པེ་》《སྣར་》,དེའི།
,,6,5,《པེ་》《སྣར་》,mགང་གིས།
,,7,6,《པེ་》《སྣར་》,mགི།
,433,8,1,《པེ་》《སྣར་》,ཀྱི།
,,9,2,《པེ་》《སྣར་》,བྱས།
,,10,3,《པེ་》《སྣར་》,ཡིས།
,,11,4,《པེ་》《སྣར་》,mནི་རྣམ་པ་དུ་མ་ཅན།
,,12,5,《པེ་》《སྣར་》,བསྐྱེད་པའི་རྒྱུའི་དངོས་པོ།
,,13,6,《པེ་》《སྣར་》,pབ།
,,14,7,《པེ་》《སྣར་》,mདེ་དང།
,,15,8,《པེ་》《སྣར་》,ན།
,434,16,1,《པེ་》《སྣར་》,དེ།
,,17,2,《པེ་》《སྣར་》,བ་མེད།,
,,18,3,《སྣར་》,ཏེ།,
,,19,4,《པེ་》《སྣར་》,རེག་ན།,
,,20,5,《པེ་》《སྣར་》,སྐྱེས་པའི།,
,,21,6,《པེ་》《སྣར་》,mཡོད་པ་དང་མེད་པ།,
,,22,7,《པེ་》《སྣར་》,ནི་རྒྱུ་དང་རྒྱུ་འབྲས།,
,,23,8,《པེ་》《སྣར་》,བ།,
,,24,9,《པེ་》《སྣར་》,པའི།,
,,25,10,《པེ་》《སྣར་》,mནི།,
,,26,11,《པེ་》《སྣར་》,ནས།,
,435,27,1,《པེ་》《སྣར་》,ཡིས།,
,,28,2,《པེ་》《སྣར་》,བསྐྱེད།,
,,29,3,《པེ་》《སྣར་》,རྟེན།,
,,30,4,《པེ་》《སྣར་》,ཕྱེ་བ།,
,,31,5,《པེ་》《སྣར་》,མ།,
,,32,6,《པེ་》《སྣར་》,རེ།,
,,33,7,《པེ་》《སྣར་》,པའི།,,
,,34,8,《པེ་》《སྣར་》,pདུ།,,
,,35,9,《པེ་》《སྣར་》,དང།,,
,,36,10,《པེ་》《སྣར་》,ཉིད་དུ་འཐད་དོ།,,
,,37,11,《པེ་》《སྣར་》,བརྟག,,
,,38,12,《པེ་》《སྣར་》,པ་རྫོགས་སོ།,,
