མཚན་བྱང།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,,
༄༅། །བྱང་ཆུབ་ལམ་གྱི་སྒྲོན།,1641,2,1,《པེ་》,བྱང་ཆུབ་ལམ་སྒྲོན་ཇོ་བོ་རྗེས་མཛད་པ་བཞུགས་སོ། །,《སྣར་》,བྱང་ཆུབ་ལམ་སྒྲོན་ཇོ་བོ་རྗེས་མཛད་པ། ,,,,,མཚན་བྱང་འདི་ཆོས་ཚན་འདིའི་མཚན་བོད་སྐད་དུ་སྨོས་པ་ལྟར་བཀོད་ཅིང་།
,,3,2,《པེ་》《སྣར་》,པ་ཐཱ།,,,,,,
,1642,4,1,《པེ་》《སྣར་》,བཟངས།,,,,,,
,,5,2,《པེ་》《སྣར་》,མོའི།,,,,,,
,,6,3,《སྣར་》,རྒྱུན་ཆིན།,,,,,,
,,7,4,《པེ་》,ལྟོག,,,,,,
,,8,5,《པེ་》《སྣར་》,བྱའོ།,,,,,,
,,9,6,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,1643,10,1,《པེ་》《སྣར་》,ནས།,,,,,,
,,11,2,《པེ་》,གང་གའི་བྱེ་མ།,《སྣར་》,གང་གཱའི་བྱེ་མ།,,,,,
,,12,3,《པེ་》《སྣར་》,གི།,,,,,,
,,13,4,《པེ་》《སྣར་》,རིགས།,,,,,,
,,14,5,《པེ་》《སྣར་》,ལེའུར།,,,,,,
,,15,6,《པེ་》《སྣར་》,མ་པ་ར།,,,,,,
,1644,16,1,《པེ་》《སྣར་》,བྱས།,,,,,,
,1645,17,1,《པེ་》《སྣར་》,གྱིས།,
,,18,2,《པེ་》《སྣར་》,བསྒོམ།,
,,19,3,《པེ་》《སྣར་》,ནི།,
,,20,4,《པེ་》《སྣར་》,ཅིག,
,,21,5,《སྣར་》,ཀྱིས།,
,,22,6,《པེ་》《སྣར་》,བསྒོམ།,
,,23,7,《པེ་》《སྣར་》,བསྒོམ།,
,1646,24,1,《པེ་》《སྣར་》,རྟོགས།,
,,25,2,《པེ་》《སྣར་》,རྟོགས།,
,,26,3,《པེ་》《སྣར་》,རྟོགས།,
,,27,4,《པེ་》《སྣར་》,pངེ་།,
,,28,5,《པེ་》《སྣར་》,mཔ།,
,1647,29,1,《པེ་》《སྣར་》,བསམ།,
,,30,2,《པེ་》《སྣར་》,བཀུར།,
,,31,3,《པེ་》《སྣར་》,བསྒྲུབ།,
,,32,4,《པེ་》《སྣར་》,བླངས་།,
,,33,5,《པེ་》《སྣར་》,བསྲེག,
,1648,34,1,《སྣར་》《པེ་》,གྱི།,
,,35,2,《སྣར་》,pཤུ་བྷཾ།,
