མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།
,74,2,1,,མཚན་བྱང་འདི་ཆོས་ཚན་འདིའི་མཚན་བོད་སྐད་དུ་སྨོས་པ་ལྟར་བཀོད་ཅིང་། 《པེ་》《སྣར་》ལ་༄༅།    །རྩོད་པ་བཟློག་པའི་ཚིག་ལེའུར་བྱས་པ་སློབ་དཔོན་ཀླུ་སྒྲུབ་ཀྱིས་མཛད་པ་བཞུགས་སོ།      །ཞེས་འཁོད།
,,3,2,《པེ་》《སྣར་》,ལྱེ་ཀྲ།
,,4,3,《པེ་》《སྣར་》,གྱི།
,,5,4,《པེ་》《སྣར་》,བཟློག
,75,6,1,《པེ་》《སྣར་》,ཉེར།
,,7,2,《སྣར་》,པ།
,,8,3,《པེ་》《སྣར་》,ཡི།
,,9,4,《པེ་》《སྣར་》,ཏེ།
,,10,5,《པེ་》《སྣར་》,ཀྱི།
,,11,6,《པེ་》《སྣར་》,དགག
,76,12,1,《པེ་》《སྣར་》,ག་ལ།
,,13,2,《པེ་》《སྣར་》,ལས།
,,14,3,《པེ་》《སྣར་》,འཕྱི།
,,15,4,《པེ་》《སྣར་》,ང་ཡི་ཚིག་ནི།
,,16,5,《པེ་》《སྣར་》,ནས།
,,17,6,《པེ་》《སྣར་》,བརྟེན།,
,,18,7,《པེ་》《སྣར་》,ནི་དེ།,
,,19,8,《པེ་》《སྣར་》,ཕྱོགས་མ་ཉམས།,
,,20,9,《པེ་》《སྣར་》,མི།,
,,21,10,《པེ་》《སྣར་》,གྲུབ།,
,,22,11,《པེ་》《སྣར་》,ཡི,
,77,23,1,《པེ་》《སྣར་》,ཀྱི་རབ་བསྒྲུབ།,
,,24,2,《པེ་》《སྣར་》,ཀྱི།,
,,25,3,《པེ་》《སྣར་》,སྒྲུབ།,
,,26,4,《པེ་》,མཐོང་བས་ན།,
,,27,5,《པེ་》《སྣར་》,ཀྱིས།,
,78,28,1,《པེ་》《སྣར་》,ལས།,
,,29,2,《པེ་》《སྣར་》,ལས།,
,,30,3,《པེ་》《སྣར་》,ཡོངས།,
,,31,4,《པེ་》《སྣར་》,ལས།,
,,32,5,《པེ་》,གྲུབ།,
,,33,6,《པེ་》《སྣར་》,བྱར།,
,,34,7,《པེ་》《སྣར་》,གྲུབ།,
,,35,8,《པེ་》《སྣར་》,ཀྱི།,
,,36,9,《པེ་》,སྒྲུབ།,
,,37,10,《པེ་》《སྣར་》,སྒྲུབ།,
,,38,11,《པེ་》《སྣར་》,འགྲུབ།,
,,39,12,《པེ་》,རྣམས་སྒྲུབ།,
,,40,13,《པེ་》《སྣར་》,སྒྲུབ།,
,,41,14,《པེ་》《སྣར་》,སྒྲུབ།,
,,42,15,《པེ་》《སྣར་》,སྨོས,
,79,43,1,《པེ་》,འགྱུར།,
,,44,2,《པེ་》《སྣར་》,ཀྱི།,
,,45,3,《པེ་》《སྣར་》,ཀྱིས།,
,,46,4,《པེ་》《སྣར་》,རང་བཞིན་ཆོས་རྣམས།,
,,47,5,《པེ་》《སྣར་》,ཀྱི།,
,,48,6,《པེ་》《སྣར་》,བརྟག,
,,49,7,《པེ་》《སྣར་》,མིང་ནི།,
,,50,8,《པེ་》《སྣར་》,ཀྱིས།,
,,51,9,《སྣར་》,དགོག,
,80,52,1,《པེ་》《སྣར་》,སྐྱེས།,
,,53,2,《པེ་》《སྣར་》,དེར།,
,,54,3,《པེ་》,རྟེན།,
,,55,4,《པེ་》,སྨྲས་གང་ཡིན་པ།,
,,56,5,《པེ་》,པ།,
,,57,6,《པེ་》,མེད།,
,,58,7,《པེ་》《སྣར་》,བརྩོད།,
,81,59,1,《པེ་》《སྣར་》,ལོ་ཙཱ།,
,,60,2,《པེ་》《སྣར་》,ལས།,
,,61,3,《པེ་》《སྣར་》,ཨཱ།,
,,62,4,《པེ་》《སྣར་》,ལོ་ཙཱ།,
