མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ་།,མཆན།།,,
,,87,4,《པེ་》《སྣར་》,སྟེན།
,,88,5,《པེ་》《སྣར་》,རྐམ།
,,89,6,《པེ་》《སྣར་》,བཅད།
,,90,7,《པེ་》,སྟེན།,《སྣར་》,བརྟེན།
,,91,8,《པེ་》《སྣར་》,རྒོད།
,,92,9,《པེ་》《སྣར་》,སྨོས།
,,93,10,《པེ་》《སྣར་》,ཐོག
,,94,11,《པེ་》《སྣར་》,གདུང་།
,,95,12,《པེ་》《སྣར་》,ཡི།
,,96,13,《སྣར་》,༽ ཀྱིས།
,,97,14,《པེ་》《སྣར་》,མིག་རྣམས་མ་བྱེ་བ།
,,98,15,《པེ་》,འདྲས།,《སྣར་》,འགྲེས།
,,99,16,《སྣར་》,དགའོ།
,,100,17,《པེ་》《སྣར་》,ཟླ་བའི།
,,101,18,《པེ་》《སྣར་》,སྦད།
,,102,19,《པེ་》《སྣར་》,པ།
,,103,20,《པེ་》《སྣར་》,འབྱུང་།
,,104,21,《པེ་》《སྣར་》,ཀྱི་སྦྱོར་བ་རྣམ།
,,105,22,《པེ་》《སྣར་》,བསངས་པས།
,,106,23,《པེ་》《སྣར་》,པ།
,,107,23,《པེ་》《སྣར་》,བླུན།
,,108,25,《པེ་》《སྣར་》,དེ།
,1298,109,1,《པེ་》,དཔྱད།,《སྣར་》,དབྱེད།
,,110,2,《པེ་》《སྣར་》,རྒན་རབས།
,,111,3,《པེ་》《སྣར་》,ལོག
,,112,4,《པེ་》,གྱིས་ནོར།,《སྣར་》,གྱི་ནོར།
,,113,5,《པེ་》《སྣར་》,པའི། །འཕུང་།
,,114,6,《པེ་》,བ།
,,115,7,《པེ་》《སྣར་》,ཡི།
,,116,8,《པེ་》,རྟེན།
,,117,9,《པེ་》《སྣར་》,བརྩན།
,,118,10,《པེ་》《སྣར་》,གྲག །འཁོར་བཟང་།
,,119,11,《པེ་》《སྣར་》,སྒྱུ།
,,120,12,《པེ་》《སྣར་》,འཚལ་གཞན།
,,121,13,《པེ་》《སྣར་》,བསྒྲུབ།
,,122,14,《པེ་》《སྣར་》,འཕུང་།
,,123,15,《པེ་》《སྣར་》,སྟངས།
,,124,16,《པེ་》《སྣར་》,བརླག
,,125,17,《པེ་》《སྣར་》,གིས་ཀྱང་།
,,126,18,《པེ་》《སྣར་》,འགྲུབ།
,,127,19,《པེ་》《སྣར་》,འཚོགས།
,,128,20,《པེ་》《སྣར་》,བརྩལ།
,,129,21,《པེ་》《སྣར་》,གཱ།
,a,130,
,1299,131,1,《པེ་》《སྣར་》,བོ།
,,132,2,《པེ་》《སྣར་》,ལྟའི།
,,133,3,《པེ་》《སྣར་》,སྐྱེ།
,,134,4,《པེ་》,བོའི་ལུས།,《སྣར་》,བའི་ཕུས།
,,135,5,《པེ་》,ཁྲོ་བོའི།
,,136,6,《པེ་》《སྣར་》,གདུང་།
,,137,7,《པེ་》《སྣར་》,ཡངས།
,,138,8,《སྣར་》,བུམ།
,,139,9,《པེ་》《སྣར་》,པའོ།།
,,140,10,《པེ་》《སྣར་》,བར།
,,141,11,《པེ་》,ངག་བརྩོན།,《སྣར་》,དྲག་བརྩོན།
,,142,12,《པེ་》《སྣར་》,སྤོངས།
,,143,13,《པེ་》《སྣར་》,ངོ་།
,,144,14,《པེ་》《སྣར་》,པ།
,,145,15,《པེ་》《སྣར་》,བསྲེག
,,146,16,《པེ་》《སྣར་》,བལྟོས།
,,147,17,《སྣར་》,ལ།
,1300,148,1,《པེ་》,བཀྲེན་དང་ཅི།,《སྣར་》,བཀྲན་དང་ཅི།
,,149,2,《པེ་》《སྣར་》,སྲེགས།
,,150,3,《པེ་》《སྣར་》,ཀྱུ།
,,151,4,《པེ་》《སྣར་》,བལ།
,,152,5,《པེ་》《སྣར་》,ཡིས།
,,153,6,《པེ་》,འཕྲེང་།
,,154,7,《པེ་》《སྣར་》,འདིར།
,,155,8,《པེ་》《སྣར་》,གང་།
,,156,9,《པེ་》《སྣར་》,བསྲེག
,,157,10,《པེ་》《སྣར་》,འཕུང་།
,,158,11,《པེ་》《སྣར་》,ཀྱུ།
,,159,12,《པེ་》《སྣར་》,དྲང་དེ།
,,160,13,《པེ་》,དཔའོ་ཅིམ་ཅམ་མེད་བརྩོམ།,《སྣར་》,དཔའོ་ཙམ་ཙམ་མེད་རྩོམ།
,,161,14,《པེ་》《སྣར་》,ན།
,1301,162,1,《པེ་》《སྣར་》,བརྩན།
,,163,2,《པེ་》《སྣར་》,གྱིས་གསོ།
,,164,3,《པེ་》《སྣར་》,ནས་ཐར་པའང་།
,,165,4,《པེ་》《སྣར་》,པོ་ཆེ།
,,166,5,《པེ་》,འཕྲེང་།
,,167,6,《པེ་》《སྣར་》,པས།
,,168,7,《པེ་》,ཡི།
,,169,8,《པེ་》《སྣར་》,བྱ་སྟེ།
,,170,9,《པེ་》《སྣར་》,མཉེས།
,,171,10,《པེ་》,༽འགྱུར་བ།,《སྣར་》,༽ འགྱུར་བར།
,,172,11,《སྣར་》,སྒྲུབས།
,,173,12,《པེ་》,བརྦ།,《སྣར་》,བྲརྦ།
,,174,13,《པེ་》《སྣར་》,ལོཙྪ་བ་དགེ་སློང་།
,,,,
