མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,,
,,91,3,《པེ་》,mཔར་མ་སྐྱེས་པའི་དགོས།,,,,,,
,,92,4,《པེ་》《སྣར་》,pན།,,,,,,
,,93,5,《པེ་》《སྣར་》,སྣལ་མ།,,,,,,
,,94,6,《པེ་》《སྣར་》,འཇག་མ།,,,,,,
,,95,7,《པེ་》《སྣར་》,གིས།,,,,,,
,,96,8,《པེ་》《སྣར་》,དཔྱོད།,,,,,,
,,97,9,《པེ་》《སྣར་》,mཉིད།,,,,,,
,281,98,1,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,,99,2,《པེ་》《སྣར་》,pརོ།,,,,,,
,,100,3,《པེ་》《སྣར་》,ལས།,,,,,,
,,101,4,《པེ་》《སྣར་》,པས།,,,,,,
,,102,5,《པེ་》《སྣར་》,ལས་ཀྱང་།,,,,,,
,,103,6,《པེ་》《སྣར་》,ལས།,,,,,,
,,104,7,《པེ་》《སྣར་》,མཐའ།,,,,,,
,,105,8,《པེ་》《སྣར་》,mགལ་ཏེ་ཐོག་མ་མ་གྲུབ་ན་དབུས་དང་མཐའ་གཉིས་མ་གྲུབ་པོ།།  ,,,,,,
,,106,9,《པེ་》《སྣར་》,སྨྲ་བ།,,,,,,
,,107,10,《པེ་》《སྣར་》,mམ།,,,,,,
,282,108,1,《པེ་》《སྣར་》,བཟུང་།,,,,,,
,,109,2,《པེ་》《སྣར་》,རྣམས་ཀྱང་།,,,,,,
,,110,3,《པེ་》《སྣར་》,ཅན།,,,,,,
,,111,4,《པེ་》《སྣར་》,mཔ།,,,,,,
,,112,5,《པེ་》《སྣར་》,མ།,,,,,,
,,113,6,《པེ་》《སྣར་》,ཞིག,,,,,,
,,114,7,《པེ་》《སྣར་》,pཅན།,,,,,,
,,115,8,《པེ་》《སྣར་》,རྣམས་ལ།,,,,,,
,,116,9,《པེ་》《སྣར་》,mལྟར།,,,,,,
,,117,10,《པེ་》《སྣར་》,mན།,,,,,,
,,118,11,《པེ་》《སྣར་》,pཚོགས་པ།,,,,,,
,,119,12,《པེ་》《སྣར་》,བཞིན།,,,,,,
,,120,13,《སྣར་》,སྟེ།,,,,,,
,283,121,1,《པེ་》《སྣར་》,ཅིག,,,,,,
,,122,2,《པེ་》《སྣར་》,སྐྱེད།,,,,,,
,,123,3,《པེ་》《སྣར་》,མར།,,,,,,
,,124,4,《པེ་》《སྣར་》,pའབྱིན་པ།,,,,,,
,,125,5,《པེ་》《སྣར་》,ཅིག,,,,,,
,,126,6,《པེ་》《སྣར་》,ག་ལས་ཞེ།,,,,,,
,,127,7,《པེ་》《སྣར་》,ཅིག་ལའང་ཁའི།,,,,,,
,284,128,1,《པེ་》《སྣར་》,བ།,,,,,,
,,129,2,《པེ་》《སྣར་》,pདང་གཏན་ཚིགས་གཞན་ཡིན་ནམ་གཞན་ཡིན་ནམ་གཞན་ཡིན་པ་ཡིན་གྲང་།   གལ་ཏེ་གཞན་ཉིད་ན་ཅི་ཞིག་འཐོབ་པར་འགྱུར།   དམ་བཅའ་བ་ནི་སྣམ་བུ་དཀར་པོ་ཉིད་ཡིན་པའོ།   །གཞན་ཡང་གཏན་ཚིགས་གང་ཡིན་ཞེ་ན།  ནག་པོ་ཉིད་ཀྱི་ཕྱིར་རོ།     །འདོད་པ་མ་ཡིན་ཏེ།   གང་གི་ཕྱིར་དཀར་པོ་ཉིད་ནི་སྒྲུབ་བྱེད་ནག    ,,,,,,
,,130,3,《པེ་》《སྣར་》,pགཞན།,,,,,,
,,131,4,《པེ་》《སྣར་》,པའོ།,,,,,,
,,132,5,《སྣར་》,ཚིག,,,,,,
,,133,6,《པེ་》《སྣར་》,ལ་སོགས་པ།,,,,,,
,,134,7,《པེ་》《སྣར་》,སྡུད་པ།,,,,,,
,,135,8,《པེ་》《སྣར་》,བཅའ་བ།,,,,,,
,,136,9,《པེ་》《སྣར་》,སྡུད་པ།,,,,,,
,,137,10,《པེ་》《སྣར་》,མེད་པ།,,,,,,
,285,138,1,《པེ་》《སྣར་》,ན།,,,,,,
,,139,2,《པེ་》《སྣར་》,ནས།,,,,,,
,,140,3,《པེ་》《སྣར་》,པ།,,,,,,
,,141,4,《པེ་》《སྣར་》,བདག་ནི།,,,,,,
,,142,5,《པེ་》《སྣར་》,གཏན་ཚིགས་དང་དཔེ་ལ་ཡང་དེ་བཞིན་ནོ།      །གཞན་ཡང་།    གཅིག་དང་གཅིག་བརྗོད་པའི་ཕྱིར་གཅིག་ལ་གཅིག་མེད་དོ།        །གང་གི་ཚེ་དམ་བཅའ་བ་བརྗོད་པ།,,,,,,
,,143,6,《པེ་》《སྣར་》,pལ་སོགས་པ་མེད་ལ་གཏན་ཚིགས།,,,,,,
,,144,7,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,145,8,《པེ་》《སྣར་》,བཅས་པ།,,,,,,
,,146,9,《པེ་》《སྣར་》,བྱ་སྟེ།,,,,,,
,,147,10,《པེ་》《སྣར་》,mཏིའི་ཡི་གེ་དང་།,,,,,,
,,148,11,《པེ་》《སྣར་》,pཔྲའི།,,,,,,
,,149,12,《པེ་》《སྣར་》,མཆུ།,,,,,,
,286,150,1,《པེ་》《སྣར་》,ཅིག,,,,,,
,,151,2,《པེ་》《སྣར་》,བརྟག,,,,,,
,,152,3,《པེ་》《སྣར་》,དེའི།,,,,,,
,,153,4,《པེ་》《སྣར་》,pལ།,,,,,,
,,154,5,《པེ་》《སྣར་》,ལྟར།,,,,,,
,,155,6,《པེ་》《སྣར་》,mལ།,,,,,,
,,156,7,《པེ་》《སྣར་》,པས།,,,,,,
,,157,8,《པེ་》《སྣར་》,རྒྱུ།,,,,,,
,,158,9,《པེ་》《སྣར་》,གཉི་ག,,,,,,
,,159,10,《པེ་》《སྣར་》,ཅིག,,,,,,
,,160,11,《པེ་》《སྣར་》,ཅིག,,,,,,
,,161,12,《པེ་》《སྣར་》,ཅིག,,,,,,
,,162,13,《པེ་》《སྣར་》,ཅིག,,,,,,
,,163,14,《པེ་》《སྣར་》,པོ་དང་ནུས།,,,,,,
,,164,15,《པེ་》《སྣར་》,ཅིག,,,,,,
,,165,16,《པེ་》《སྣར་》,ཏེ།,,,,,,
,287,166,1,《པེ་》《སྣར་》,pདང་།,,,,,,
,,167,2,《པེ་》《སྣར་》,pདུ།,,,,,,
,,168,3,《པེ་》《སྣར་》,ཅིག,,,,,,
,,169,4,《པེ་》《སྣར་》,བརྗོད་པར།,,,,,,
,,170,5,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,288,171,1,《པེ་》《སྣར་》,ལྷས་བྱིན།,,,,,,
,,172,2,《པེ་》《སྣར་》,སྟིང་།,,,,,,
,,173,3,《པེ་》《སྣར་》,ཚིག་འཇིགས།,,,,,,
,,174,4,《པེ་》《སྣར་》,པཎ་ཌི་ར་ས་དང་སྒྱུར་རྩི།,,,,,,
,,175,5,《པེ་》《སྣར་》,བརྗོད།,,,,,,
,,176,6,《པེ་》《སྣར་》,pདང་།,,,,,,
,,177,7,《པེ་》《སྣར་》,mནི།,,,,,,
,,178,8,《པེ་》,མགུ།,,,,,,
,,179,9,《པེ་》《སྣར་》,རླུང་།,,,,,,
,,180,10,《པེ་》《སྣར་》,བཟུང་།,,,,,,
,,181,11,《པེ་》《སྣར་》,བརྗོད།,,,,,,
,,182,12,《པེ་》《སྣར་》,བརྗོད།,,,,,,
,289,183,1,《པེ་》《སྣར་》,ཅིག,,,,,,
,,184,2,《པེ་》,མི་མདོག;《སྣར་》,མ་མདོག,,,,,
,,185,3,《པེ་》《སྣར་》,པ།,,,,,,
,,186,4,《པེ་》《སྣར་》,ངེས་པར།,,,,,,
,,187,5,《པེ་》《སྣར་》,བརྗོད།,,,,,,
,,188,6,《པེ་》《སྣར་》,ཏེ།,,,,,,
,,189,7,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,290,190,1,《པེ་》《སྣར་》,སྟེ།,,,,,,
,,191,2,《པེ་》《སྣར་》,mཕྱིར།,,,,,,
,,192,3,《པེ་》《སྣར་》,mསུ།,,,,,,
,,193,4,《པེ་》《སྣར་》,ནི།,,,,,,
,,194,5,《པེ་》《སྣར་》,ལྟར།,,,,,,
,,195,6,《པེ་》《སྣར་》,pའཁྲུལ་པ་དང་བཅས་པར་མི་འགྱུར་རོ།།      །འོན་ཏེ་རང་གི་ངོ་བོ་འདོར་བར་བྱེད་པ་དེ་ལྟ་ན་ཡང་།,,,,,,
,291,196,1,《པེ་》《སྣར་》,pཔ།,,,,,,
,,197,2,《པེ་》《སྣར་》,ག་ལས་ཞེ།,,,,,,
,,198,3,《པེ་》《སྣར་》《ཅོ་》,དེ།,,,,,,
,292,199,1,《པེ་》《སྣར་》,pདེ།,,,,,,
,,200,2,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,201,3,《པེ་》《སྣར་》《ཅོ་》,mགཏན།,,,,,,
,,202,4,《པེ་》《སྣར་》,ནི།,,,,,,
,,203,5,《པེ་》《སྣར་》,ཅིག,,,,,,
,,204,6,《པེ་》《སྣར་》,pདང་།,,,,,,
,293,205,1,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,206,2,《པེ་》《སྣར་》,mཕྱིར།,,,,,,
,,207,3,《པེ་》《སྣར་》,བརྗོད།,,,,,,
,,208,4,《སྣར་》,འགྱུར།,,,,,,
,,209,5,《པེ་》《སྣར་》,mདུ།,,,,,,
,,210,6,《པེ་》《སྣར་》,བརྗོད།,,,,,,
,,211,7,《པེ་》《སྣར་》,པ་ཡིན་གྱིས།,,,,,,
,,212,8,《པེ་》《སྣར་》,pནི།,,,,,,
,294,213,1,《པེ་》《སྣར་》,mལན།,,,,,,
,,214,2,《པེ་》《སྣར་》,ག་ལས་ཞེ།,,,,,,
,,215,3,《པེ་》《སྣར་》,pམ།,,,,,,
,,216,4,《པེ་》《སྣར་》,བཟློས།,,,,,,
,,217,5,《པེ་》《སྣར་》,བཅད།,,,,,,
,295,218,1,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,219,2,《པེ་》《སྣར་》,བཟློག,,,,,,
,,220,3,《པེ་》《སྣར་》,བཅད།,,,,,,
,,221,4,《པེ་》《སྣར་》,བཅད།,,,,,,
,,222,5,《པེ་》《སྣར་》,བཅད།,,,,,,
,,223,6,《པེ་》《སྣར་》,བཅད།,,,,,,
,,224,7,《པེ་》《སྣར་》,བཅིང་བ།,,,,,,
,,225,8,《པེ་》《སྣར་》,བཅད།,,,,,,
,,226,9,《པེ་》《སྣར་》,ནི།,,,,,,
,,227,10,《པེ་》《སྣར་》,དགག,,,,,,
,296,228,1,《པེ་》《སྣར་》,གི།,,,,,,
,,229,2,《པེ་》《སྣར་》,ཨཱནྟ་ཏ།,,,,,,
