མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།
འཕགས་པ་ཀུན་ནས་སྒོར་འཇུག་པའི་འོད་ཟེར་གཙུག་ཏོར་དྲི་མ་མེད་པར་སྣང་བའི་གཟུངས་བཀླག་ཅིང་མཆོད་རྟེན་བརྒྱ་རྩ་བརྒྱད་དམ་མཆོད་རྟེན་ལྔ་གདབ་པའི་ཆོ་ག་མདོ་སྡེ་ལས་བསྡུས་པ།,451,2,1,,མཚན་བྱང་འདི་ཆོས་ཚན་འདིའི་རྫོགས་བྱང་ལས་བླངས་ཏེ་བཀོད་ཅིང་། 《པེ་》《སྣར་》༄༅། །གཙུག་ཏོར་དྲི་མ་མེད་པའི་གཟུངས་བཀླག་ཅིང་མཆོད་རྟེན་རྩ་བརྒྱད་དམ་ལྔ་གདབ་པའི་ཆོ་ག་སློབ་དཔོན་བོ་དྷི་སཏྭས་མཛད་པ་བཞུགས་སོ།།
,452,3,1,《པེ་》《སྣར་》,བཤམ།
,,4,2,《པེ་》《སྣར་》,mབ།
,,5,3,《པེ་》《སྣར་》,གྲ།
,,6,4,《པེ་》《སྣར་》,mབཏོན་པའི་འོག
,,7,5,《པེ་》《སྣར་》,བཤམ།
,,8,6,《པེ་》《སྣར་》,ཨན།
,,9,7,《པེ་》《སྣར་》,བཤམ།
,453,10,1,《པེ་》《སྣར་》,བཤོམ།
,,11,2,《པེ་》《སྣར་》,པ།
,,12,3,《པེ་》《སྣར་》,དུ་རུ་ཀ
,,13,4,《པེ་》《སྣར་》,འགྱུར།
,,14,5,《པེ་》《སྣར་》,གྱིས་བརླབས།
,,15,6,《པེ་》《སྣར་》,mདམ་པ།
,,16,7,《པེ་》《སྣར་》,པོ།
,454,17,1,《པེ་》《སྣར་》,བར།,
,,18,2,《པེ་》《སྣར་》,ནས།,
,,19,3,《པེ་》《སྣར་》,བསམས་ཏེ།,
,,20,4,《པེ་》《སྣར་》,བརྟན།,
,,21,5,《པེ་》《སྣར་》,ད།,
,,22,6,《པེ་》《སྣར་》,གྱིས་བརླབས།,
,,23,7,《པེ་》《སྣར་》,བྱ།,
,,24,8,《པེ་》《སྣར་》,བལྟོས།,
,,25,9,《པེ་》《སྣར་》,pཚ་ཚ་ཐེབས་ནས་བྱ་བའི་རིམ་པ་ལ། དང་པོར་བདེན་པ་བདར་ཞིང་གནས་བྱིན་གྱིས་བརླབ། དེ་ནས་སྤྱན་དྲང་། དེ་ནས་བསྟོད་ཕྱག་བྱ། དེ་ནས་བསུ་ཨརྒྷ་གསོལ། དེ་ནས་གདན་ལ་བཞུགས་སུ་གསོལ། དེ་ནས་སྐུ་ཁྲུས་གསོལ། ཁྲུས་ཀྱི་སྨོན་ལམ་བྱ། དེ་ནས་མཆོད་པ་དབུལ། དེ་ནས་ཡོན་ཆབ་གསོལ། དེ་ནས་རང་བྱུང་དཔའ་བོས་བསྟོད། གཏོར་མ་བསྔོ་བ་ཞར་ལ་བྱ། དེ་ནས་སྡིག་བཤགས། དེ་ནས་དགེ་བའི་རྩ་བ་ཀུན་ལ་རྗེས་སུ་ཡི་རང་བར་བྱ། ཆོས་ཀྱི་འཁོར་ལོ་བསྐོར་བར་བསྐུལ་བ་གདབ། མྱ་ངན་ལས་མི་འདའ་བར་བཞུགས་པར་གསོལ་བ་གདབ། བླ་ན་མེད་པའི་བྱང་ཆུབ་ཏུ་སེམས་བསྐྱེད་པ། ཤིས་པ་བརྗོད་པ། སེམས་ཅན་དང་འཕགས་པའི་ཚོགས་ལ་བསོད་ནམས་བསྟབ་པ། དགེ་བའི་རྩ་བ་དེ་དག་བླ་ན་མེད་པའི་བྱང་ཆུབ་ཏུ་བསྔོ་བས་སྐབས་འདིར་མཆོད་རྟེན་གྱི་སྐོར་བའི་ཚིགས་སུ་བཅད་པ་དང་། དེའི་ཕན་ཡོན་དང་། སྨོན་ལམ་ལ་སོགས་པ་ཅི་ནུས་ཀྱིས་རྒྱ་ཆེར་བཀླག །དེ་ནས་བསྐོར་བ་བདུན་ཡན་ཆད་བསྐོར་བར་བགྱི། དེ་ནས་བཤགས་ཤིང་བཟོད་པར་གསོལ། དེ་ནས་གཤེགས་སུ་གསོལ་བ་བགྱི།,
,,26,10,《པེ་》《སྣར་》,གྱིས་བརླབས།,
,455,27,1,《པེ་》《སྣར་》,pདངུལ་དང་།,
,,28,2,《པེ་》《སྣར་》,བརྡལ།,
,,29,3,《པེ་》《སྣར་》,སྤྱངས།,
,456,30,1,《སྣར་》,བསྒྲངས།,
,,31,2,《པེ་》《སྣར་》,བརྟན།,
,,32,3,《པེ་》《སྣར་》,པར།,
,,33,4,《པེ་》《སྣར་》,mདྲི་མའི།,
,,34,5,《པེ་》《སྣར་》,པོ།,
,457,35,1,《པེ་》,མེད།,
,,36,2,《པེ་》《སྣར་》,mབྱང་ཆུབ་སེམས་དཔའ་དང་།,
,,37,3,《པེ་》《སྣར་》,ཡང་ཆ།,
,,38,4,《པེ་》《སྣར་》,mམཆོད་པའི།,
,,39,5,《པེ་》《སྣར་》,གྱིས་བརླབས།,
,,40,6,《པེ་》《སྣར་》,mདུ།,
,458,41,1,《པེ་》,ལུམ་བའི།,
,,42,2,《པེ་》《སྣར་》,བ་ར་ཎ་སིར།,
,,43,3,《པེ་》,ཆེན་པོ།,
,,44,4,《པེ་》《སྣར་》,པར།,
,459,45,1,《པེ་》《སྣར་》,pཅག,
,,46,2,《པེ་》《སྣར་》,pལྷའི།,
,,47,3,《པེ་》《སྣར་》,བསྙུང་།,
,,48,4,《པེ་》《སྣར་》,དག,
,460,49,1,《པེ་》《སྣར་》,གསལ།,
,,50,2,《ཅོ་》,བས།,
,,51,3,《པེ་》《སྣར་》,བསལ།,
,,52,4,《པེ་》《སྣར་》,ངས།,
,,53,5,《པེ་》《སྣར་》《ཅོ་》,pཔ།,
,461,54,1,《པེ་》《སྣར་》,སྲུངས།,
,,55,2,《པེ་》《སྣར་》,mཔ།,
,,56,3,《པེ་》《སྣར་》,pཆེ།,
,462,57,1,《པེ་》《སྣར་》,བཟང་།,
,,58,2,《པེ་》《སྣར་》,གངས།,
,,59,3,《ཅོ་》,རེ།,
,,60,4,《པེ་》《སྣར་》,ཏ།,
,463,61,1,《པེ་》《སྣར་》,mཆེན།,
