མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,པར་གྲངས།
འཕགས་པ་ཀུན་ནས་སྒོར་འཇུག་པའི་འོད་ཟེར་གཙུག་ཏོར་དྲི་མ་མེད་པའི་གཟུངས་བཀླག་ཅིང་མཆོད་རྟེན་བརྒྱ་རྩ་བརྒྱད་དམ་མཆོད་རྟེན་ལྔ་གདབ་པའི་ཆོ་ག་མདོ་སྡེ་ལས་བཏུས་པ།,417,2,1,,མཚན་བྱང་འདི་ཆོས་ཚན་འདིའི་དབུའི་མཚན་སྨོས་པ་ལྟར་བཀོད་ཅིང་། ཆོས་ཚན་འདི་《པེ་》《སྣར་》ལ་མི་བཞུགས་པས་《ཅོ་》དང་དཔེ་བསྡུར་བྱས་ཡོད།,
,418,3,1,《ཅོ་》,སྔོ།,
,420,4,1,《ཅོ་》,གཉན།,
,431,5,1,《ཅོ་》,འདྲ།,
,439,6,1,《ཅོ་》,བཅད།,
,445,7,1,《ཅོ་》,༼མ།,
,446,8,1,《ཅོ་》,༼མ།,
