མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།
,1150,2,1,《པེ་》,གནོད་སྦྱིན་མ་ཀུན་ནས་འཁྱིལ་པའི་གྭ་ཐབས་ཀྱི་དོན་བསྡུས་པའི་འགྲེལ་པ།,,,,,མཚན་བྱང་འདི་ཆོས་ཚན་འདིའི་མཚན་བོད་སྐད་དུ་སྨོས་པ་ལྟར་བཀོད་ཅིང་།
,,3,2,   《པེ་》,སྙེན།
,,4,3,   《པེ་》,བཏང་།
,1151,5,1,   《པེ་》,དབུས།
,,6,2,   《པེ་》,ཀྱི།
,,7,3,   《པེ་》,བསྒོམ།
,,8,4,   《པེ་》,རྒྱན།
,1154,9,1,   《པེ་》,སྔ།
,,10,2,   《པེ་》,བལྟའོ།
,,11,3,   《པེ་》,pཏཾ།
,,12,4,   《པེ་》,བྷུ་དྷ་པ།
,1155,13,1,   《པེ་》,ཅིག
