མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,པར་གྲངས།,,,,,
,,719,2,《པེ་》《སྣར་》,བརྟག,,,,,,
,,720,3,《སྣར་》,རང་།,,,,,,
,,721,4,《པེ་》《སྣར་》,གྱི།,,,,,,
,,722,5,《པེ་》《སྣར་》,pའདོད།,,,,,,
,1055,723,1,《པེ་》《སྣར་》,pམ།,,,,,,
,,724,2,《པེ་》《སྣར་》,mཉིད།,,,,,,
,,725,3,《པེ་》《སྣར་》,ལྟར།,,,,,,
,,726,4,《པེ་》《སྣར་》,mགནས།,,,,,,
,1056,727,1,《སྣར་》,འགྱུར།,,,,,,
,,728,2,《པེ་》《སྣར་》,བ།,,,,,,
,,729,3,《པེ་》《སྣར་》,pདེ།,,,,,,
,,730,4,《པེ་》《སྣར་》,སྐྱེ་བར།,,,,,,
,,731,5,《པེ་》《སྣར་》,པ་ཡིན།,,,,,,
,,732,6,《པེ་》《སྣར་》,pརྩ་བའི།,,,,,,
,,733,7,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,734,8,《པེ་》《སྣར་》,སྐྱེ།,,,,,,
,,735,9,《པེ་》《སྣར་》,ན།,,,,,,
,,736,10,《པེ་》《སྣར་》,སྐྱེད་པའི།,,,,,,
,,737,11,《པེ་》《སྣར་》,དེས།,,,,,,
,,738,12,《པེ་》《སྣར་》,སྐྱེད།,,,,,,
,,739,13,《པེ་》《སྣར་》,ཡི་རྩ་བསྐྱེད།,,,,,,
,,740,14,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,1057,741,1,《པེ་》《སྣར་》,སྐྱེད།,,,,,,
,,742,2,《པེ་》,སྐྱེ།,,,,,,
,,743,3,《པེ་》《སྣར་》,སྐྱེད།,,,,,,
,,744,4,《པེ་》《སྣར་》,pལ།,,,,,,
,,745,5,《པེ་》《སྣར་》,པའི།,,,,,,
,,746,6,《པེ་》《སྣར་》,ལྟར་མར་མེ།,,,,,,
,1058,747,1,《པེ་》《སྣར་》,pམི།,,,,,,
,,748,2,《པེ་》《སྣར་》,ཅིག,,,,,,
,,749,3,《པེ་》《སྣར་》,གཅོད།,,,,,,
,,750,4,《པེ་》《སྣར་》,ལྟར།,,,,,,
,,751,5,《པེ་》《སྣར་》,mའདིར།,,,,,,
,,752,6,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,1059,753,1,《པེ་》《སྣར་》,བསྟན།,,,,,,
,,754,2,《པེ་》《སྣར་》,pཕྱིར།,,,,,,
,,755,3,《པེ་》《སྣར་》,བསྙེགས།,,,,,,
,1060,756,1,《པེ་》《སྣར་》,mདཔེར་ན།,,,,,,
,,757,2,《སྣར་》,ཕྱང་བ།,,,,,,
,1061,758,1,《པེ་》《སྣར་》,ཇི།,,,,,,
,,759,2,《པེ་》《སྣར་》《ཅོ་》,pནི།,,,,,,
,,760,3,《པེ་》,སྒྲུབ་པས།;《སྣར་》,སྒྲུབས།,,,,,
,,761,4,《པེ་》《སྣར་》,pཡིན།,,,,,,
,,762,5,《པེ་》《སྣར་》,པར།,,,,,,
,,763,6,《པེ་》《སྣར་》,དེས།,,,,,,
,,764,7,《པེ་》《སྣར་》,དོ།,,,,,,
,1062,765,1,《པེ་》《སྣར་》,བསལ།,,,,,,
,,766,2,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,767,3,《པེ་》《སྣར་》,སྐྱེ།,,,,,,
,,768,4,《པེ་》《སྣར་》,ལྟར།,,,,,,
,1063,769,1,《པེ་》《སྣར་》,དེའི།,,,,,,
,,770,2,《པེ་》《སྣར་》,སྐྱེས།,,,,,,
,,771,3,《པེ་》《སྣར་》,པ།,,,,,,
,,772,4,《པེ་》《སྣར་》,pདེ།,,,,,,
,1064,773,1,《པེ་》《སྣར་》,པོ།,,,,,,
,,774,2,《པེ་》《སྣར་》,ལྟར།,,,,,,
,,775,3,《པེ་》《སྣར་》《ཅོ་》,ཁྱོད།,,,,,,
,,776,4,《པེ་》《སྣར་》,རྟེན།,,,,,,
,,777,5,《པེ་》《སྣར་》,མ།,,,,,,
,1065,778,1,《པེ་》《སྣར་》,ཏེ།,,,,,,
,,779,2,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,780,3,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,1066,781,1,《པེ་》《སྣར་》,སྐྱེ།,,,,,,
,,782,2,《པེ་》《སྣར་》,པར།,,,,,,
,,783,3,《པེ་》《སྣར་》,པར།,,,,,,
,,784,4,《སྣར་》,བཟུང་།,,,,,,
,,785,5,《པེ་》《སྣར་》,pདེ།,,,,,,
,,786,6,《པེ་》《སྣར་》,mརྣམས།,,,,,,
,,787,7,《པེ་》《སྣར་》,pཔ།,,,,,,
,,788,8,《པེ་》,ཅིའི།,,,,,,
,1067,789,1,《པེ་》《སྣར་》,དཔག,,,,,,
,,790,2,《པེ་》《སྣར་》,pརང་གི།,,,,,,
,,791,3,《པེ་》《སྣར་》,དཔག,,,,,,
,,792,4,《པེ་》《སྣར་》,mདག,,,,,,
,,793,5,《པེ་》《སྣར་》,བསལ།,,,,,,
,,794,6,《པེ་》《སྣར་》,ན།,,,,,,
,,795,7,《པེ་》《སྣར་》,རོ།།,,,,,,
,,796,8,《པེ་》《སྣར་》,mབརྟགས་པའི།,,,,,,
,1068,797,1,《པེ་》《སྣར་》,mཔོ།,,,,,,
,,798,2,《པེ་》《སྣར་》,ལ།,,,,,,
,,799,3,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,800,4,《པེ་》《སྣར་》,pདེ།,,,,,,
,,801,5,《པེ་》《སྣར་》,པར།,,,,,,
,,802,6,《པེ་》《སྣར་》,རིག,,,,,,
,,803,7,《པེ་》《སྣར་》,mསྐྱེ་བ་མེད་པའི་རབ་བྱེད་པར།།,,,,,,
,1069,804,1,《པེ་》《སྣར་》,འགའ་ཞིག,,,,,,
,,805,2,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,806,3,《པེ་》《སྣར་》,ནི།,,,,,,
,,807,4,《པེ་》《སྣར་》,mདེ།,,,,,,
,,808,5,《པེ་》《སྣར་》,གཉིས་ཅིག,,,,,,
,,809,6,《པེ་》《སྣར་》,mམ།,,,,,,
,1070,810,1,《པེ་》《སྣར་》,བསལ།,,,,,,
,,811,2,《པེ་》《སྣར་》,འགལ།,,,,,,
,,812,3,《པེ་》《སྣར་》,དག,,,,,,
,,813,4,《པེ་》《སྣར་》,ལ་ནི་དེ།,,,,,,
,,814,5,《པེ་》《སྣར་》,དེ།,,,,,,
,,815,6,《པེ་》《སྣར་》,mམ།,,,,,,
,1071,816,1,《པེ་》《སྣར་》,mདང་།,,,,,,
,,817,2,《པེ་》《སྣར་》,ལས།,,,,,,
,,818,3,《པེ་》《སྣར་》,པའི།,,,,,,
,1072,819,1,《པེ་》《སྣར་》,གྱི།,,,,,,
,,820,2,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,821,3,《པེ་》《སྣར་》,ཇི།,,,,,,
,,822,4,《སྣར་》,བསྐྱེད།,,,,,,
,,823,5,《པེ་》《སྣར་》,སྐྱེ་བ།,,,,,,
,,824,6,《པེ་》《སྣར་》,ཀྱི་སྐྱིད་པ།,,,,,,
,1073,825,1,《པེ་》《སྣར་》,འགག,,,,,,
,,826,2,《པེ་》《སྣར་》,འགག,,,,,,
,,827,3,《པེ་》《སྣར་》,འགག,,,,,,
,,828,4,《པེ་》《སྣར་》,འགག,,,,,,
,,829,5,《པེ་》《སྣར་》,འགག,,,,,,
,,830,6,《པེ་》《སྣར་》,འགག,,,,,,
,,831,7,《པེ་》《སྣར་》,འགག,,,,,,
,1074,832,1,《པེ་》《སྣར་》,མ།,,,,,,
,,833,2,《པེ་》《སྣར་》,འགག,,,,,,
,,834,3,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,835,4,《པེ་》《སྣར་》,གཟུང་།,,,,,,
,,836,5,《པེ་》《སྣར་》,གྱི།,,,,,,
,,837,6,《པེ་》,འགོག,,,,,,
,,838,7,《སྣར་》,བཞག,,,,,,
,1075,839,1,《པེ་》,གོལ་བ།;《སྣར་》,རྒོལ་བ།,,,,,
,,840,2,《པེ་》《སྣར་》,ཏེ།,,,,,,
,,841,3,《པེ་》《སྣར་》,གྱི།,,,,,,
,,842,4,《པེ་》《སྣར་》,pརོ། །,,,,,,
,,843,5,《པེ་》《སྣར་》,pདང་།,,,,,,
,,844,6,《པེ་》《སྣར་》,mབ།,,,,,,
,1076,845,1,《པེ་》《སྣར་》,བཅད།,,,,,,
,,846,2,《པེ་》《སྣར་》,བཅའ་བ།,,,,,,
,,847,3,《པེ་》《སྣར་》,ན།,,,,,,
,,848,4,《པེ་》《སྣར་》,འགག,,,,,,
,,849,5,《པེ་》《སྣར་》,འགག,,,,,,
,1077,850,1,《པེ་》《སྣར་》,དགག,,,,,,
,,851,2,《པེ་》《སྣར་》,འགག,,,,,,
,,852,3,《པེ་》《སྣར་》,པར།,,,,,,
,,853,4,《པེ་》《སྣར་》,pའགག་པ།,,,,,,
,,854,5,《པེ་》《སྣར་》,mདུ།,,,,,,
,,855,6,《པེ་》,pརོ།།,,,,,,
,,856,7,《པེ་》《སྣར་》,mཉིད།,,,,,,
,,857,8,《པེ་》《སྣར་》,བཟུང་།,,,,,,
,1078,858,1,《པེ་》《སྣར་》,mཔ།,,,,,,
,,859,2,《པེ་》《སྣར་》,mམེད་ཅིང་དཔེ།,,,,,,
,,860,3,《པེ་》《སྣར་》,རྫས།,,,,,,
,,861,4,《པེ་》《སྣར་》,གིས།,,,,,,
,,862,5,《པེ་》《སྣར་》,pལ།,,,,,,
,,863,6,《པེ་》《སྣར་》,mདེ།,,,,,,
,1079,864,1,《པེ་》《སྣར་》,སོ།།,,,,,,
,,865,2,《པེ་》《སྣར་》,pཡིན་པ་ཉིད།,,,,,,
,,866,3,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,,
,,867,4,《པེ་》《སྣར་》,བརྟག,,,,,,
,,868,5,《པེ་》《སྣར་》,བརྟག,,,,,,
,,869,6,《པེ་》《སྣར་》,མ།,,,,,,
,1080,870,1,《པེ་》《སྣར་》,ཀྱིས་དབང་གི།,,,,,,
,,871,2,《པེ་》《སྣར་》,pདག,,,,,,
,,872,3,《པེ་》《སྣར་》,རིམ།,,,,,,
,,873,4,《པེ་》《སྣར་》,pབ།,,,,,,
,,874,5,《པེ་》《སྣར་》,སྟེ།,,,,,,
,,875,6,《པེ་》《སྣར་》,mཡང་།,,,,,,
,1081,876,1,《པེ་》《སྣར་》,པའི་དཔེར།,,,,,,
,,877,2,《པེ་》《སྣར་》,mགི།,,,,,,
,1082,878,1,《པེ་》《སྣར་》,mལ།,,,,,,
,,879,2,《པེ་》《སྣར་》,pའདུས་མ་བྱས་ཀྱང་མ་ཡིན་ནོ། །གཟུགས་དང་། ཚོར་བ་དང་། འདུ་ཤེས་དང་། འདུ་བྱེད་རྣམས་དང་། རྣམ་པར་ཤེས་པའི་འདུས་བྱས་ཀྱང་མ་ཡིན། ,,,,,,
,,880,3,《པེ་》《སྣར་》,པའི།,,,,,,
,,881,4,《པེ་》《སྣར་》,དོ།,,,,,,
,1084,882,1,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,,883,2,《པེ་》《སྣར་》,པ།,,,,,,
,,884,3,《པེ་》《སྣར་》,mབྱ་བ་དང་། ,,,,,,
,,885,4,《པེ་》《སྣར་》,བཞག,,,,,,
,1085,886,1,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,,
,,887,2,《པེ་》《སྣར་》,མི།,,,,,,
,,888,3,《པེ་》《སྣར་》,རྟེན་ཏེ་བཏགས།,,,,,,
,,889,4,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,890,5,《པེ་》《སྣར་》,བརྟག,,,,,,
,,891,6,《པེ་》《སྣར་》,བཏགས།,,,,,,
,,892,7,《པེ་》《སྣར་》,གྱིས།,,,,,,
,,893,8,《པེ་》《སྣར་》,mཔ།,,,,,,
,1086,894,1,《པེ་》《སྣར་》,mཔ།,,,,,,
,,895,2,《པེ་》《སྣར་》,པའི།,,,,,,
,,896,3,《པེ་》《སྣར་》,ཕྱིད།,,,,,,
,,897,4,《པེ་》《སྣར་》,mལ།,,,,,,
,,898,5,《པེ་》《སྣར་》,mཔོ།,,,,,,
,,899,6,《པེ་》《སྣར་》,བཞག,,,,,,
,,900,7,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,,
,1087,901,1,《པེ་》,མི་འགྱུར་བ།;《སྣར་》,མི་གྱུར་པ།,,,,,
,,902,2,《པེ་》《སྣར་》,mཔ།,,,,,,
,1088,903,1,《པེ་》《སྣར་》,mརྟེན།,,,,,,
,,904,2,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,,905,3,《པེ་》《སྣར་》,ཀྱི་སྒྲུབ།,,,,,,
,,906,4,《པེ་》《སྣར་》,བཅད།,,,,,,
,,907,5,《པེ་》《སྣར་》,བྱེད་པ།,,,,,,
,,908,6,《པེ་》《སྣར་》,དག་ནི།,,,,,,
,,909,7,《པེ་》《སྣར་》,mལ།,,,,,,
,,910,8,《པེ་》《སྣར་》,གྱི།,,,,,,
,1089,911,1,《པེ་》《སྣར་》,pམ།,,,,,,
,,912,2,《པེ་》《སྣར་》,གྱི།,,,,,,
,1090,913,1,《པེ་》《སྣར་》,mདུས་གཅིག,,,,,,
,,914,2,《པེ་》《སྣར་》,འགྱུར་བ།,,,,,,
,1091,915,1,《པེ་》《སྣར་》,གྲུབ།,,,,,,
,,916,2,《པེ་》《སྣར་》,pནི།,,,,,,
,,917,3,《པེ་》《སྣར་》,པས།,,,,,,
,,918,4,《པེ་》《ཅོ་》,གཞག,,,,,,
,,919,5,《པེ་》《སྣར་》,པ།,,,,,,
,,920,6,《པེ་》《སྣར་》,གྱུར་པའི།,,,,,,
,,921,7,《པེ་》《སྣར་》,དེ།,,,,,,
,1092,922,1,《པེ་》《སྣར་》,བྱུང་།,,,,,,
,,923,2,《པེ་》《སྣར་》,པའི་གྲུབ།,,,,,,
,,924,3,《པེ་》《སྣར་》,བླངས་པ།,,,,,,
,,925,4,《པེ་》《སྣར་》,བཟུང་།,,,,,,
,1093,926,1,《པེ་》《སྣར་》,གིས།,,,,,,
,,927,2,《པེ་》《སྣར་》,mདོན།,,,,,,
,,928,3,《པེ་》《སྣར་》,ཅེས་བྱ་བ།,,,,,,
,,929,4,《པེ་》《སྣར་》,བླངས་པ།,,,,,,
,,930,5,《པེ་》《སྣར་》,mམ།,,,,,,
,,931,6,《པེ་》《སྣར་》,པར།,,,,,,
,,932,7,《པེ་》《སྣར་》,པ་ཡིན་པར།,,,,,,
,1094,933,1,《པེ་》《སྣར་》,པ།,,,,,,
,,934,2,《པེ་》《སྣར་》,mཡང་།,,,,,,
,,935,3,《པེ་》《སྣར་》,mཔ།,,,,,,
,,936,4,《པེ་》《སྣར་》,mཔ།,,,,,,
,,937,5,《པེ་》《སྣར་》,པ།,,,,,,
,,938,6,《པེ་》《སྣར་》,དེ།,,,,,,
,,939,7,《པེ་》《སྣར་》,པར།,,,,,,
,1095,940,1,《པེ་》《སྣར་》,བསམ།,,,,,,
,,941,2,《པེ་》《སྣར་》,pདུ།,,,,,,
,,942,3,《པེ་》《སྣར་》,གི།,,,,,,
,,943,4,《པེ་》《སྣར་》,pརྒྱུ་ཡོད་པ།,,,,,,
,,944,5,《པེ་》《སྣར་》,ལ།,,,,,,
,,945,6,《པེ་》《སྣར་》,pཔོ།,,,,,,
,,946,7,《པེ་》《སྣར་》,སྐྱང་།,,,,,,
,1096,947,1,《པེ་》《སྣར་》,mགྱི།,,,,,,
,,948,2,《པེ་》《སྣར་》,སྦྱར།,,,,,,
,1097,949,1,《པེ་》《སྣར་》,mགི།,,,,,,
,,950,2,《པེ་》《སྣར་》,pབ།,,,,,,
,,951,3,《པེ་》《སྣར་》,mཕྱིར།,,,,,,
,,952,4,《པེ་》《སྣར་》,བསལ།,,,,,,
,1098,953,1,《པེ་》《སྣར་》,བསམ།,,,,,,
,,954,2,《སྣར་》,mངོ་།,,,,,,
,,955,3,《པེ་》《སྣར་》,པར།,,,,,,
,,956,4,《པེ་》《སྣར་》,བར་ཡོད་པ།,,,,,,
,,957,5,《པེ་》,བསལ།,,,,,,
,,958,6,《པེ་》《སྣར་》,mགིས།,,,,,,
,1099,959,1,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,960,2,《པེ་》《སྣར་》,འདི།,,,,,,
,,961,3,《པེ་》《སྣར་》,སྐྱེས་པའི་དུས་ནི།,,,,,,
,,962,4,《པེ་》《སྣར་》,ཀྱང་།,,,,,,
,1100,963,1,《པེ་》《སྣར་》,བསལ།,,,,,,
,,964,2,《པེ་》《སྣར་》,གྱི།,,,,,,
,,965,3,《པེ་》《སྣར་》,ཞེས།,,,,,,
,,966,4,《པེ་》《སྣར་》,བསལ།,,,,,,
,,967,5,《སྣར་》,མ་སྡུས།,,,,,,
,,968,6,《པེ་》《སྣར་》,གྱི།,,,,,,
,,969,7,《པེ་》《སྣར་》,mཡང་།,,,,,,
,,970,8,《པེ་》《སྣར་》,དོ།,,,,,,
,,971,9,《པེ་》《སྣར་》,mཔ།,,,,,,
,,972,10,《པེ་》《སྣར་》,དེ།,,,,,,
,1101,973,1,《པེ་》《སྣར་》,pཡིན་ན།,,,,,,
,,974,2,《པེ་》《སྣར་》,དོ།,,,,,,
,,975,3,《པེ་》《སྣར་》,mཔ།,,,,,,
,,976,4,《པེ་》《སྣར་》,ཉིད་དུ།,,,,,,
,,977,5,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,1102,978,1,《པེ་》《སྣར་》,མིན།,,,,,,
,,979,2,《པེ་》《སྣར་》,mནི་དེའི།,,,,,,
,1103,980,1,《པེ་》《སྣར་》,mཔ།,,,,,,
,,981,2,《པེ་》《སྣར་》,གིས་སྐབས་གཉིས།,,,,,,
,,982,3,《པེ་》《སྣར་》,ལས།,,,,,,
,,983,4,《པེ་》《སྣར་》,ཡིན་པར།,,,,,,
,,984,5,《པེ་》《སྣར་》,དོ།,,,,,,
,,985,6,《པེ་》《སྣར་》,mཔ་བཞིན་ནོ། །དེ།,,,,,,
,1104,986,1,《པེ་》《སྣར་》,བསམ།,,,,,,
,,987,2,《པེ་》《སྣར་》,mཡང་བ་ལང་ཞེས།,,,,,,
,1105,988,1,《སྣར་》,བརྩམ།,,,,,,
,,989,2,《པེ་》《སྣར་》,ས།,,,,,,
,,990,3,《པེ་》《སྣར་》,mལ།,,,,,,
,,991,4,《པེ་》《སྣར་》,mདག,,,,,,
,,992,5,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,993,6,《པེ་》《སྣར་》,ན།,,,,,,
,,994,7,《པེ་》《སྣར་》,pརབ།,,,,,,
,,995,8,《པེ་》《སྣར་》,བརྩམ།,,,,,,
,,996,9,《པེ་》《སྣར་》,mཅན།,,,,,,
,,997,10,《པེ་》《སྣར་》,བའི།,,,,,,
,1106,998,1,《པེ་》《སྣར་》,mཞེས་བྱ་བ་དང་། ,,,,,,
,,999,2,《པེ་》《སྣར་》,pའདི།,,,,,,
,,1000,3,《པེ་》《སྣར་》,ཤཱ་ར་དྭཱ་ཏིའི།,,,,,,
,,1001,4,《པེ་》《སྣར་》,pཡང་།,,,,,,
,,1002,5,《སྣར་》,mགང་།,,,,,,
,,1003,6,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,1107,1004,1,《པེ་》《སྣར་》,ད།,,,,,,
,,1005,2,《སྣར་》,བྱ་བའི།,,,,,,
,,1006,3,《པེ་》《སྣར་》,mདབང་བྱས་པ་ཞེས་བྱ་བའི་སྒྲ་ནི་དབང་དུ་བྱས་པ་ལ་འཇུག་པའི་དོན་ཏོ། །,,,,,,
,,1007,4,《པེ་》《སྣར་》,mགི།,,,,,,
,1108,1008,1,《པེ་》《སྣར་》,མ།,,,,,,
,,1009,2,《པེ་》《སྣར་》,mན།,,,,,,
,,1010,3,《པེ་》《སྣར་》,mཔོ།,,,,,,
,,1011,4,《པེ་》《སྣར་》,མོ།,,,,,,
,,1012,5,《པེ་》《སྣར་》,སྐྱང་།,,,,,,
,,1013,6,《པེ་》,ཀྱང་།;《སྣར་》,སྐྱང་།,,,,,
,1109,1014,1,《པེ་》《སྣར་》,དྭ།,,,,,,
,,1015,2,《པེ་》《སྣར་》,པ།,,,,,,
,,1016,3,《པེ་》《སྣར་》,གིས།,,,,,,
,,1017,4,《པེ་》《སྣར་》,mཉེ་བར་ལེན་པ་པོ་དང་།,,,,,,
,,1018,5,《པེ་》《སྣར་》,སྐྱང་།,,,,,,
,,1019,6,《པེ་》《སྣར་》,མ།,,,,,,
,1110,1020,1,《པེ་》《སྣར་》,བཟློག,,,,,,
,,1021,2,《པེ་》《སྣར་》,པའི།,,,,,,
,,1022,3,《པེ་》,ཀྱི།,,,,,,
,,1023,4,《པེ་》《སྣར་》,དཔག,,,,,,
,,1024,5,《པེ་》《སྣར་》,པའི།,,,,,,
,,1025,6,《པེ་》《སྣར་》,བར།,,,,,,
,,1026,7,《པེ་》《སྣར་》,mསུ།,,,,,,
,1111,1027,1,《པེ་》《སྣར་》,འདིའོ།,,,,,,
,,1028,2,《པེ་》《སྣར་》,mཡང་།,,,,,,
,,1029,3,《ཅོ་》,གསོལ།,,,,,,
,1112,1030,1,《པེ་》《སྣར་》,mཔ།,,,,,,
,,1031,2,《པེ་》《སྣར་》,པར།,,,,,,
,1113,1032,1,《པེ་》《སྣར་》,pབ།,,,,,,
,,1033,2,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,1034,3,《པེ་》《སྣར་》,པ།,,,,,,
,,1035,4,《པེ་》《སྣར་》,pཡང་ཉེ་བར་བླང་བ།,,,,,,
,,1036,5,《པེ་》《སྣར་》,mདེ།,,,,,,
,1114,1037,1,《པེ་》《སྣར་》,mབ།,,,,,,
,,1038,2,《པེ་》《སྣར་》,དཔག,,,,,,
,1115,1039,1,《པེ་》《སྣར་》,pནི།,,,,,,
,,1040,2,《སྣར་》,སྐྱེ་བ།,,,,,,
,,1041,3,《པེ་》《སྣར་》,mཔོ།,,,,,,
,,1042,4,《པེ་》《སྣར་》,pདེ།,,,,,,
,1116,1043,1,《པེ་》《སྣར་》,mལྟ།,,,,,,
,,1044,2,《པེ་》《སྣར་》,pབ།,,,,,,
,,1045,3,《པེ་》《སྣར་》,pབ།,,,,,,
,,1046,4,《པེ་》《སྣར་》,pཔ།,,,,,,
,,1047,5,《པེ་》《སྣར་》,བའི།,,,,,,
,,1048,6,《པེ་》《སྣར་》,mཡོད་ན།,,,,,,
,,1049,7,《པེ་》《སྣར་》,ཚིག,,,,,,
,,1050,8,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,1117,1051,1,《པེ་》《སྣར་》,མྱང་།,,,,,,
,1118,1052,1,《པེ་》《སྣར་》,mརྐྱེན་གྱིས།,,,,,,
,,1053,2,《པེ་》《སྣར་》,བ།,,,,,,
,,1054,3,《པེ་》《སྣར་》,གིས།,,,,,,
,,1055,4,《པེ་》《སྣར་》,pཔོ།,,,,,,
,1119,1056,1,《པེ་》《སྣར་》,པ།,,,,,,
,,1057,2,《པེ་》《སྣར་》,pཉིད།,,,,,,
,,1058,3,《པེ་》《སྣར་》,པ།,,,,,,
,,1059,4,《པེ་》《སྣར་》,mཔ།,,,,,,
,1120,1060,1,《པེ་》《སྣར་》,mདོན།,,,,,,
,,1061,2,《པེ་》《སྣར་》,pའབྱུང་བ་དེ་མེད་པས་མེད་པར་རྣམ་པར་རྟོག་པ།,,,,,,
,,1062,3,《པེ་》《སྣར་》,mཕྱིར།,,,,,,
,,1063,4,《པེ་》《སྣར་》,གི།,,,,,,
,1121,1064,1,《པེ་》《སྣར་》,mདེ་དག,,,,,,
,,1065,2,《པེ་》《སྣར་》,མ།,,,,,,
,,1066,3,《པེ་》《སྣར་》,mསྟེ།,,,,,,
,,1067,4,《པེ་》《སྣར་》,ཁྱོད།,,,,,,
,,1068,5,《པེ་》《སྣར་》,གྲུབ།,,,,,,
,1122,1069,1,《པེ་》《སྣར་》,བསྲེག,,,,,,
,,1070,2,《པེ་》《སྣར་》,བསྲེག,,,,,,
,1123,1071,1,《པེ་》《སྣར་》,དོ།,,,,,,
,,1072,2,《པེ་》《སྣར་》,mཞེ་ན།,,,,,,
,,1073,3,《པེ་》《སྣར་》,pམ།,,,,,,
,1124,1074,1,《པེ་》《སྣར་》,འབར།,,,,,,
,1125,1075,1,《པེ་》《སྣར་》,པ།,,,,,,
,,1076,2,《པེ་》《སྣར་》,སྤངས་པར།,,,,,,
,,1077,3,《པེ་》《སྣར་》,བསྲེག,,,,,,
,,1078,4,《པེ་》《སྣར་》,pབུད་ཤིང་ནི།,,,,,,
,,1079,5,《པེ་》《སྣར་》,གི།,,,,,,
,,1080,6,《སྣར་》,འགའ།,,,,,,
,1126,1081,1,《པེ་》《སྣར་》,བསལ།,,,,,,
,,1082,2,《པེ་》《སྣར་》,mདེ་མ་ཡིན་པའི་ཚེ་ནའོ།།,,,,,,
,1127,1083,1,《པེ་》《སྣར་》,བསྲེག,,,,,,
,,1084,2,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,,1085,3,《པེ་》《སྣར་》,mདེ།,,,,,,
,,1086,4,《པེ་》《སྣར་》,པའི།,,,,,,
,,1087,5,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,1088,6,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,1089,7,《པེ་》《སྣར་》,གྱི།,,,,,,
,,1090,8,《པེ་》《སྣར་》《ཅོ་》,བརྩམ།,,,,,,
,,1091,9,《པེ་》《སྣར་》,བྱ་བ།,,,,,,
,1128,1092,1,《པེ་》《སྣར་》,བཟུང་།,,,,,,
,,1093,2,《པེ་》《སྣར་》,རེག,,,,,,
,1129,1094,1,《པེ་》《སྣར་》,mཕྱིར།,,,,,,
,,1095,2,《པེ་》《སྣར་》,mའདི།,,,,,,
,,1096,3,《པེ་》《སྣར་》,mལ།,,,,,,
,,1097,4,《པེ་》《སྣར་》,mསྐབས་ཀྱི།,,,,,,
,,1098,5,《སྣར་》,པར།,,,,,,
,,1099,6,《པེ་》《སྣར་》,mདང་།,,,,,,
,1130,1100,1,《པེ་》《སྣར་》,།།,,,,,,
,,1101,2,《པེ་》《སྣར་》,མ།,,,,,,
,,1102,3,《པེ་》,།། །།;《སྣར་》,།།,,,,,
,,1103,4,《པེ་》《སྣར་》,ནི།,,,,,,
,,1104,5,《པེ་》《སྣར་》,སྙོམ།,,,,,,
,,1105,6,《པེ་》《སྣར་》,དཔག,,,,,,
,,1106,7,《པེ་》《སྣར་》,བླ།,,,,,,
,,1107,8,《པེ་》《སྣར་》,mལས།,,,,,,
,1131,1108,1,《པེ་》《སྣར་》,mཤིང་ལས་མེ་གཞན་ཉིད་ཡིན་ཡང་།,,,,,,
,,1109,2,《སྣར་》,གསལ།,,,,,,
,,1110,3,《པེ་》《སྣར་》,mདག,,,,,,
,,1111,4,《པེ་》《སྣར་》,པ།,,,,,,
,,1112,5,《པེ་》《སྣར་》,mཔ།,,,,,,
,,1113,6,《པེ་》《སྣར་》,ནི།,,,,,,
,1132,1114,1,《པེ་》《སྣར་》,ནི།,,,,,,
,,1115,2,《པེ་》《སྣར་》,འགྲུབ།,,,,,,
,,1116,3,《པེ་》《སྣར་》,pལས་དག,,,,,,
,,1117,4,《པེ་》《སྣར་》,mལ།,,,,,,
,,1118,5,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,,1119,6,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,1133,1120,1,《པེ་》《སྣར་》,mཡང་།,,,,,,
