མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,,
,,178,8,《པེ་》《སྣར་》《ཅོ་》,འབྱུང་།,,,,,,
,380,179,1,《པེ་》《སྣར་》,པར་བཞིན།,,,,,,
,,180,2,《པེ་》《སྣར་》,སྐྱེསས་པའི།,,,,,,
,,181,3,《པེ་》《སྣར་》,གྱི།,,,,,,
,,182,4,《པེ་》《སྣར་》,སྤོངས།,,,,,,
,,183,5,《པེ་》《སྣར་》,mདགེ་སློང་དག་དང་གང་ཟག་གིས་གང་ཟག་གི་ཚོད་མ་འཛིན་ཅིག,,,,,,
,,184,6,《པེ་》《སྣར་》,སྐལ་བ།,,,,,,
,,185,7,《པེ་》《སྣར་》,pམི།,,,,,,
,,186,8,《པེ་》,mཅིང་།,,,,,,
,,187,9,《པེ་》《སྣར་》,བ།,,,,,,
,,188,10,《པེ་》《སྣར་》,ཅི།,,,,,,
,381,189,1,《པེ་》《སྣར་》,སྐྱེད།,,,,,,
,,190,2,《པེ་》《སྣར་》,པའི།,,,,,,
,,191,3,《པེ་》《སྣར་》,mམ།,,,,,,
,,192,4,《པེ་》《སྣར་》,རབས།,,,,,,
,,193,5,《པེ་》《སྣར་》,རང་།,,,,,,
,,194,6,《པེ་》《སྣར་》,mབ།,,,,,,
,,195,7,《པེ་》《སྣར་》,པར་སྨྲ་བ་བརྟག,,,,,,
,,196,8,《པེ་》《སྣར་》,བ།,,,,,,
,382,197,1,《པེ་》《སྣར་》,སྐྱེད།,,,,,,
,,198,2,《པེ་》《སྣར་》,mརྣམས་དུས།,,,,,,
,,199,3,《པེ་》《སྣར་》,ཡང་།,,,,,,
,,200,4,《པེ་》《སྣར་》,mཐ།,,,,,,
,,201,5,《པེ་》《སྣར་》,པས།,,,,,,
,,202,6,《པེ་》《སྣར་》,mམ།,,,,,,
,383,203,1,《པེ་》《སྣར་》,mདོན་གྱི།,,,,,,
,,204,2,《པེ་》《སྣར་》,པས་བརྟག,,,,,,
,,205,3,《ཅོ་》,གྱིས།,,,,,,
,,206,4,《སྣར་》,mཔའི།,,,,,,
,384,207,1,《པེ་》《སྣར་》,བ།,,,,,,
,,208,2,《པེ་》《སྣར་》,སྨྲས།,,,,,,
,,209,3,《པེ་》《སྣར་》,བརྟག,,,,,,
,,210,4,《སྣར་》,mམེད་པ།,,,,,,
,,211,5,《སྣར་》,འགྱུར།,,,,,,
,,212,6,《སྣར་》,བརྟགས།,,,,,,
,,213,7,《པེ་》《སྣར་》,བཞེས།,,,,,,
,385,214,1,《སྣར་》,རྗེས།,,,,,,
,,215,2,《པེ་》《སྣར་》,mཡང་།,,,,,,
,,216,3,《པེ་》《སྣར་》,གྱུར་པ།,,,,,,
,,217,4,《པེ་》《སྣར་》,ཏེ།,,,,,,
,,218,5,《པེ་》《སྣར་》,རྐྱེན།,,,,,,
,,219,6,《པེ་》《སྣར་》,mའབྱུང་བ།,,,,,,
,,220,7,《པེ་》《སྣར་》,ནོ།།,,,,,,
,,221,8,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,222,9,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,386,223,1,《པེ་》《སྣར་》,དུ་ལ་ཕན་པ།,,,,,,
,,224,2,《སྣར་》,ལོགས།,,,,,,
,,225,3,《པེ་》《སྣར་》,པར།,,,,,,
,,226,4,《པེ་》《སྣར་》,mམི།,,,,,,
,,227,5,《སྣར་》,རྗེས།,,,,,,
,387,228,1,《པེ་》《སྣར་》,ལྟར།,,,,,,
,,229,2,《པེ་》《སྣར་》,mདུ།,,,,,,
,,230,3,《སྣར་》,འདི།,,,,,,
,,231,4,《པེ་》《སྣར་》,mདུ།,,,,,,
,,232,5,《པེ་》《སྣར་》,བསྡུད།,,,,,,
,,233,6,《པེ་》《སྣར་》,སྟོན།,,,,,,
,,234,7,《པེ་》《སྣར་》,mཡང་།,,,,,,
,,235,8,《པེ་》《སྣར་》,ངག,,,,,,
,,236,9,《པེ་》《སྣར་》,བསྡུད།,,,,,,
,,237,10,《པེ་》《སྣར་》,ལས།,,,,,,
,,238,11,《པེ་》,pལ།,,,,,,
,388,239,1,《པེ་》,pབ།,,,,,,
,,240,2,《པེ་》《སྣར་》,དང་།,,,,,,
,,241,3,《པེ་》《སྣར་》,ལས།,,,,,,
,,242,4,《པེ་》《སྣར་》,གཟུང་།,,,,,,
,,243,5,《པེ་》《སྣར་》,གྱི་བརྟག,,,,,,
,,244,6,《པེ་》《སྣར་》,དང་།,,,,,,
,,245,7,《པེ་》《སྣར་》,རིག,,,,,,
,,246,8,《པེ་》《སྣར་》,རིའི།,,,,,,
,,247,9,《པེ་》《སྣར་》,pལྔ།,,,,,,
,,248,10,《པེ་》《སྣར་》,འདོམས།,,,,,,
,,249,11,《པེ་》《སྣར་》,ན།,,,,,,
,,250,12,《པེ་》《སྣར་》,ཏེ།,,,,,,
,,251,13,《པེ་》《སྣར་》,བུའི།,,,,,,
,389,252,1,《པེ་》《སྣར་》,mནོ། །ཡིད་ནི་ཀུན་དུ་རྟོག་པའི་མཚན་ཉིད་ཅན།,,,,,,
,,253,2,《པེ་》《སྣར་》,སླའོ།,,,,,,
,,254,3,《པེ་》《སྣར་》,ཞེ།,,,,,,
,,255,4,《པེ་》《སྣར་》,འདི།,,,,,,
,,256,5,《པེ་》《སྣར་》,mཔ།,,,,,,
,,257,6,《པེ་》《སྣར་》,དེའི།,,,,,,
,,258,7,《པེ་》,mཉིད།,,,,,,
,,259,8,《པེ་》《སྣར་》,mཏེ།,,,,,,
,390,260,1,《པེ་》《སྣར་》,སྤྱད།,,,,,,
,,261,2,《པེ་》《སྣར་》,གྱ།,,,,,,
,,262,3,《པེ་》《སྣར་》,གང་།,,,,,,
,,263,4,《པེ་》《སྣར་》,mརོ།,,,,,,
,,264,5,《པེ་》《སྣར་》,མི།,,,,,,
,,265,6,《པེ་》,རྟེན་པ་བརྟགས།;《སྣར་》,བརྟེན་པ་བརྟགས།,,,,,
,,266,7,《པེ་》《སྣར་》,བཟློགས།,,,,,,
,391,267,1,《པེ་》《སྣར་》,mཡིན་ཏེ། འདི་ལྟར་གཙོ་བོས་རྒྱུ་དང་ལྡན་པ།,,,,,,
,,268,2,《པེ་》《སྣར་》,སྟེང་།,,,,,,
,,269,3,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,270,4,《པེ་》《སྣར་》,pམི།,,,,,,
,,271,5,《པེ་》《སྣར་》,mཔ།,,,,,,
,,272,6,《པེ་》《སྣར་》,mརོ།,,,,,,
,,273,7,《པེ་》《སྣར་》,བརྟེན།,,,,,,
,,274,8,《པེ་》《སྣར་》,ནོ།,,,,,,
,,275,9,《པེ་》《སྣར་》,ལྔ་ལའོ།,,,,,,
,392,276,1,《པེ་》《སྣར་》,mཀྱི།,,,,,,
,,277,2,《པེ་》《སྣར་》,mརྒྱུའི།,,,,,,
,,278,3,《པེ་》《སྣར་》,ལས།,,,,,,
,,279,4,《པེ་》,pནི།,,,,,,
,,280,5,《པེ་》《སྣར་》,སྔ།,,,,,,
,393,281,1,《པེ་》,པ།,,,,,,
,,282,2,《པེ་》,གྱིས།,,,,,,
,,283,3,《པེ་》《སྣར་》,mཁྱབ་པར་བྱེད་པ།,,,,,,
,,284,4,《པེ་》《སྣར་》,བོ།,,,,,,
,,285,5,《པེ་》《སྣར་》,mདག,,,,,,
,,286,6,《པེ་》《སྣར་》,པའི།,,,,,,
,,287,7,《པེ་》,པ།;《སྣར་》,པའི།,,,,,
,,288,8,《པེ་》《སྣར་》,mངས།,,,,,,
,,289,9,《པེ་》《སྣར་》,ས།,,,,,,
,,290,10,《པེ་》《སྣར་》,ས།,,,,,,
,,291,11,《པེ་》《སྣར་》,ལེན།,,,,,,
,,292,12,《པེ་》《སྣར་》,ས།,,,,,,
,,293,13,《པེ་》《སྣར་》,ས།,,,,,,
,,294,14,《པེ་》《སྣར་》,ས།,,,,,,
,,295,15,《པེ་》《སྣར་》,ས།,,,,,,
,,296,16,《པེ་》《སྣར་》,ས།,,,,,,
,,297,17,《པེ་》《སྣར་》,mདོན་དུ།,,,,,,
,,298,18,《ཅོ་》,ཀྱི།,,,,,,
,394,299,1,《པེ་》《སྣར་》,ས།,,,,,,
,,300,2,《པེ་》《སྣར་》,ས།,,,,,,
,,301,3,《པེ་》《སྣར་》,ལ།,,,,,,
,,302,4,《པེ་》《སྣར་》,ལ།,,,,,,
,,303,5,《པེ་》《སྣར་》,བ།,,,,,,
,395,304,1,《པེ་》《སྣར་》,ལན།,,,,,,
,,305,2,《པེ་》《སྣར་》,ཀྱང་།,,,,,,
,,306,3,《པེ་》《སྣར་》,pནི།,,,,,,
,,307,4,《པེ་》《སྣར་》,ཉིད་མཉམ།,,,,,,
,,308,5,《པེ་》《སྣར་》,mབྱར་མེད་ཅིང་ཁྱད་པར།,,,,,,
,,309,6,《པེ་》《སྣར་》,ན།,,,,,,
,,310,7,《སྣར་》,པར།,,,,,,
,296,311,1,《པེ་》《སྣར་》,གཏང་།,,,,,,
,,312,2,《པེ་》《སྣར་》,pནི།,,,,,,
,,313,3,《པེ་》《སྣར་》,pབའི།,,,,,,
,,314,4,《སྣར་》,ཡོད།,,,,,,
,,315,5,《པེ་》《སྣར་》,པར།,,,,,,
,297,316,1,《པེ་》《སྣར་》,pནི།,,,,,,
,,317,2,《པེ་》《སྣར་》,mརོ།,,,,,,
,,318,3,《པེ་》《སྣར་》,mབ།,,,,,,
,,319,4,《པེ་》《སྣར་》,བསལ།,,,,,,
,,320,5,《པེ་》《སྣར་》,རིག,,,,,,
,,321,6,《པེ་》《སྣར་》,པའི།,,,,,,
