མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,,
འཕགས་པ་ཆོས་བཞི་པའི་རྣམ་པར་བཤད་པ།,914,2,1,《པེ་》, ༄། །འཕགས་པ་ཆོས་བཞི་པའི་རྣམ་པར་བཤད་པ་བཞུགས་སོ། །,,,,,,མཚན་བྱང་འདི་《སྡེ་》《ཅོ་》ལྟར་བཀོད་ཅིང་། 
,,3,2,《པེ་》《སྣར་》,བཏང་།,,,,,,
,,4,3,《སྣར་》,སྤངས་པར།,,,,,,
,915,5,1,《པེ་》《སྣར་》,སྐྱབ།,,,,,,
,916,6,1,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,,,,,,,,,,
