མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,
༄༅། །རྡོ་རྗེ་རྣལ་འབྱོར་མ་ལ་བསྟོད་པ།,1089,2,1,,མཚན་བྱང་འདི་ཆོས་ཚན་འདིའི་མཚན་བོད་སྐད་དུ་སྨོས་པ་ལྟར་བཀོད་ཅིང་། 《པེ་》《སྣར་》༄༅། །རྡོ་རྗེ་རྣལ་འབྱོར་མ་ལ་བསྟོད་པ་བཞུགས་སོ།།,
,,3,2,《པེ་》《སྣར་》,ནི།,
,,4,3,《པེ་》《སྣར་》,འཇོམ།,
,1090,5,1,《པེ་》,བསྟོད། །རིན།,《སྣར་》,སྟོད། །རིན།
,,6,2,《པེ་》《སྣར་》,འབྱུང་།,
,,7,3,《པེ་》《སྣར་》,སྤུངས།,
,,8,4,《སྣར་》,མ།,
,1091,9,1,《པེ་》,pསརྦ་མངྒ་ལཾ།།,《སྣར་》,pམངྒ་ལཾ།
,,,,,,
,,,,,,
,,,,,,
