མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།
སངས་རྒྱས་ཡོངས་སུ་མྱ་ངན་ལས་འདས་པ་ལ་བསྟོད་པ།,600,2,1,,མཚན་བྱང་འདི་གཞུང་ལས་བླངས་ཏེ་བཀོད་ཅིང་། 《པེ་》སངས་རྒྱས་ཡོངས་སུ་མྱ་ངན་ལས་འདས་པ་ལ་བསྟོད་པ་བཞུགས་སོ།
,,3,2,《པེ་》《སྣར་》,ནི་བཱ་ན་སྟོ་ཏྲ།
,,4,3,《པེ་》《སྣར་》,དཀར།
,,5,4,《པེ་》《སྣར་》,བ་ར་ཎཱ་སིར།
,,6,5,《པེ་》《སྣར་》,ས།
,,7,6,《པེ་》《སྣར་》,མཉེན།
,,8,7,《པེ་》《སྣར་》,ལོ།
,,9,8,《པེ་》《སྣར་》,ལས།
,601,10,1,《པེ་》《སྣར་》,ཆེ།
,,11,2,《པེ་》《སྣར་》,སྐམས།
,,12,3,《པེ་》《སྣར་》,ཕྱེ།
,602,13,1,《པེ་》,mཆེན།
