མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,,
དབུ་མའི་མན་ངག་རིན་པོ་ཆེའི་ཟ་མ་ཏོག་ཁ་ཕྱེ་བ་ཞེས་བྱ་བ།,287,2,1,《པེ་》《སྣར་》,༄༅། དབུ་མའི་མན་ངག་རིན་པོ་ཆེའི་ཟ་མ་ཏོག་ཅེས་བྱ་བ་ཇོ་བོས་མཛད་པ་བཞུགས་སྷོ། ,,,,,,མཚན་བྱང་འདི་ཆོས་ཚན་འདིའི་མཚན་བོད་སྐད་དུ་སྨོས་པ་ལྟར་བཀོད་ཅིང་།
,,3,2,《པེ་》《སྣར་》,རཎྜོངྒྷ། ,,,,,,
,,4,3,《པེ་》,མོ་པ། ,《སྣར་》,མོ་བོ།,,,,,
,,5,4,《པེ་》《སྣར་》,མན།,,,,,,
,288,6,1,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,,7,2,《སྣར་》,གི།,,,,,,
,,8,3,《པེ་》《སྣར་》,རྙན།,,,,,,
,,9,4,《སྣར་》,ཀྱི།,,,,,,
,,10,5,《པེ་》《སྣར་》,བརྫུས།,,,,,,
,,11,6,《སྣར་》,mཅན།,,,,,,
,,12,7,《པེ་》《སྣར་》,pསྔ།,,,,,,
,,13,8,《སྣར་》,རྣམས།,,,,,,
,,14,9,《པེ་》,pཕུ།,,,,,,
,,15,10,《པེ་》《སྣར་》,འདོན།,,,,,,
,,16,11,《སྣར་》,mཔས།,,,,,,
,,17,12,《སྣར་》,བགྲོལ།,
,,18,13,《པེ་》《སྣར་》,བསགས།,
,289,19,1,《པེ་》《སྣར་》,ནས།,
,,20,2,《པེ་》《སྣར་》,རྟོགས།,
,,21,3,《སྣར་》,mཡང་།,
,,22,4,《སྣར་》,མངས།,
,,23,5,《སྣར་》,ཟད་བསྟན།,
,290,24,1,《པེ་》《སྣར་》,ཇི་རིང་ཇི།,
,,25,2,《སྣར་》,པོའི།,
,,26,3,《སྣར་》,ཆེ།,
,,27,4,《པེ་》《སྣར་》,རྫུན།,
,,28,5,《པེ་》《སྣར་》,སཱཙྪ།,
,,29,6,《པེ་》《སྣར་》,ཀྱི།,
,,30,7,《པེ་》《སྣར་》,གཏོགས།,
,291,31,1,《པེ་》,བསྒོམ།,
,,32,2,《སྣར་》,གཉིད།,
,,33,3,《པེ་》《སྣར་》,བསྡུད།,
,,34,4,《པེ་》《སྣར་》,བསྡུད།,
,,35,5,《པེ་》《སྣར་》,པར།,
,292,36,1,《པེ་》《སྣར་》,mསྔ།,
,,37,2,《པེ་》《སྣར་》,ཀྱི།,
,,38,3,《སྣར་》,བའི།,
,,39,4,《པེ་》《སྣར་》,བསྡུད།,
,,40,5,《སྣར་》,ཀྱིས།,
,,41,6,《པེ་》《སྣར་》,སུ་འདུ།,
,,42,7,《པེ་》《སྣར་》,ཀྱི།,
,293,43,1,《པེ་》《སྣར་》,pདུ།,
,,44,2,《པེ་》《སྣར་》,གྱི།,
,,45,3,《ཅོ་》,སྤང་།,
