མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,,
,52,131,1,《པེ་》《སྣར་》,ཏེ།,,,,,,
,,132,2,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,,
,,133,3,《སྣར་》,mཔ།,,,,,,
,53,134,1,《པེ་》《སྣར་》,mབསྟི་སྟང་དུ་བྱ་བ་དང་།,,,,,,
,54,135,1,《སྣར་》,mབ།,,,,,,
,,136,2,《ཅོ་》,mཡང་།,,,,,,
,55,137,1,《སྣར་》,mའོག,,,,,,
,56,138,1,《པེ་》《སྣར་》,mཀུན།,,,,,,
,,139,2,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,,
,57,140,1,《སྣར་》,བར།,,,,,,
,59,141,1,《པེ་》《སྣར་》,པོས།,,,,,,
,,142,2,《སྣར་》,ཀྱི།,,,,,,
,,143,3,《སྣར་》,mཔ།,,,,,,
,,144,4,《པེ་》《སྣར་》,pབདུད་དང་བཅས་པ།,,,,,,
,60,145,1,《པེ་》《སྣར་》,།།,,,,,,
,,146,2,《པེ་》《སྣར་》,།། །།,,,,,,
,,147,3,《པེ་》《སྣར་》,pབའི་བྱ།,,,,,,
,61,148,1,《པེ་》《སྣར་》,།།  །།,,,,,,
,,149,2,《པེ་》《སྣར་》,།།  །།,,,,,,
,,150,3,《སྣར་》,འགོད།,,,,,,
,,151,4,《པེ་》《སྣར་》,།།  །།,,,,,,
,,152,5,《པེ་》《སྣར་》,།།  །།,,,,,,
,62,153,1,《པེ་》《སྣར་》,།།  །།,,,,,,
,63,154,1,《པེ་》《སྣར་》,སྔོས།,,,,,,
,,155,2,《པེ་》《སྣར་》,pཔ།,,,,,,
,64,156,1,《པེ་》《སྣར་》,།། །།,,,,,,
,65,157,1,《སྣར་》,པོ།,,,,,,
,,158,2,《པེ་》《སྣར་》,པར།,,,,,,
,,159,3,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,160,4,《པེ་》《སྣར་》,དབྱེ།,,,,,,
,,161,5,《སྣར་》,པོ།,,,,,,
,,162,6,《པེ་》《སྣར་》,།། །།,,,,,,
,,163,7,《སྣར་》,འགོད།,,,,,,
,66,164,1,《པེ་》,ཀྱི་དགེ་བའི་རྩ་བ།;《སྣར་》,ཀྱི་དགེ་སློང་ཏེ།,,,,,
,,165,2,《པེ་》《སྣར་》,མནན།,,,,,,
,,166,3,《པེ་》《སྣར་》,།། །།,,,,,,
,,167,4,《པེ་》《སྣར་》,མནན།,,,,,,
,,168,5,《པེ་》《སྣར་》,།། །།,,,,,,
,,169,6,《སྣར་》,འགོད།,,,,,,
,,170,7,《པེ་》《སྣར་》,མནན།,,,,,,
,,171,8,《པེ་》《སྣར་》,།།  །།,,,,,,
,67,172,1,《པེ་》《སྣར་》,མནན།,,,,,,
,,173,2,《པེ་》《སྣར་》,མནན།,,,,,,
,,174,3,《སྣར་》,པའི།,,,,,,
,,175,4,《པེ་》《སྣར་》,།། །།,,,,,,
,,176,5,《པེ་》《སྣར་》,མནན།,,,,,,
,,177,6,《པེ་》《སྣར་》,པོ།,,,,,,
,,178,7,《པེ་》《སྣར་》,།། །།,,,,,,
,68,179,1,《པེ་》《སྣར་》,བརྩོན།,,,,,,
,,180,2,《པེ་》《སྣར་》,pལ།,,,,,,
,,181,3,《པེ་》《སྣར་》,བལྟོས།,,,,,,
,69,182,1,《པེ་》《སྣར་》,།། །།,,,,,,
,,183,2,《པེ་》《སྣར་》,པོ།,,,,,,
,,184,3,《པེ་》《སྣར་》,ལ།,,,,,,
,,185,4,《པེ་》《སྣར་》,pའགྱུར་བར།,,,,,,
,,186,5,《པེ་》《སྣར་》,pདག,,,,,,
,,187,6,《སྣར་》,བསྐུར།,,,,,,
