མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས། ,པར་མ།,མཆན།,
,,151,3,《པེ་》《སྣར་》,དེ།,《ཅོ་》,ནི།
,,152,4,《སྣར་》,རྟེན།,
,,153,5,《སྣར་》,རྟེན།,
,777,154,1,《པེ་》《སྣར་》,རྟེན།,
,,155,2,《སྣར་》,mལ།,
,,156,3,《པེ་》《སྣར་》,mལ།,
,,157,4,《པེ་》《སྣར་》,དེས།,
,,158,5,《པེ་》《སྣར་》,པར།,
,,159,6,《པེ་》《སྣར་》,གཟུང་།,
,,160,7,《པེ་》《སྣར་》,བཟློག,
,,161,8,《སྣར་》,མནོན།,
,,162,9,《པེ་》《སྣར་》,བཟློག,
,,163,10,《པེ་》《སྣར་》,ལྔ།,
,,164,11,《སྣར་》,མནོན།,
,778,165,1,《པེ་》《སྣར་》,mཔར།,
,,166,2,《པེ་》,གྱིས།,
,,167,3,《པེ་》《སྣར་》,དང་བ་ཙམ།,
,,168,4,《པེ་》《སྣར་》,དང་བར།,
,,169,5,《པེ་》《སྣར་》,གསལ།,
,,170,6,《ཅོ་》,བས།,
,,171,7,《པེ་》《སྣར་》,mལ།,
,,172,8,《པེ་》《སྣར་》,རྩོམ།,
,779,173,1,《པེ་》《སྣར་》,མཐོ།,
,,174,2,《པེ་》《སྣར་》,བྱེད།,
,,175,3,《སྣར་》,གསལ།,
,,176,4,《སྣར་》,གསལ།,
,,177,5,《པེ་》《སྣར་》,ཅེ།,
,,178,6,《པེ་》《སྣར་》,pནི།,
,,179,7,《པེ་》《སྣར་》,རྫི།,
,,180,8,《སྣར་》,པར།,
,,181,9,《པེ་》《སྣར་》,པར།,
,780,182,1,《པེ་》,བར་བྱེད་པ།,《སྣར་》,བ་བྱེད་པ།
,,183,2,《པེ་》《སྣར་》,འགྲེ།,
,,184,3,《སྣར་》,པ།,
,,185,4,《པེ་》《སྣར་》,སྟེ།,
,,186,5,《པེ་》《སྣར་》,འཇོམ།,
,,187,6,《པེ་》《སྣར་》,རྐང་།,
,,188,7,《པེ་》《སྣར་》,mདེ།,
,781,189,1,《པེ་》《སྣར་》,mརྣམས།,
,,190,2,《པེ་》《སྣར་》,ལྟ།,
