མཚན་བྱང།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,,
,,80,5,《པེ་》《སྣར་》,mཡིན་པ།,,
,,81,6,《པེ་》《སྣར་》,བརྟེན།,,
,,82,7,《པེ་》《སྣར་》,mདག,,
,,83,8,《པེ་》《སྣར་》,mཀྱི།,,
,,84,9,《པེ་》《སྣར་》,mཀྱང་།,,
,,85,10,《པེ་》《སྣར་》,འབབ།,,
,,86,11,《པེ་》《སྣར་》,ཡོག,,
,,87,12,《པེ་》《སྣར་》,ཀྱིས།,,
,,88,13,《སྣར་》,བསྒྱུར།,,
,64,89,1,《པེ་》《སྣར་》,བརྟེན།,,
,,90,2,《པེ་》《སྣར་》,བསྐྱེད།,,
,,91,3,《སྣར་》,རྩེ།,,
,,92,4,《པེ་》,བསྟི།,,
,,93,5,《པེ་》《སྣར་》,བརྟེན།,,
,,94,6,《པེ་》《སྣར་》,ཉན།,,
,,95,7,《པེ་》《སྣར་》,ཉན།,,
,,96,8,《པེ་》《སྣར་》,ཉན།,,
,65,97,1,《པེ་》《སྣར་》,སྒོ།,,
,,98,2,《པེ་》《སྣར་》,འཚོལ།,,
,,99,3,《སྣར་》,འདོད,,
,,100,4,《པེ་》《སྣར་》,བརྟེན།,,
,,101,5,《པེ་》《སྣར་》,mཔ། ,,
,,102,6,《པེ་》《སྣར་》,མཆོད།,,
,,103,7,《པེ་》《སྣར་》,ཀྱི།,,
,,104,8,《པེ་》《སྣར་》,ཉན།,,
,,105,9,《སྣར་》,པ།,,
,,106,10,《སྣར་》,རིག,,
,66,107,1,《པེ་》《སྣར་》,འཚམས།,,
,,108,2,《པེ་》《སྣར་》,རྟགས།,,
,,109,3,《པེ་》《སྣར་》,ཀྱི།,,
,,110,4,《པེ་》《སྣར་》,སྟེ།,,
,,111,5,《པེ་》《སྣར་》,འཐབ།,,
,,112,6,《པེ་》《སྣར་》,mདག,,
,,113,7,《པེ་》《སྣར་》,སྤངས་པར།,,
,,114,8,《པེ་》《སྣར་》,སྤངས།,,
,67,115,1,《པེ་》《སྣར་》,mང་།,,
,,116,2,《པེ་》《སྣར་》,གཟུང་ཞིག,,
,,117,3,《པེ་》《སྣར་》,mཀྱང་།,,
,,118,4,《པེ་》《སྣར་》,གི།,,
,,119,5,《པེ་》《སྣར་》,གི།,,
,,120,6,《པེ་》《སྣར་》,གི།,,
,,121,7,《པེ་》《སྣར་》,དང་།,,
,,122,8,《སྣར་》,བཅགས།,,
,,123,9,《པེ་》《སྣར་》,འདུ།,,
,,124,10,《པེ་》《སྣར་》,mམ།,,
,,125,11,《པེ་》《སྣར་》,སའི།,,
,,126,12,《པེ་》《སྣར་》,འཚང་།,,
,68,127,1,《པེ་》《སྣར་》,གནས།,,
,,128,2,《པེ་》,འབྲུ།,《སྣར་》,འཚང་འབྲུ་བ།,《ཅོ་》,འཚང་འདྲུ་བ།
,,129,3,《པེ་》《སྣར་》,པར།,,
,,130,4,《པེ་》《སྣར་》,འཚང་།,,
,,131,5,《པེ་》《སྣར་》,འཚང་།,,
,,132,6,《པེ་》《སྣར་》,mདང་།,,
,,133,7,《པེ་》《སྣར་》,mདང་།,,
,,134,8,《པེ་》《སྣར་》,mདང་།,,
,,135,9,《པེ་》《སྣར་》,བ།,,
,,136,10,《པེ་》《སྣར་》,པ།,,
,,137,11,《པེ་》《སྣར་》,རྟོག,,
,,138,12,《སྣར་》,འདྲ།,,
,,139,13,《པེ་》《སྣར་》,mདེ།,,
,,140,14,《པེ་》《སྣར་》,སྐྱེ།,,
,69,141,1,《པེ་》《སྣར་》,རྐྱང་།,,
,,142,2,《པེ་》《སྣར་》,mབར་བྱ།,,
,,143,3,《པེ་》《སྣར་》,བཟུང་།,,
,70,144,1,《པེ་》,pམ།,,
,,145,2,《པེ་》,སྨྲས།,,
,,146,3,《པེ་》,རོམ།,,
,,147,4,《པེ་》《སྣར་》,བསྐུད།,,
,,148,5,《པེ་》《སྣར་》,pགྱི།,,
,,149,6,《པེ་》《སྣར་》,བྱ་བའི།,,
