མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།
དཔལ་གསང་བ་འདུས་པའི་བསྟོད་པ།,1210,2,1,,མཚན་བྱང་འདི་ཆོས་ཚན་འདིའི་མཚན་བོད་སྐད་དུ་སྨོས་པ་ལྟར་བཀོད་ཅིང་། 《པེ་》དཔལ་གསང་བ་འདུས་པའི་བསྟོད་པ་བཞུགས་སོ།།
,,3,2,《པེ་》,རྟོགས།
,,4,3,《པེ་》《སྣར་》,ཀྱིས།
,,5,4,《པེ་》《སྣར་》,ཡི།
,,6,5,《པེ་》《སྣར་》,ཡི།
,1211,7,1,《པེ་》《སྣར་》,གིས།
,,8,2,《པེ་》《སྣར་》,གིས།
,,9,3,《པེ་》《སྣར་》,དཔའི།
,,10,4,《པེ་》《སྣར་》,མྱོང་།
,,11,5,《པེ་》《སྣར་》,བསྐྱེད།
,,12,6,《པེ་》《སྣར་》,གི།
,1212,13,1,《པེ་》《སྣར་》,བསྐྱེད།
,,14,2,《པེ་》《སྣར་》,ཙ།
,,,,,
