མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,,
,,455,6,《པེ་》《སྣར་》,པར།
,,456,7,《པེ་》《སྣར་》,པར།
,,457,8,《པེ་》《སྣར་》,ཀྱང་བཟུང་།
,76,458,1,《པེ་》《སྣར་》,mསུ།
,,459,2,《པེ་》《སྣར་》,པར་ཕྱིན།
,,460,3,《པེ་》《སྣར་》《ཅོ་》,བསྔོ།
,,461,4,《པེ་》《སྣར་》,ཀྱིས།
,,462,5,《པེ་》《སྣར་》,པར།
,77,463,1,《པེ་》《སྣར་》,སྒོམ།
,,464,2,《པེ་》《སྣར་》,སྒོམ།
,,465,3,《པེ་》《སྣར་》,mམེད་པ།
,,466,4,《པེ་》《སྣར་》,pཔས།
,,467,5,《པེ་》《སྣར་》,བསྒྲུབ།
,,468,6,《པེ་》《སྣར་》,མིག
,,469,7,《པེ་》《སྣར་》,བསྒོམ།
,,470,8,《པེ་》《སྣར་》,གཟུང་།
,,471,9,《པེ་》,mན།
,78,472,1,《པེ་》《སྣར་》,བསྒྲུབ།
,,473,2,《པེ་》《སྣར་》,pཉིད།
,,474,3,《པེ་》《སྣར་》,གིས།
,,475,4,《པེ་》《སྣར་》,བས།
,,476,5,《པེ་》《སྣར་》,mབསྟན།
,,477,6,《པེ་》《སྣར་》,པས།
,,478,7,《པེ་》《སྣར་》,དཔའ།
,,479,8,《པེ་》《སྣར་》,ཡོངས་སུ་རྟོགས།
,,480,9,《པེ་》《སྣར་》,པ།
,79,481,1,《པེ་》《སྣར་》,མཉེས།
,,482,2,《པེ་》《སྣར་》,བསྔོ།
,,483,3,《པེ་》《སྣར་》,མངོན།
,,484,4,《པེ་》《སྣར་》,པ།
,,485,5,《པེ་》,བ།
,,486,6,《པེ་》《སྣར་》,བསྐྱེད།
,,487,7,《པེ་》《སྣར་》,སྤངས།
,,488,8,《པེ་》《སྣར་》,pནས།
,81,489,1,《པེ་》《སྣར་》,mཔ།
,,490,2,《པེ་》《སྣར་》《ཅོ་》,སྟེ།
,,491,3,《པེ་》《སྣར་》,གྱི།
,,492,4,《སྣར་》,mསུ།
,,493,5,《པེ་》《སྣར་》,གཟུང་།
,,494,6,《པེ་》《སྣར་》,mརོ།
,,495,7,《པེ་》《སྣར་》,pཏུ།
,,496,8,《པེ་》《སྣར་》,pཔ།
,82,497,1,《པེ་》《སྣར་》,mཔ་མེད།
,,498,2,《སྣར་》,གཡེངས།
,83,499,1,《པེ་》《སྣར་》,རྟོགས།
,,500,2,《པེ་》《སྣར་》,པས།
,,501,3,《པེ་》《སྣར་》,བསྟན།
,,502,4,《པེ་》《སྣར་》,ཚུད།
,,503,5,《པེ་》《སྣར་》,བ།
,,504,6,《པེ་》《སྣར་》《ཅོ་》,བརྟེན།
,84,505,1,《པེ་》《སྣར་》,ཏོ།
,,506,2,《པེ་》《སྣར་》《ཅོ་》,pཔ།
,85,507,1,《པེ་》《སྣར་》,ལྷ།
,,508,2,《པེ་》《སྣར་》,བསྲེག
,,509,3,《པེ་》《སྣར་》,གི།
,,510,4,《པེ་》《སྣར་》,བསྒོམ།
,,511,5,《པེ་》《སྣར་》,རྗེ།
,,512,6,《པེ་》,mཉིད།
,,513,7,《པེ་》《སྣར་》,mསུ།
,,514,8,《པེ་》《སྣར་》,དཔས།
,,515,9,《སྣར་》,མ།
,,516,10,《པེ་》《སྣར་》,བཞག
,86,517,1,《པེ་》,mསྟེ།
,,518,2,《པེ་》《སྣར་》,pསྟེ།
,,519,3,《པེ་》《སྣར་》,pལ།
,,520,4,《པེ་》《སྣར་》,ནས།
,87,521,1,《པེ་》《སྣར་》,འཚམས།
,,522,2,《པེ་》《སྣར་》,དེ།
,,523,3,《པེ་》《སྣར་》,པར།
,,524,4,《པེ་》《སྣར་》,ཀྱིས།
,,525,5,《པེ་》《སྣར་》,མིན།
,,526,6,《ཅོ་》,དོན།
,88,527,1,《པེ་》《སྣར་》,རྟག
,,528,2,《པེ་》《སྣར་》,སྒྲུབ།
,,529,3,《པེ་》《སྣར་》,ཀྱི།
,,530,4,《པེ་》《སྣར་》,སྦྲུམས།
,89,531,1,《པེ་》《སྣར་》,ཏེ།
,,532,2,《པེ་》《སྣར་》,འཐོབ།
,,533,3,《སྣར་》,pཏུ།
,,534,4,《པེ་》《སྣར་》,བར།
,,535,5,《པེ་》《སྣར་》,བསྟོན།
,90,536,1,《པེ་》《སྣར་》,གྱིས་བརླབས།
,,537,2,《པེ་》《སྣར་》,སྟེ།
,91,538,1,《པེ་》《སྣར་》,འདྲིའི།
,,539,2,《པེ་》《སྣར་》,བརྟན།
,,540,3,《སྣར་》,དང་།
,,541,4,《པེ་》《སྣར་》,pཡོངས།
,,542,5,《པེ་》《སྣར་》,སྤོང་།
,,543,6,《པེ་》《སྣར་》,mནི།
,,544,7,《སྣར་》,ཆེན།
,,545,8,《པེ་》《སྣར་》,mཀྱི།
,,546,9,《པེ་》《སྣར་》,mཏུ།
,92,547,1,《པེ་》《སྣར་》,བལྟོས།
,,548,2,《པེ་》《སྣར་》,བལྟོས།
,,549,3,《པེ་》《སྣར་》,སྟེ།
,,550,4,《པེ་》《སྣར་》,སྐྱེད།
,,551,5,《པེ་》《སྣར་》,mལྡན།
,,552,6,《སྣར་》,རྟོག
,,553,7,《པེ་》《སྣར་》,བསྡུ་བའི།
,,554,8,《པེ་》《སྣར་》,སྔོན།
,,555,9,《པེ་》《སྣར་》,པ།
,,556,10,《པེ་》《སྣར་》,གཡེངས་པའི།
,93,557,1,《པེ་》《སྣར་》,mརང་།
,,558,2,《སྣར་》,དཔའི།
,,559,3,《པེ་》《སྣར་》,གིས།
,,560,4,《པེ་》《སྣར་》,བརླབས།
,,561,5,《པེ་》《སྣར་》,ཀྱིས།
,,562,6,《པེ་》《སྣར་》,པར།
,,563,7,《པེ་》《སྣར་》,བསྟན།
,,564,8,《པེ་》《སྣར་》,སྟེ།
,,565,9,《པེ་》《སྣར་》,བྱེད་དོ།
,,566,10,《པེ་》《སྣར་》,mལས་ཀྱི།
,94,567,1,《པེ་》《སྣར་》,mལ།
,,568,2,《པེ་》《སྣར་》,mཔ།
,,569,3,《སྣར་》,བཟོ།
,,570,4,《པེ་》,བླངས་པ།
,,571,5,《པེ་》《སྣར་》,བསྒྲུབ།
,,572,6,《པེ་》《སྣར་》,pདེ་བཞིན་གཤེགས་པ་འབྱུང་བ་ཤེས་པའི་སྒོ་ནས།
,,573,7,《པེ་》《སྣར་》,སྐྱེད།
,,574,8,《པེ་》《སྣར་》,གྱི།
,,575,9,《པེ་》《སྣར་》,བསྐྱེད།
,,576,10,《པེ་》《སྣར་》,དེ།
,95,577,1,《པེ་》《སྣར་》,ཏེ།
,,578,2,《པེ་》《སྣར་》,པ།
,,579,3,《པེ་》《སྣར་》,pམ།
,,580,4,《པེ་》《སྣར་》,དོ།
,,581,5,《པེ་》《སྣར་》,pཤེས་པའི།
,,582,6,《པེ་》,གིས།
,96,583,1,《པེ་》《སྣར་》,pདེའི་ཕྱིར།
,,584,2,《པེ་》《སྣར་》,པར།
,,585,3,《པེ་》《སྣར་》,མོངས།
,,586,4,《པེ་》《སྣར་》,pབོ།
,,587,5,《སྣར་》,རིགས།
,,588,6,《པེ་》《སྣར་》,pན།
,,589,7,《སྣར་》,པས།
,,590,8,《སྣར་》,pཏུ།
,,591,9,《པེ་》《སྣར་》,དཔས།
,97,592,1,《པེ་》《སྣར་》,སྲེས།
,,593,2,《པེ་》《སྣར་》,pའདུ་ཤེས་དང་།
,,594,3,《པེ་》《སྣར་》,བཙུམ།
,,595,4,《པེ་》《སྣར་》《ཅོ་》,རྐྱེན།
,,596,5,《པེ་》《སྣར་》,pཔ་མེད།
,98,597,1,《པེ་》《སྣར་》,བརྟག
,,598,2,《པེ་》《སྣར་》,pབསྟན་པར།
,99,599,1,《པེ་》《སྣར་》,mཀྱི།
,,600,2,《པེ་》《སྣར་》,བསལ།
,,601,3,《པེ་》《སྣར་》,དྷ།
,,602,4,《པེ་》《སྣར་》,ཀྱིས།
,100,603,1,《པེ་》《སྣར་》,བསྟན།
,,604,2,《སྣར་》,རྒྱུས།
,,605,3,《པེ་》《སྣར་》,བསྒྲུབ།
,,606,4,《པེ་》《སྣར་》,རྩའམ།
,,607,5,《པེ་》《སྣར་》,mཏུ།
,,608,6,《པེ་》《སྣར་》,རྒལ།
,,609,7,《པེ་》《སྣར་》,དུས།
,,610,8,《པེ་》,པོའོ།
,,611,9,《པེ་》《སྣར་》,འཆད།
,,612,10,《ཅོ་》,pཤེ།
,,613,11,《པེ་》《སྣར་》,mའཁོར་བའི།
,101,614,1,《སྣར་》,གྲུབ།
,,615,2,《པེ་》《སྣར་》,mལས།
,,616,3,《པེ་》《སྣར་》,གསལ།
,,617,4,《པེ་》《སྣར་》,ལ།
,,618,5,《པེ་》《སྣར་》,pབ།
,,619,6,《པེ་》《སྣར་》,གཅུ།
,102,620,1,《པེ་》,བྱེད།
,,621,2,《པེ་》《སྣར་》,pདེ།
,,622,3,《པེ་》,mཔ།
,,623,4,《པེ་》《སྣར་》,ལྡན།
,,624,5,《པེ་》《སྣར་》,བཟུང་།
,,625,6,《པེ་》《སྣར་》,pཔ།
,103,626,1,《པེ་》《སྣར་》,འཇིག
,,627,2,《པེ་》《སྣར་》,mཇི།
,,628,3,《པེ་》《སྣར་》,mཙམ།
,,629,4,《པེ་》《སྣར་》,mལ།
,,630,5,《པེ་》《སྣར་》,དང་གསལ།
,,631,6,《པེ་》《སྣར་》,མྱོང་།
,104,632,1,《པེ་》《སྣར་》,mལ།
,,633,2,《པེ་》《སྣར་》,བསྟེན།
,,634,3,《པེ་》《སྣར་》,mརྣམས།
,,635,4,《པེ་》《སྣར་》,སྟེ།
,,636,5,《པེ་》《སྣར་》,mཆོས།
,,637,6,《པེ་》《སྣར་》,སྤངས་པའི།
,,638,7,《པེ་》《སྣར་》,བསྟེན།
,,639,8,《པེ་》《སྣར་》,གིས།
,,640,9,《པེ་》《སྣར་》,པ་ཅི།
,,641,10,《པེ་》,pདང་།,《སྣར་》,pགར།
,105,642,1,《པེ་》《སྣར་》,ཅེས།,
,,643,2,《པེ་》《སྣར་》,རིགས།,
,,644,3,《པེ་》《སྣར་》,mསུ་གཞན།,
,,645,4,《པེ་》《སྣར་》,བདེ་བ།,
,,646,5,《པེ་》《སྣར་》,pཕྱིར།,
,106,647,1,《པེ་》《སྣར་》,འཁྲུག,
,,648,2,《པེ་》《སྣར་》,བས།,
,,649,3,《པེ་》《སྣར་》,དཀའ།,
,,650,4,《པེ་》《སྣར་》,སྒྲུབས།,
,,651,5,《པེ་》《སྣར་》,མིན།,
,,652,6,《པེ་》《སྣར་》,mཔ།,
,,653,7,《པེ་》《སྣར་》,pབཞིན་དུ།,
,107,654,1,《སྣར་》,རྟོག,
,,655,2,《པེ་》《སྣར་》,བསྙེས།,
,,656,3,《པེ་》《སྣར་》,pལ།,
,108,657,1,《པེ་》《སྣར་》,pནི།
,,658,2,《པེ་》《སྣར་》,དོ།
,,659,3,《པེ་》《སྣར་》,mདེ།
,,660,4,《པེ་》《སྣར་》,mགི
,109,661,1,《པེ་》《སྣར་》,pད་ལྟར་སྟེ།
,,662,2,《པེ་》,pདེ་བཞིན་ཉིད་ལས།
,,663,3,《པེ་》《སྣར་》,pདགེ་བའི།
,110,664,1,《པེ་》,མི།
,,665,2,《པེ་》《སྣར་》,pགཉིས།
,,666,3,《སྣར་》,ཚངས།
,,667,4,《པེ་》《སྣར་》,ཉམ།
,,668,5,《པེ་》《སྣར་》,པོར།
,,669,6,《སྣར་》,པ།
,,670,7,《པེ་》《སྣར་》,བས།
,111,671,1,《སྣར་》,བསྐྱང་བའི།
,,672,2,《པེ་》《སྣར་》《ཅོ་》,pལམ་གྱི།
,,673,3,《པེ་》《སྣར་》,སྤང་བའི།
,,674,4,《པེ་》,mལ་སོགས་པ།
,,675,5,《པེ་》《སྣར་》,རིག
,112,676,1,《པེ་》《སྣར་》,སྒོམ།
,,677,2,《པེ་》《སྣར་》,mཔ།
,,678,3,《པེ་》《སྣར་》,mལས།
,,679,4,《སྣར་》,བསལ།
,113,680,1,《པེ་》《སྣར་》,mཐ་དད་འདུ་ཤེས་…...ཐེ་ཚོམ་སེལ་བས་ན།
,,681,2,《པེ་》《སྣར་》,ཚིགས།
,,682,3,《པེ་》《སྣར་》《ཅོ་》,བརྩོན།
,,683,4,《པེ་》《སྣར་》,བསལ།
,114,684,1,《པེ་》《སྣར་》,རྟོག
,,685,2,《པེ་》《སྣར་》,ཀྱིས་གནང་།
,,686,3,《པེ་》《སྣར་》,mལ།
,,687,4,《པེ་》《སྣར་》,པར།
,115,688,1,《པེ་》《སྣར་》,མུན་ཏི།
,,689,2,《པེ་》,དབྱེན།
,,690,3,《པེ་》《སྣར་》,བརྟན།
,,691,4,《པེ་》《སྣར་》,འཐོབ།
,,692,5,《པེ་》《སྣར་》,འགྲེལ།
,,693,6,《པེ་》《སྣར་》,བསྐྱེད།
,,694,7,《པེ་》《སྣར་》,སྟོང་།
,,695,8,《པེ་》《སྣར་》,mཔ།
,,696,9,《པེ་》《སྣར་》,དཔོག
,,697,10,《པེ་》《སྣར་》,བལྟོས།
,116,698,1,《པེ་》《སྣར་》,mཔའི་བཤད།
,,699,2,《པེ་》《སྣར་》,བསྒོམས།
,,700,3,《པེ་》《སྣར་》,pཔར།
,,701,4,《པེ་》《སྣར་》,གྱི་གཞི།
,,702,5,《པེ་》《སྣར་》,བསླད།
,,703,6,《པེ་》《སྣར་》,འགའ།
,,704,7,《པེ་》《སྣར་》,pན།
,,705,8,《པེ་》《སྣར་》,པས།
,,706,9,《པེ་》《སྣར་》,ཀྱི།
,,707,10,《པེ་》《སྣར་》,mབ།
,117,708,1,《པེ་》《སྣར་》《ཅོ་》,མིན།
,,709,2,《པེ་》《སྣར་》,གིས།
,,710,3,《པེ་》《སྣར་》,mརྣམ་པར།
,,711,4,《པེ་》《སྣར་》,བྱུང་བ་སྐྱེས་བུ་དེའི་འདོད་ཆགས་ལ་སྤྱོད་པའི།
,,712,5,《པེ་》《སྣར་》,དཔས།
,,713,6,《པེ་》《སྣར་》,སྤངས།
,,714,7,《པེ་》,སྡུས།
,118,715,1,《པེ་》《སྣར་》,mསྦྱིན་བྱེད།
,,716,2,《པེ་》《སྣར་》,བསྟོས།
,,717,3,《པེ་》《སྣར་》,mཔ།
,,718,4,《པེ་》《སྣར་》,ལྟ།
,,719,5,《པེ་》《སྣར་》,བསྒོམས་ཏེ།
,,720,6,《པེ་》《སྣར་》,pནི།
,119,721,1,《པེ་》《སྣར་》,pདེ།
,,722,2,《པེ་》《སྣར་》,པ།
,,723,3,《པེ་》《སྣར་》,pསྟོང་པ་དང་།
,,724,4,《པེ་》《སྣར་》,སྐྱེ།
,,725,5,《པེ་》,mཀྱི།
,,726,6,《པེ་》《སྣར་》,པོ།
,,727,7,《པེ་》《སྣར་》,འགྲེལ།
,,728,8,《པེ་》《སྣར་》《ཅོ་》,pབ།
,,729,9,《པེ་》《སྣར་》,བཏགས།
,,730,10,《པེ་》《སྣར་》,mནི།
,120,731,1,《པེ་》《སྣར་》,གིས།
,,732,2,《པེ་》《སྣར་》,ཅིག
,,733,3,《པེ་》《སྣར་》,pཡང་།
,,734,4,《པེ་》《སྣར་》,སྒོམ།
,,735,5,《པེ་》《སྣར་》,mམོད།
,,736,6,《པེ་》《སྣར་》,བྱིན།
,,737,7,《པེ་》《སྣར་》,དུ།
,,738,8,《པེ་》,mམེད་པས།
,,739,9,《སྣར་》,mསྔ་མ།
,121,740,1,《པེ་》《སྣར་》,བར།
,,741,2,《པེ་》《སྣར་》,བསྲེག
,,742,3,《སྣར་》,པ་དང་།
,,743,4,《པེ་》《སྣར་》,མ།
,,744,5,《པེ་》《སྣར་》,ཐ་མས།
,,745,6,《པེ་》《སྣར་》,བལྟོས།
,122,746,1,《སྣར་》,mབབ།
,,747,2,《པེ་》《སྣར་》《ཅོ་》,pམ།
,,748,3,《པེ་》《སྣར་》,mལ།
,,749,4,《པེ་》《སྣར་》,ཐམས་ཅད།
,,750,5,《པེ་》《སྣར་》,pཞི་བའི་བྱང་ཆུབ།
,,751,6,《པེ་》《སྣར་》,བར།
,,752,7,《པེ་》《སྣར་》,pམ།
,,753,8,《པེ་》《སྣར་》,འཐོབ།,
,,754,9,《པེ་》《སྣར་》,pདུ།,
,123,755,1,《པེ་》《སྣར་》,ཕྱི་མ་ཕྱི་མའི།,
,,756,2,《པེ་》《སྣར་》,pབསྐྱེད།,
,,757,3,《པེ་》《སྣར་》,ས།,
,,758,4,《པེ་》《སྣར་》,ལམ་ནས་དང་ས།,
,,759,5,《པེ་》《སྣར་》,མ།,
,,760,6,《པེ་》《སྣར་》,སྐྱེ་བའི།,
,,761,7,《པེ་》《སྣར་》,སྡུད་པའི།,
,,762,8,《པེ་》《སྣར་》,ངུའི།,
,124,763,1,《པེ་》《སྣར་》《ཅོ་》,སྤང་།,
,,764,2,《པེ་》《སྣར་》,mརོ།,
,,765,3,《པེ་》《སྣར་》,སྤང་བའི།,
,,766,4,《པེ་》《སྣར་》,རྣམ་པར་རྟོག,
,125,767,1,《པེ་》《སྣར་》,རྟོག,
,,768,2,《པེ་》,ཟློག་པ་ནས།,《སྣར་》,བཟློག་པ་ནས།
,,769,3,《པེ་》《སྣར་》,ལས།
,,770,4,《པེ་》《སྣར་》,mཤེས་པའི་ཕྱིར་རབ་ཏུ་ཤེས་ནས་སོ།  །ཡོངས་སུ།
,,771,5,《པེ་》《སྣར་》,སྐྱེ།
,,772,6,《པེ་》《སྣར་》,བསྐྱེད།
,126,773,1,《པེ་》《སྣར་》,བསྒོམ།
,,774,2,《པེ་》《སྣར་》,བསྐྱེད།
,,775,3,《པེ་》《སྣར་》,རྗེས།
,,776,4,《པེ་》《སྣར་》,གསལ།
,,777,5,《པེ་》《སྣར་》,འདས་པའི།
,127,778,1,《པེ་》《སྣར་》,འཕོངས།
,,779,2,《པེ་》《སྣར་》,བསླབས།
,,780,3,《པེ་》《སྣར་》,འཕོངས་ཀྱི།
,,781,4,《པེ་》《སྣར་》,གཟོ།
,,782,5,《པེ་》《སྣར་》,བསླུ།
,,783,6,《པེ་》《སྣར་》,བསྒྲུབ།
,,784,7,《པེ་》《སྣར་》,བལྟོས།
,,785,8,《པེ་》《སྣར་》,འགྲེལ།
,,786,9,《པེ་》《སྣར་》,mདང་།
,128,787,1,《པེ་》《སྣར་》,pཏེ།
,,788,2,《པེ་》《སྣར་》,ནོ།
,,789,3,《པེ་》《སྣར་》,པར།
,,790,4,《པེ་》《སྣར་》,pགནས་པ།
,,791,5,《པེ་》《སྣར་》,བསྐལ།
,,792,6,《པེ་》《སྣར་》,བརླབས།
,,793,7,《པེ་》,mཉིད།
,,794,8,《པེ་》《སྣར་》,སྒོམ།
,129,795,1,《པེ་》《སྣར་》,ཀྱིས།
,,796,2,《པེ་》《སྣར་》,ཀྱིས།
,,797,3,《པེ་》《སྣར་》,རང་།
,,798,4,《པེ་》《སྣར་》,ལོང་།
,130,799,1,《པེ་》《སྣར་》,mཔ།
,,800,2,《པེ་》《སྣར་》,སྒོམ།
,,801,3,《པེ་》《སྣར་》,སྤྱོད་པའི།
,,802,4,《པེ་》《སྣར་》,གཅིག
,,803,5,《པེ་》《སྣར་》,པར།
,,804,6,《པེ་》《སྣར་》,པར།
,,805,7,《པེ་》《སྣར་》,རྗེ།
,,806,8,《པེ་》《སྣར་》,ཏེ།
,,807,9,《པེ་》《སྣར་》,རེ།
,,808,10,《པེ་》,བ།
,,809,11,《པེ་》《སྣར་》,འདུག
,131,810,1,《པེ་》《སྣར་》,འཁྲུག
,,811,2,《པེ་》《སྣར་》,དུ།
,,812,3,《པེ་》《སྣར་》,mནི།
,,813,4,《པེ་》《སྣར་》,རྗེས།
,,814,5,《པེ་》《སྣར་》,ཀྱིས།
,,815,6,《པེ་》《སྣར་》,གཟུང་།
,,816,7,《པེ་》《སྣར་》,mཔ།
,132,817,1,《པེ་》《སྣར་》,བསྟན།
,,818,2,《པེ་》《སྣར་》,mགྲོང་།
,,819,3,《པེ་》《སྣར་》,གཉིས།
,,820,4,《པེ་》《སྣར་》,བསྲིངས་པའི།
,,821,5,《པེ་》《སྣར་》,pན།
,133,822,1,《པེ་》,རིགས།
,134,823,1,《པེ་》《སྣར་》,པ།
,,824,2,《པེ་》《སྣར་》,mནི།
,,825,3,《པེ་》《སྣར་》,རླབས།
,,826,4,《པེ་》《སྣར་》,གྱིས།
,,827,5,《པེ་》《སྣར་》,གསལ།
,,828,6,《པེ་》《སྣར་》,བུའི།
,135,829,1,《པེ་》《སྣར་》,གྱིས།
,,830,2,《པེ་》《སྣར་》,pནོ་ཞེས་བསྟན།
,,831,3,《པེ་》《སྣར་》,པར།
,,832,4,《པེ་》《སྣར་》,གྱི།
,,833,5,《པེ་》《སྣར་》,ལ།
,,834,6,《པེ་》《སྣར་》,mལས་ཀྱི།
,,835,7,《པེ་》《སྣར་》,རྒྱུད།
,,836,8,《པེ་》《སྣར་》,བསམས།
,136,837,1,《པེ་》《སྣར་》,བསླང་སྟེ།
,,838,2,《པེ་》《སྣར་》,པས།
,,839,3,《པེ་》《སྣར་》,mལ།
,,840,4,《པེ་》《སྣར་》,ཞིང་།
,,841,5,《པེ་》《སྣར་》,ཊ་ལི་པུ་ཊ།
,,842,6,《པེ་》《སྣར་》,pསྟེ།
,,843,7,《པེ་》《སྣར་》,mན།
,,844,8,《པེ་》《སྣར་》,པས།
,137,845,1,《པེ་》《སྣར་》,ཀྱི།
,,846,2,《པེ་》《སྣར་》,mབར་གྱི།
,,847,3,《སྣར་》,བསྒྲུབ།
,138,848,1,《པེ་》《སྣར་》,pཅིག་ཏུ།
,,849,2,《པེ་》《སྣར་》,གི།,
,,850,3,《པེ་》《སྣར་》,mཏུ།,
,,851,4,《པེ་》《སྣར་》,རྣམས།,
,139,852,1,《པེ་》《སྣར་》,རྟོགས།,
,,853,2,《སྣར་》,mཉིད།,
,,854,3,《པེ་》《སྣར་》,དགོངས།,
,,855,4,《པེ་》《སྣར་》,འགག,
,,856,5,《པེ་》《སྣར་》,བཞུགས།,
,,857,6,《པེ་》《སྣར་》,mན།,
,140,858,1,《པེ་》《སྣར་》《ཅོ་》,རྟོགས།,
,,859,2,《པེ་》《སྣར་》,བཟད་པའི་སྡུག་བསྔལ་གྱིས་མི་སྐྱོ་ལ།,
,,860,3,《པེ་》《སྣར་》,བ།,
,,861,4,《པེ་》《སྣར་》,བཞག,
,141,862,1,《པེ་》《སྣར་》《ཅོ་》,ན།,
,,863,2,《པེ་》《སྣར་》,བཞག,
,,864,3,《པེ་》《སྣར་》,བསྟེན།,《ཅོ་》,བརྟན།
,,865,4,《པེ་》《སྣར་》,གིས།,
,,866,5,《པེ་》《སྣར་》,mལྟ་བུ།,
,142,867,1,《པེ་》,གྱིས།,《སྣར་》,གྱི།
,,868,2,《པེ་》《སྣར་》,ཅིག་གཅིག,
,,869,3,《སྣར་》,ལ།,
,,870,4,《པེ་》《སྣར་》,སྔ་མར།,
,,871,5,《པེ་》《སྣར་》,ཡུམ།,
,,872,6,《པེ་》《སྣར་》,ཏེ།,
,,873,7,《པེ་》《སྣར་》,སྐྱེད།,
,,874,8,《པེ་》《སྣར་》,དེ།,
,,875,9,《པེ་》《སྣར་》,མངོན།,
,,876,10,《པེ་》《སྣར་》,pསུ།,
,,877,11,《པེ་》《སྣར་》,བཅིངས་པའི།,
,143,878,1,《པེ་》《སྣར་》,གཏོར།,
,,879,2,《པེ་》《སྣར་》,གཏོར།,
,,880,3,《པེ་》《སྣར་》,བཏུམས།,
,,881,4,《པེ་》《སྣར་》,mདཔའ།
,,882,5,《པེ་》《སྣར་》,mརྩ།
,144,883,1,《པེ་》《སྣར་》,ཀྱི།
,,884,2,《པེ་》《སྣར་》,pཀྱི།
,,885,3,《པེ་》《སྣར་》,བསྒོ།
,,886,4,《པེ་》《སྣར་》,mལམ་གྱི།
,,887,5,《པེ་》《སྣར་》,བཀུར།
,,888,6,《པེ་》《སྣར་》,བྱའོ།
,145,889,1,《སྣར་》,དེ།
,,890,2,《སྣར་》,ཐོག
,,891,3,《པེ་》《སྣར་》,pདང་།
,,892,4,《པེ་》《སྣར་》,mརྩ།
,,893,5,《པེ་》《སྣར་》,བསྲེག
,,894,6,《པེ་》《སྣར་》,pབས།
,146,895,1,《པེ་》《སྣར་》,བསྒོམས།
,,896,2,《པེ་》《སྣར་》,མཚོན།
,,897,3,《པེ་》《སྣར་》,བསྐྱེད།
,,898,4,《པེ་》《སྣར་》,གྱིས་བརླབས།
,,899,5,《པེ་》《སྣར་》,སྟོད།
,,900,6,《པེ་》《སྣར་》,ཆེས།
,,901,7,《པེ་》《སྣར་》,pཔ།
,,902,8,《པེ་》《སྣར་》,འཐོབ།
,147,903,1,《པེ་》《སྣར་》,ཀྱི།
,,904,2,《པེ་》《སྣར་》,སྒྲུབ།
,148,905,1,《པེ་》《སྣར་》,བསླབ།
,,906,2,《པེ་》《སྣར་》,རྟོགས།
,,907,3,《པེ་》《སྣར་》,བསྒྲུབ།
,149,908,1,《པེ་》《སྣར་》,བསྐྱེད།
,,909,2,《པེ་》《སྣར་》,བསླབ།
,,910,3,《པེ་》《སྣར་》,བསླབ།
,,911,4,《པེ་》《སྣར་》,འཇིགས་ཚོགས།
,,912,5,《པེ་》《སྣར་》,mའདུས་པར།
,150,913,1,《པེ་》《སྣར་》,pལ།
,,914,2,《པེ་》《སྣར་》,བསྐྱེད།
,,915,3,《པེ་》《སྣར་》《ཅོ་》,སུམ་དུ་མི།
,,916,4,《པེ་》《སྣར་》,mརྩ།
,,917,5,《པེ་》《སྣར་》,mབརྟན་པ།
,,918,6,《པེ་》《སྣར་》,པོས།
,,919,7,《པེ་》《སྣར་》,ཡིད།
,,920,8,《པེ་》《སྣར་》,ནི།
,,921,9,《པེ་》《སྣར་》,མིན།
,,922,10,《པེ་》《སྣར་》,བརྟན།
,,923,11,《པེ་》《སྣར་》,བསྟན།
,151,924,1,《པེ་》《སྣར་》,དཔས་རིམ་གྱི།
,,925,2,《པེ་》《སྣར་》,པའི།
,,926,3,《པེ་》《སྣར་》,pབརྗོད་པར་བྱ་བ།
,,927,4,《པེ་》《སྣར་》,ལས།
,,928,5,《པེ་》《སྣར་》,ནོ་སྟོང་།
,152,929,1,《པེ་》《སྣར་》,བཟློག
,,930,2,《པེ་》《སྣར་》,གཟུང་།
,,931,3,《པེ་》《སྣར་》,སྤང་པའི།
,,932,4,《པེ་》《སྣར་》,མཁའི།
,,933,5,《པེ་》《སྣར་》,mཔ།
,,934,6,《པེ་》《སྣར་》,pགཉིས།
,,935,7,《པེ་》《སྣར་》,pདེ།
,153,936,1,《པེ་》《སྣར་》,pདེ།
,,937,2,《པེ་》,བརྟགས།
,,938,3,《པེ་》《སྣར་》,པོའི་དྲགས།
,,939,4,《སྣར་》,mཔར།
,154,940,1,《པེ་》《སྣར་》,mཡང་།
,,941,2,《པེ་》《སྣར་》,ཀྱིས།
,,942,3,《པེ་》《སྣར་》,mརྩ།
,,943,4,《པེ་》,ཚངས་པ།
,155,944,1,《པེ་》《སྣར་》,ལྟག་པ་གཟུང་།
,,945,2,《པེ་》《སྣར་》,སྤྱིར།
,,946,3,《པེ་》《སྣར་》,ཀྱིས།
,,947,4,《པེ་》《སྣར་》,དང་།
,,948,5,《པེ་》《སྣར་》,བསྒྱུར།
,,949,6,《པེ་》,དགའ།
,,950,7,《པེ་》《སྣར་》,pངོ་།
,156,951,1,《པེ་》《སྣར་》,mརིག་པར།
,,952,2,《པེ་》《སྣར་》,mདཔེས།
,,953,3,《པེ་》《སྣར་》,རྟོག
