མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,
,,463,9,《པེ་》《སྣར་》,པར།,
,,464,10,《པེ་》《སྣར་》,འོག,
,,465,11,《པེ་》《སྣར་》,mབདེན་པ་ལ་དམིགས་པའི་ཕྱིར།,
,,466,12,《སྣར་》,རབས།,
,748,467,1,《པེ་》《སྣར་》,mས།,
,,468,2,《པེ་》《སྣར་》,བ།,
,,469,3,《པེ་》《སྣར་》,འགྱུར།,
,,470,4,《པེ་》《སྣར་》,pརོ།།,
,,471,5,《པེ་》,pཐ།,
,,472,6,《པེ་》《སྣར་》,mདག,
,,473,7,《པེ་》《སྣར་》,pདག,
,749,474,1,《པེ་》《སྣར་》,pགོ།,
,,475,2,《པེ་》《སྣར་》,ཏེ།,
,,476,3,《པེ་》《སྣར་》,པ།,
,,477,4,《པེ་》《སྣར་》,mཡང་།,
,,478,5,《པེ་》《སྣར་》,pན།,
,,479,6,《པེ་》《སྣར་》,བ།,
,,480,7,《པེ་》《སྣར་》,mརོ།,
,,481,8,《པེ་》《སྣར་》,བཞིར།,
,750,482,1,《པེ་》,གྱིས།,
,,483,2,《པེ་》《སྣར་》,བུར།,
,,484,3,《པེ་》《སྣར་》,མཚན།,
,,485,4,《སྣར་》,pཔ།,
,,486,5,《པེ་》《སྣར་》,ལྔ།,
,,487,6,《པེ་》《སྣར་》,ཀྱི།,
,,488,7,《པེ་》《སྣར་》,པས།,
,,489,8,《པེ་》《སྣར་》,ནོ།།,
,751,490,1,《པེ་》《སྣར་》,དོ།།,
,,491,2,《པེ་》《སྣར་》,mའདི།,
,,492,3,《པེ་》《སྣར་》,mའཁོར་ལོ།,
,,493,4,《པེ་》《སྣར་》,འགོད།,
,,494,5,《པེ་》《སྣར་》,པས།,
,,495,6,《པེ་》《སྣར་》,ཀོོ་འདི།,
,752,496,1,《པེ་》《སྣར་》,རིག,
,,497,2,《པེ་》《སྣར་》,mའོ་ན་ནི།,
,,498,3,《པེ་》《སྣར་》,mདུ།,
,,499,4,《པེ་》《སྣར་》,mདང་།,
,753,500,1,《པེ་》《སྣར་》,གྱིས།,
,,501,2,《པེ་》《སྣར་》,འཐོབ།,
,,502,3,《པེ་》《སྣར་》,mནི།,
,,503,4,《པེ་》《སྣར་》,mམ།,
,,504,5,《པེ་》《སྣར་》,གོང་།,
,,505,6,《པེ་》《སྣར་》,mལམ།,
,,506,7,《པེ་》《སྣར་》,སྐྱོ།,
,,507,8,《པེ་》《སྣར་》,འཐོབ།,
,,508,9,《པེ་》《སྣར་》,བ་ནས།,
,,509,10,《པེ་》《སྣར་》,རྩོམས།,
,,510,11,《པེ་》《སྣར་》,འདི་ལམ་རྩོམས།,
,754,511,1,《པེ་》《སྣར་》,སྐྱེའི།,
,,512,2,《པེ་》《སྣར་》,pཔ།,
,,513,3,《པེ་》《སྣར་》,mཔ།,
,,514,4,《པེ་》《སྣར་》,སྐྱོད།,
,,515,5,《པེ་》《སྣར་》,བ་པ།,
,,516,6,《པེ་》《སྣར་》,པར་དུས་ཀྱིས།,
,,517,7,《པེ་》《སྣར་》,འགྱུར་བ།,
,,518,8,《པེ་》《སྣར་》,mམངོན།,
,,519,9,《པེ་》《སྣར་》,ཀྱིས།,
,755,520,1,《པེ་》《སྣར་》,བའི།,
,,521,2,《པེ་》《སྣར་》,pཔ།,
,756,522,1,《པེ་》《སྣར་》,pཔ།,
,,523,2,《པེ་》《སྣར་》,གཉིས་ཀར།,
,,524,3,《པེ་》《སྣར་》,pཔ།,
,,525,4,《པེ་》《སྣར་》,གིས།,
,757,526,1,《པེ་》《སྣར་》,གིས།,
,,527,2,《པེ་》《སྣར་》,སྟེ།,
,,528,3,《པེ་》《སྣར་》,འདའ་བ།,
,,529,4,《པེ་》《སྣར་》,བ་དང་།,
,,530,5,《པེ་》《སྣར་》,pགཞན།,
,,531,6,《པེ་》《སྣར་》,mདག,
,,532,7,《པེ་》,སྤངས་པར་བྱ་བ་རྣམ་པ་བཞི།,《སྣར་》,སྤང་བར་བྱ་བ་རྣམ་པ་བཞི།
,,533,8,《པེ་》《སྣར་》,mཅན།,
,,534,9,《པེ་》《སྣར་》,ཏུ།,
,,535,10,《པེ་》《སྣར་》,གི།,
,,536,11,《པེ་》《སྣར་》,mཚོར་བ་པོ་དང་།,
,758,537,1,《པེ་》《སྣར་》,རྣམས།,
,,538,2,《སྣར་》,pཔ།,
,,539,3,《པེ་》《སྣར་》,སྒོམ།,
,,540,4,《པེ་》,སྤངས་པར།,
,,541,5,《པེ་》《སྣར་》,mསོ་སོར་ངེས་པ།,
,,542,6,《པེ་》《སྣར་》,རྟོགས།,
,,543,7,《པེ་》《སྣར་》,རྟོགས།,
,,544,8,《པེ་》《སྣར་》,པ།,
,,545,9,《པེ་》《སྣར་》,ང་སྨྲའོ།  །ཞེས།,
,759,546,1,《པེ་》《སྣར་》,འདི།,
,,547,2,《པེ་》《སྣར་》,mདུ།,
,,548,3,《པེ་》《སྣར་》,བརྩལ།,
,,549,4,《པེ་》《སྣར་》,pཔ།,
,,550,5,《པེ་》《སྣར་》,པ།,
,,551,6,《པེ་》《སྣར་》,འགྱུར།,
,,552,7,《པེ་》《སྣར་》,mནི།,
,760,553,1,《པེ་》,mམི།,
,,554,2,《པེ་》《སྣར་》,ལས།,
,,555,3,《པེ་》《སྣར་》,mནི།,
,,556,4,《པེ་》《སྣར་》,མིང་སྐྱོད།,
,,557,5,《པེ་》《སྣར་》,mལ།,
,,558,6,《པེ་》《སྣར་》,pནི།,
,761,559,1,《པེ་》《སྣར་》,བའི།,
,,560,2,《པེ་》《སྣར་》,mཁོ་ན།,
,,561,3,《པེ་》《སྣར་》,འོངས།,
,,562,4,《པེ་》《སྣར་》,དང་།,
,,563,5,《པེ་》《སྣར་》,དུ།,
,,564,6,《པེ་》《སྣར་》,བའི།,
,,565,7,《སྣར་》,འདུས།,
,,566,8,《པེ་》《སྣར་》,pདུ།,
,,567,9,《པེ་》《སྣར་》,སྟེ།,
,762,568,1,《པེ་》《སྣར་》,mན།,
,,569,2,《པེ་》《སྣར་》,རྩམས་མ་གཏོན།,《ཅོ་》,རྩ་གནས་མ་བཏོན།
,,570,3,《པེ་》《སྣར་》,ན།,
,,571,4,《པེ་》《སྣར་》,mཔ།,
,,572,5,《པེ་》《སྣར་》,གསོལ།,
,,573,6,《སྣར་》,mཔ།,
,,574,7,《པེ་》《སྣར་》,པོར།,
,,575,8,《པེ་》,བསིལ།,《སྣར་》,གསིལ།
,,576,9,《པེ་》《སྣར་》,གཏོགས།,
,,577,10,《པེ་》《སྣར་》,mདུ།,
,,578,11,《པེ་》《སྣར་》,mལ།,
,763,579,1,《པེ་》《སྣར་》,ལ།,
,,580,2,《པེ་》《སྣར་》,mལ།,
,,581,3,《པེ་》《སྣར་》,འདིས།,
,,582,4,《པེ་》《སྣར་》,ཀྱི།,
,,583,5,《པེ་》《སྣར་》,འདི།,
,,584,6,《པེ་》《སྣར་》,ང་།,
,,585,7,《པེ་》《སྣར་》,mགང་།,
,,586,8,《པེ་》《སྣར་》,མི།,
,,587,9,《པེ་》《སྣར་》,སྤྱད།,
,,588,10,《པེ་》《སྣར་》,ལ།,
,,589,11,《པེ་》《སྣར་》,ནི།,
,764,590,1,《པེ་》《སྣར་》,པས།,
,,591,2,《པེ་》《སྣར་》,དོ།།,
,,592,3,《པེ་》《སྣར་》,བའི་བྱ།,
,,593,4,《པེ་》《སྣར་》,གྲེད།,
,,594,5,《པེ་》《སྣར་》,mདགུ།,
,,595,6,《པེ་》《སྣར་》,རྟེན།,
,,596,7,《པེ་》《སྣར་》,བརྟུལ།,
,765,597,1,《པེ་》《སྣར་》,mནི།,
,,598,2,《པེ་》《སྣར་》,གྱི།,
,,599,3,《པེ་》《སྣར་》,འཕོའོ།,
,,600,4,《པེ་》《སྣར་》,ས།,
,,601,5,《པེ་》《སྣར་》,mཔ།,
,,602,6,《པེ་》《སྣར་》,གིས།,
,,603,7,《པེ་》,བརྟུལ།,
,,604,8,《པེ་》《སྣར་》,ཐོབ།,
,,605,9,《པེ་》《སྣར་》,mདང་།,
,,606,10,《སྣར་》,ནི།,
,766,607,1,《པེ་》《སྣར་》,ཀྱི།,
,,608,2,《པེ་》《སྣར་》,ཀྱི།,
,,609,3,《པེ་》《སྣར་》,mཆོས་ཀྱིས་རྗེས་སུ་འབྲང་བ་དག་སྟེ།,
,,610,4,《པེ་》《སྣར་》,གྱིས།,
,,611,5,《པེ་》《སྣར་》,ཀྱི།,
,,612,6,《པེ་》《སྣར་》,གི།,
,,613,7,《པེ་》《སྣར་》,ཀྱི།,
,,614,8,《པེ་》《སྣར་》,mལས།,
,,615,9,《པེ་》《སྣར་》,གིས།,
,,616,10,《པེ་》《སྣར་》,ཀྱི།,
,,617,11,《པེ་》,བསྒོམས།,
,767,618,1,《པེ་》《སྣར་》,ཉིད།,
,,619,2,《པེ་》《སྣར་》,mཡིན།,
,,620,3,《པེ་》《སྣར་》,ཀྱི།,
,,621,4,《པེ་》《སྣར་》,mསུ།,pསུ།
,,622,5,《པེ་》《སྣར་》,pནི།,
,,623,6,《པེ་》《སྣར་》,བཅུ་བདུན།,
,,624,7,《པེ་》《སྣར་》,pཔ།,
,,625,8,《པེ་》《སྣར་》《ཅོ་》,།།,
,,626,9,《པེ་》《སྣར་》,བསྡམས།,
,,627,10,《པེ་》《སྣར་》,ཀྱི།,
,,628,11,《པེ་》《སྣར་》,mཐོབ་པ།,
,,629,12,《པེ་》《སྣར་》,pརྣམས།,
,,630,13,《པེ་》《སྣར་》,ཀྱི།,
,,631,14,《པེ་》《སྣར་》,ཀྱིས།,
,,632,15,《པེ་》《སྣར་》,pཔ།,
,768,633,1,《པེ་》《སྣར་》,pསུ།,
,,634,2,《པེ་》《སྣར་》,ཀྱི།,
,,635,3,《པེ་》《སྣར་》,mམ།,
,,636,4,《པེ་》《སྣར་》,ཀྱི།,
,,637,5,《པེ་》《སྣར་》,ཀྱི།,
,,638,6,《པེ་》《སྣར་》,བུས་ཡོངས་སུ།,
,,639,7,《པེ་》《སྣར་》,ཀྱི།,
,,640,8,《པེ་》《སྣར་》,mདུས།,
,,641,9,《པེ་》《སྣར་》,པ་དང་།,
,769,642,1,《པེ་》《སྣར་》,བ་དང་ཁྱད་པར།,
,,643,2,《པེ་》《སྣར་》,གིས།,
,,644,3,《པེ་》《སྣར་》,སྤངས་པར།,
,,645,4,《པེ་》《སྣར་》,pབ།,
,,646,5,《པེ་》《སྣར་》,pདོ།།,
,,647,6,《པེ་》《སྣར་》,དོ།།,
,,648,7,《པེ་》《སྣར་》,pཡང་།,
,,649,8,《པེ་》《སྣར་》,pལམ།,
,,650,9,《པེ་》《སྣར་》,གིས།,
,770,651,1,《པེ་》《སྣར་》,mན།,
,,652,2,《པེ་》《སྣར་》,mདག,
,,653,3,《པེ་》《སྣར་》,mབ།,
,,654,4,《པེ་》《སྣར་》,འདི།,
,,655,5,《པེ་》《སྣར་》,མོང་།,
,,656,6,《པེ་》《སྣར་》,རྟུལ།,
,,657,7,《པེ་》《སྣར་》,ནི།,
,,658,8,《པེ་》《སྣར་》,གིས།,
,,659,9,《པེ་》《སྣར་》,སྤང་།,
,,660,10,《པེ་》《སྣར་》,mདུ།,
,,661,11,《པེ་》《སྣར་》,mརྩ།,
,771,662,1,《པེ་》《སྣར་》,ཀྱིས།,
,,663,2,《པེ་》,ཉེ་བར།,
,,664,3,《པེ་》《སྣར་》,pངེ་།,
,,665,4,《པེ་》《སྣར་》,གྱིས།,
,,666,5,《པེ་》《སྣར་》,mཔ།,
,,667,6,《པེ་》《སྣར་》,mདེ།,
,772,668,1,《པེ་》《སྣར་》,mཅིང་རིགས་མི་མཐུན།,
,,669,2,《པེ་》《སྣར་》,pངེ་།,
,,670,3,《པེ་》《སྣར་》,བྱའི།,
,,671,4,《པེ་》《སྣར་》,mནི།,
,,672,5,《པེ་》《སྣར་》,pསུ།,
,,673,6,《པེ་》《སྣར་》,གྱུར།,
,,674,7,《པེ་》《སྣར་》,གྱིས།,
,,675,8,《པེ་》《སྣར་》,ནི།,
,,676,9,《པེ་》《སྣར་》,གི།,
,773,677,1,《པེ་》《སྣར་》,པའི།,
,,678,2,《པེ་》《སྣར་》,བརྩམ།,
,,679,3,《པེ་》,pདུ།,
,,680,4,《པེ་》《སྣར་》,བརྟགས།,
,,681,5,《པེ་》《སྣར་》,ཐོས།,
,,682,6,《པེ་》《སྣར་》,འཇོམས།,
,,683,7,《པེ་》《སྣར་》,mཔོ།,
,,684,8,《སྣར་》,mཕྱིར།,
,,685,9,《པེ་》《སྣར་》,རྫི།,
,,686,10,《པེ་》《སྣར་》,mཅན།,
,,687,11,《པེ་》《སྣར་》,རྫི།,
,,688,12,《པེ་》《སྣར་》,ཀྱིས་རིམས།,
,,689,13,《པེ་》《སྣར་》,ཀྱི།,
,774,690,1,《པེ་》《སྣར་》,འཕྲོ་བའི་གཡེང་།,
,,691,2,《པེ་》《སྣར་》,གསལ།,
,,692,3,《པེ་》《སྣར་》,ཀྱི།,
,,693,4,《པེ་》《སྣར་》,དགོངས།,
,,694,5,《པེ་》《སྣར་》,mཕྱིར།,
,,695,6,《པེ་》《སྣར་》,གྱུར་པའི།,
,,696,7,《པེ་》《སྣར་》,mརྣམས།,
,,697,8,《པེ་》《སྣར་》,དག,
,,698,9,《པེ་》《སྣར་》,འགྱུར།,
,,699,10,《པེ་》《སྣར་》,ནས།,
,,700,11,《པེ་》《སྣར་》,mབསྒོམ་པ།,
,775,701,1,《པེ་》《སྣར་》,གྱི།,
,,702,2,《པེ་》《སྣར་》,པ།,
,,703,3,《པེ་》《སྣར་》,pཔ།,
,,704,4,《པེ་》《སྣར་》,དག,
,,705,5,《པེ་》《སྣར་》,mཡོད།,
,,706,6,《པེ་》,དགོས།,
,,707,7,《པེ་》《སྣར་》,རྟོགས།,
,,708,8,《པེ་》《སྣར་》,དོ།།,
,776,709,1,《པེ་》《སྣར་》,ན།,
,,710,2,《པེ་》《སྣར་》,ཐོབ།,
,,711,3,《པེ་》《སྣར་》,རྟོག,
,,712,4,《པེ་》《སྣར་》,རྟོག,
,,713,5,《པེ་》《སྣར་》,རྟོག,
,,714,6,《པེ་》《སྣར་》,ཐོབ།,
,,715,7,《པེ་》《སྣར་》,བཞིའི།,
,,716,8,《པེ་》《སྣར་》,mཤེས་ནས།,
,777,717,1,《པེ་》《སྣར་》,mཅིག,
,,718,2,《པེ་》《སྣར་》,པས།,
,,719,3,《པེ་》《སྣར་》,pདུ།,
,,720,4,《པེ་》《སྣར་》,mབྱས་པའི།,
,,721,5,《པེ་》《སྣར་》,པ་སྒྲིབ།,
,,722,6,《པེ་》《སྣར་》,mམ།,
,,723,7,《པེ་》《སྣར་》,ཀྱི།,
,,724,8,《པེ་》《སྣར་》,pཔ།,
,778,725,1,《པེ་》《སྣར་》,བ་ནི་གྲོལ་བ།,
,,726,2,《པེ་》《སྣར་》,པ།,
,,727,3,《པེ་》《སྣར་》,mཔ་རྣམ།,
,,728,4,《པེ་》《སྣར་》,གིས།,
,,729,5,《པེ་》《སྣར་》,pབ།,
,,730,6,《པེ་》《སྣར་》,པ།,
,,731,7,《པེ་》,ནི།,
,,732,8,《པེ་》《སྣར་》,ཟོད།,
,779,733,1,《པེ་》,mཞེས་ཟེར་རོ།,
,,734,2,《པེ་》《སྣར་》,mབ་ཡིན།,
,,735,3,《པེ་》,བ།,
,,736,4,《པེ་》《སྣར་》,རྣམས།,
,,737,5,《པེ་》《སྣར་》,གེགས།,
,,738,6,《པེ་》《སྣར་》,pསློབ་པ།,
,,739,7,《པེ་》《སྣར་》,པ།,
,,740,8,《པེ་》《སྣར་》,བའི།,
,780,741,1,《པེ་》《སྣར་》,པ།,
,,742,2,《པེ་》《སྣར་》,pཔ།,
,,743,3,《པེ་》《སྣར་》,mའདུས་མ་བྱས།,
,,744,4,《པེ་》,ལ།,
,,745,5,《པེ་》《སྣར་》,ལ།,
,,746,6,《པེ་》《སྣར་》,གཞི་སྤོང་བའི།,
,,747,7,《པེ་》《སྣར་》,གྱིས།,
,,748,8,《པེ་》《སྣར་》,mདང་།,
,,749,9,《པེ་》《སྣར་》,mན།,
,,750,10,《པེ་》《སྣར་》,བཞི་འགྲུབ།,
,,751,11,《པེ་》,དང་།,《སྣར་》,གང་།
,781,752,1,《པེ་》《སྣར་》,སྤོངས།,
,,753,2,《པེ་》《སྣར་》,གྱིས་ལས་ཀྱིས།,
,,754,3,《པེ་》《སྣར་》,།། །།,
,,755,4,《པེ་》,ཀྱིས།,
,,756,5,《པེ་》,pབ།,
,,757,6,《པེ་》《སྣར་》,བའི།,
,,758,7,《པེ་》《སྣར་》,དེ།,
,,759,8,《པེ་》《སྣར་》,རྟོགས།,
,,760,9,《པེ་》《སྣར་》,གྱིས།,
,,761,10,《པེ་》《སྣར་》,སྐྱེའོ།,
,,762,11,《པེ་》《སྣར་》,རྟོགས།,
,,763,12,《པེ་》《སྣར་》,ཚོལ།,
,,764,13,《པེ་》《སྣར་》,ཡང་ཡིན་ལ།,
,782,765,1,《པེ་》《སྣར་》,pམ།,
,,766,2,《པེ་》《སྣར་》,pགཞན།,
,,767,3,《པེ་》《སྣར་》,mཁོ་ན།,
,,768,4,《པེ་》《སྣར་》,pདེ།,
,,769,5,《པེ་》《སྣར་》,གྱིས།,
,,770,6,《པེ་》《སྣར་》,mགཉིས་ཏེ།,
,,771,7,《པེ་》《སྣར་》,mཔའི།,
,,772,8,《པེ་》《སྣར་》,mཔ།,
,,773,9,《པེ་》《སྣར་》,mསུ།,
,,774,10,《པེ་》《སྣར་》,mནི།།,
,,775,11,《པེ་》《སྣར་》,སོགས།,
,,776,12,《ཅོ་》,pཔ།,
,783,777,1,《པེ་》《སྣར་》,གི།,
,,778,2,《པེ་》《སྣར་》,mའགོག་པ་དང་།,
,,779,3,《པེ་》《སྣར་》,mཏེ།,
,,780,4,《པེ་》《སྣར་》,མོ་པའི།,
,,781,5,《པེ་》《སྣར་》,mཡིན།,
,,782,6,《པེ་》《སྣར་》,གྱིས།,
,,783,7,《པེ་》《སྣར་》,ལྟ།,
,,784,8,《པེ་》《སྣར་》,mམི་ཤེས་པ།,
,784,785,1,《པེ་》《སྣར་》,ནི།,
,,786,2,《པེ་》《སྣར་》,mཕན་ཚུན།,
,,787,3,《པེ་》《སྣར་》,པ།,
,,788,4,《པེ་》《སྣར་》,བས།,
,,789,5,《པེ་》《སྣར་》,pཏེ།,
,,790,6,《པེ་》《སྣར་》,གྱིས།,
,,791,7,《པེ་》《སྣར་》,ཁ།,
,,792,8,《པེ་》《སྣར་》,སྒྲུབ།,
,,793,9,《པེ་》《སྣར་》,དེ་ལ།,
,,794,10,《པེ་》《སྣར་》,དེ།,
,,795,11,《པེ་》《སྣར་》,ཀྱི།,
,785,796,1,《པེ་》,pསུ།,
,,797,2,《སྣར་》,གི།,
,,798,3,《པེ་》《སྣར་》,པ་དེའི།,
,,799,4,《པེ་》《སྣར་》,རིགས།,
,,800,5,《པེ་》《སྣར་》,mཤེས་པ།,
,,801,6,《སྣར་》,བར།,
,,802,7,《པེ་》《སྣར་》,mཀྱང་།,
,,803,8,《པེ་》《སྣར་》,mམངོན།,
,,804,9,《པེ་》《སྣར་》,mརོ།།,
,,805,10,《པེ་》《སྣར་》,མ་སྐྱེས་པ།,
,786,806,1,《པེ་》《སྣར་》,བཞི།,
,,807,2,《པེ་》《སྣར་》,pཡང་།,
,,808,3,《པེ་》《སྣར་》,pཤེས་པ།,
,,809,4,《པེ་》《སྣར་》,mརྣམ་པ།,
,,810,5,《པེ་》《སྣར་》,གྲགས་ཏེ།,
,,811,6,《པེ་》《སྣར་》,pདང་།,
,,812,7,《པེ་》《སྣར་》,pརོ།།,
,787,813,1,《པེ་》《སྣར་》,གྱིས།,
,,814,2,《པེ་》《སྣར་》,གྱིས།,
,,815,3,《པེ་》《སྣར་》,ཀྱིས།,
,,816,4,《པེ་》《སྣར་》,པ།,
,,817,5,《པེ་》《སྣར་》,mཡང་།,
,,818,6,《པེ་》《སྣར་》,ཀྱིས།,
,,819,7,《པེ་》《སྣར་》,གིས།,
,,820,8,《པེ་》《སྣར་》,བཞིན།,
,,821,9,《པེ་》《སྣར་》,གིས།,
,,822,10,《པེ་》《སྣར་》,གྱིས།,
,,823,11,《པེ་》《སྣར་》,གིས།,
,,824,12,《པེ་》《སྣར་》,mཕྱིར།,
,,825,13,《པེ་》《སྣར་》,བྱའི།,
,,826,14,《པེ་》《སྣར་》,པའི།,
,,827,15,《པེ་》《སྣར་》,འབྱུང་།,
,,828,16,《པེ་》《སྣར་》,mཚེ།,
,788,829,1,《པེ་》《སྣར་》,pགང་།,
,,830,2,《པེ་》《སྣར་》,གཉིས།,
,,831,3,《པེ་》《སྣར་》,pཔས་འདོད་ཆགས་དང་བཅས།,
,,832,4,《པེ་》《སྣར་》,ཀྱི།,
,,833,5,《པེ་》《སྣར་》,mཔས་ན་འདོད་ཆགས་དང་བཅས།,
,,834,6,《པེ་》《སྣར་》,ཀྱིས།,
,,835,7,《པེ་》《སྣར་》,བ།,
,,836,8,《པེ་》《སྣར་》,ནི།,
,,837,9,《པེ་》《སྣར་》,mརྣམས།,
,789,838,1,《པེ་》《སྣར་》,གཉིས།,
,,839,2,《པེ་》《སྣར་》,pནི།,
,,840,3,《པེ་》《སྣར་》,གཡེང་བ།,
,,841,4,《པེ་》《སྣར་》,pཅན།,
,,842,5,《པེ་》《སྣར་》,བའི།,
,,843,6,《པེ་》《སྣར་》,གྱི།,
,,844,7,《པེ་》《སྣར་》,དེ་གང་།,
,790,845,1,《པེ་》《སྣར་》,གི།,
,,846,2,《པེ་》《སྣར་》,པོའི་ཕྱིར་མི།,
,,847,3,《པེ་》《སྣར་》,སྒོམ་པ་དག་གི་མ་སྒོམ།,
,,848,4,《པེ་》《སྣར་》,pཡིན།,
,,849,5,《པེ་》,ཀྱི་བསྒོམས།,《སྣར་》,ཀྱི་སྒོམ།
,,850,6,《པེ་》《སྣར་》,རྒྱུད་རྣམ་པར།,
,,851,7,《པེ་》《སྣར་》,pམ།,
,,852,8,《པེ་》《སྣར་》,ཀྱི།,
,,853,9,《པེ་》《སྣར་》,mམི།,
,,854,10,《པེ་》《སྣར་》,གྱིས།,
,,855,11,《པེ་》《སྣར་》,mདང་།,
,,856,12,《པེ་》《སྣར་》,གཡེང་བ།,
,791,857,1,《པེ་》《སྣར་》,གཡེང་བ།,
,,858,2,《པེ་》《སྣར་》,pཡང་།,
,,859,3,《པེ་》,ཅན་གྱིས།,《སྣར་》,ཅན་གྱི།
,,860,4,《པེ་》《སྣར་》,pལ།,
,,861,5,《པེ་》《སྣར་》,ཀྱིས།,
,,862,6,《པེ་》《སྣར་》,pཔར་བཤད།,
,,863,7,《པེ་》《སྣར་》,པ།,
,,864,8,《པེ་》《སྣར་》,བའི།,
,792,865,1,《པེ་》《སྣར་》,བསྒོམས།,
,,866,2,《པེ་》《སྣར་》,བསྒོམས།,
,,867,3,《པེ་》,བསྒོམས།,《སྣར་》,བསྒོམ།
,,868,4,《པེ་》《སྣར་》,འགྱུར་བ།,
,,869,5,《པེ་》《སྣར་》,pནོ།,
,,870,6,《པེ་》,pཟག,
,,871,7,《པེ་》《སྣར་》,mགཟུང་བར།,
,,872,8,《པེ་》,mནི།,
,,873,9,《པེ་》《སྣར་》,mཔ་ཡིན།,
,793,874,1,《པེ་》《སྣར་》,mའདིར།,
,,875,2,《པེ་》《སྣར་》,mདང་།,
,,876,3,《པེ་》《སྣར་》,འདིས་ན།,
,,877,4,《པེ་》《སྣར་》,བཟུང་།,
,,878,5,《པེ་》《སྣར་》,mལྟ།,
,,879,6,《པེ་》《སྣར་》,དེའི།,
,,880,7,《པེ་》《སྣར་》,ན།,
,,881,8,《པེ་》《སྣར་》,འཛིན་པར།,《ཅོ་》,ཉིད་འཛིན་པ་ནི།
,794,882,1,《པེ་》《སྣར་》,pལ།,
,,883,2,《པེ་》《སྣར་》,ནི།,
,,884,3,《པེ་》《སྣར་》,ལ།,
,,885,4,《པེ་》《སྣར་》,པ།,
,,886,5,《པེ་》《སྣར་》,mན།,
,,887,6,《པེ་》《སྣར་》,ཀྱི།,
,,888,7,《པེ་》《སྣར་》,mབ།,
,795,889,1,《པེ་》《སྣར་》,པར།,
,,890,2,《པེ་》《སྣར་》,ཀྱི།,
,,891,3,《སྣར་》,ན།,
,,892,4,《པེ་》《སྣར་》,གྱུར་པ།,
,,893,5,《པེ་》《སྣར་》,mནི།,
,,894,6,《པེ་》《སྣར་》,mསུ།,
,796,895,1,《པེ་》《སྣར་》,ཀྱི།,
,,896,2,《པེ་》《སྣར་》,ཀྱིས།,
,,897,3,《པེ་》《སྣར་》,ན།,
,,898,4,《པེ་》《སྣར་》,གྱི།,
,,899,5,《པེ་》《སྣར་》,བསྒྲུབ།,
,,900,6,《པེ་》《སྣར་》,དོན།,
,,901,7,《པེ་》《སྣར་》,བྲལ།,
,,902,8,《པེ་》《སྣར་》,བསྟན།,
,797,903,1,《པེ་》《སྣར་》,ལ།,
,,904,2,《པེ་》《སྣར་》,mཡིན།,
,,905,3,《པེ་》《སྣར་》,ཐ་དད།,
,798,906,1,《པེ་》《སྣར་》,pདང་།,
,,907,2,《པེ་》《སྣར་》,mན་སྲེད་པ་རྣམ་པར་སྤྱད་པ་རྣམས་ཀྱི།,
,,908,3,《པེ་》《སྣར་》,pཏུ།,
,,909,4,《པེ་》《སྣར་》,mནི།,
,,910,5,《པེ་》《སྣར་》,ལྟར།,
,,911,6,《པེ་》《སྣར་》,པ་འབྱུང་བར།,
,,912,7,《པེ་》《སྣར་》,mམི།,
,,913,8,《པེ་》《སྣར་》,mའགྱུར་བར།,
,,914,9,《པེ་》《སྣར་》,དེ།,
,,915,10,《པེ་》《སྣར་》,pདང་།,
,,916,11,《པེ་》《སྣར་》,mདུ།,
,,917,12,《པེ་》,pགྱིས།,《སྣར་》,pགྱི།
,799,918,1,《པེ་》《སྣར་》,པར་དག་པ།,
,,919,2,《པེ་》《སྣར་》,བར་བལྟ་བར།,
,,920,3,《པེ་》《སྣར་》,པའོ།,
,,921,4,《པེ་》《སྣར་》,ལྡོག,
,,922,5,《པེ་》《སྣར་》,བ།,
,,923,6,《པེ་》《སྣར་》,ཀྱིས།,
,,924,7,《པེ་》《སྣར་》,mབྱེ་བྲག་ནི།,
,800,925,1,《པེ་》《སྣར་》,མིན།,
,,926,2,《པེ་》《སྣར་》,ན།,
,,927,3,《པེ་》《སྣར་》,pདེ།,
,,928,4,《པེ་》《སྣར་》,ན།,
,,929,5,《པེ་》,mརྗེས་སུ་ཤེས་པས་བསྡུས་པ་རྣམས་ནི་ས་དགུ་མ་ཡོད་དོ།།,
,801,930,1,《པེ་》《སྣར་》,mན།,
,,931,2,《པེ་》《སྣར་》,ནི།,
,,932,3,《སྣར་》,འདས།,
,,933,4,《པེ་》《སྣར་》,mདག,
,,934,5,《པེ་》《སྣར་》,ཉེ་བར་གཞག,
,,935,6,《པེ་》《སྣར་》,mགྱི།,
,,936,7,《པེ་》《སྣར་》,ཡིན་ཏེ།,
,,937,8,《པེ་》《སྣར་》,པར།,
,,938,9,《པེ་》《སྣར་》,mཞེ་ན།,
,,939,10,《པེ་》《སྣར་》,དམིགས་པའི་ཤེས།,
,,940,11,《པེ་》《སྣར་》,mདགུ།,
,,941,12,《པེ་》《སྣར་》,pཔ།,
,,942,13,《པེ་》《སྣར་》,གིས།,
,,943,14,《པེ་》《སྣར་》,mདག,
,802,944,1,《པེ་》《སྣར་》,mཡང་།,
,,945,2,《པེ་》《སྣར་》,mནི།,
,,946,3,《པེ་》《སྣར་》,mནི་ཤེས་པ།,
