མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,པར་གྲངས།,,,,,
,,386,2,《ཅོ་》,ཀྱི།,,,,,,
,,387,3,《པེ་》《སྣར་》,pམ།,,,,,,
,,388,4,《པེ་》《སྣར་》,དོ།།,,,,,,
,,389,5,《པེ་》《སྣར་》,མི།,,,,,,
,,390,6,《པེ་》《སྣར་》,རབ།,,,,,,
,,391,7,《པེ་》《སྣར་》,ལ།,,,,,,
,820,392,1,《པེ་》《སྣར་》,གི།,,,,,,
,,393,2,《པེ་》《སྣར་》,གི།,,,,,,
,,394,3,《པེ་》《སྣར་》,mཞེས།,,,,,,
,,395,4,《པེ་》《སྣར་》,རྒལ།,,,,,,
,,396,5,《པེ་》《སྣར་》,mདེ།,,,,,,
,,397,6,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,821,398,1,《པེ་》《སྣར་》,རིག,,,,,,
,,399,2,《པེ་》《སྣར་》,mཔ།,,,,,,
,,400,3,《པེ་》《སྣར་》,mནི།,,,,,,
,,401,4,《པེ་》《སྣར་》,དཔའ།,,,,,,
,822,402,1,《པེ་》《སྣར་》,བསྟན།,,,,,,
,,403,2,《པེ་》《སྣར་》,mམི།,,,,,,
,,404,3,《པེ་》《སྣར་》,ལ།,,,,,,
,,405,4,《པེ་》《སྣར་》,དོ། །དེ་ཅིའི།,,,,,,
,,406,5,《པེ་》《སྣར་》,ལས།,,,,,,
,,407,6,《པེ་》《སྣར་》,pརོ།,,,,,,
,823,408,1,《པེ་》《སྣར་》,ཐུགས།,,,,,,
,,409,2,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,410,3,《པེ་》《སྣར་》,དེ།,,,,,,
,,411,4,《པེ་》《སྣར་》,pའགྱུར་བ་མི།,,,,,,
,,412,5,《པེ་》《སྣར་》,མ།,,,,,,
,,413,6,《ཅོ་》,པའི།,,,,,,
,,414,7,《པེ་》《སྣར་》,mབཅུ།,,,,,,
,,415,8,《པེ་》《སྣར་》,དེ།,,,,,,
,,416,9,《པེ་》《སྣར་》,mབ།,,,,,,
,,417,10,《པེ་》《སྣར་》,པ།,,,,,,
,824,418,1,《པེ་》《སྣར་》,པ།,,,,,,
,,419,2,《པེ་》《སྣར་》,ལ་མོས་པ།,,,,,,
,,420,3,《པེ་》《སྣར་》,mདེ་ནི།,,,,,,
,,421,4,《པེ་》《སྣར་》,mལ།,,,,,,
,,422,5,《པེ་》《སྣར་》,mཆོས་ལ།,,,,,,
,,423,6,《པེ་》《སྣར་》,mདང་།,,,,,,
,,424,7,《པེ་》《སྣར་》,mཔར།,,,,,,
,825,425,1,《པེ་》《སྣར་》,བཞི།,,,,,,
,,426,2,《པེ་》《སྣར་》,པར།,,,,,,
,,427,3,《པེ་》《སྣར་》,mདེ་དང་།,,,,,,
,,428,4,《པེ་》《སྣར་》,པར་འགྱུར་བ།,,,,,,
,,429,5,《པེ་》《སྣར་》,པ།,,,,,,
,,430,6,《པེ་》《སྣར་》,pལ།,,,,,,
,826,431,1,《པེ་》《སྣར་》,བསྟན།,,,,,,
,,432,2,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,827,433,1,《པེ་》《སྣར་》,mདང་།,,,,,,
,,434,2,《པེ་》《སྣར་》,སྐྱེད།,,,,,,
,,435,3,《པེ་》《སྣར་》,སྐྱེད།,,,,,,
,,436,4,《པེ་》《སྣར་》,mམི།,,,,,,
,,437,5,《པེ་》《སྣར་》,རིགས།,,,,,,
,,438,6,《པེ་》《སྣར་》,བརྗོད།,,,,,,
,828,439,1,《སྣར་》,དང་ཞེས།,,,,,,
,,440,2,《པེ་》《སྣར་》,བཞི།,,,,,,
,829,441,1,《པེ་》《སྣར་》,འཇུག་པ།,,,,,,
,,442,2,《པེ་》《སྣར་》,གྱིས།,,,,,,
,,443,3,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,444,4,《པེ་》《སྣར་》,རྒྱུ།,,,,,,
,830,445,1,《པེ་》《སྣར་》,pཡང་།,,,,,,
,,446,2,《པེ་》《སྣར་》,པར།,,,,,,
,,447,3,《པེ་》《སྣར་》,mཔ།,,,,,,
,831,448,1,《པེ་》《སྣར་》,བརྗོད།,,,,,,
,,449,2,《པེ་》《སྣར་》,བརྗོད།,,,,,,
,,450,3,《པེ་》《སྣར་》,སྒྲིབས།,,,,,,
,,451,4,《པེ་》《སྣར་》,སྒྲིབས།,,,,,,
,832,452,1,《པེ་》《སྣར་》,pབོ།,,,,,,
,833,453,1,《པེ་》《སྣར་》,ལ།,,,,,,
,,454,2,《པེ་》,mཔ།,,,,,,
,,455,3,《པེ་》《སྣར་》,mད།,,,,,,
,834,456,1,《སྣར་》,ན།,,,,,,
,,457,2,《པེ་》《སྣར་》,mཔར།,,,,,,
,,458,3,《པེ་》《སྣར་》,ལ།,,,,,,
,835,459,1,《པེ་》《སྣར་》,mདང་།,,,,,,
,836,460,1,《པེ་》《སྣར་》,བསྟེན།,,,,,,
,,461,2,《པེ་》《སྣར་》,རིག,,,,,,
,,462,3,《པེ་》《སྣར་》,mརྫོགས་པར།,,,,,,
,837,463,1,《པེ་》《སྣར་》,བརྟུལ།,,,,,,
,,464,2,《པེ་》《སྣར་》,pནོ།,,,,,,
,,465,3,《པེ་》《སྣར་》,སྤོངས།,,,,,,
,,466,4,《པེ་》《སྣར་》,པ།,,,,,,
,838,467,1,《པེ་》《སྣར་》,pཔ།,,,,,,
,839,468,1,《པེ་》《སྣར་》,mབརྗོད་པར།,,,,,,
,,469,2,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,840,470,1,《པེ་》《སྣར་》,རྣམ་པ།,,,,,,
,,471,2,《པེ་》《སྣར་》,གི་ཤེས།,,,,,,
,,472,3,《པེ་》《སྣར་》,ཕན།,,,,,,
,,473,4,《པེ་》《སྣར་》,mགསུམ།,,,,,,
,841,474,1,《པེ་》《སྣར་》,pརྣམ་པ།,,,,,,
,,475,2,《པེ་》《སྣར་》,ཏེ།,,,,,,
,,476,3,《པེ་》《སྣར་》,བརྟན།,,,,,,
,842,477,1,《པེ་》《སྣར་》,mདང་།,,,,,,
,,478,2,《པེ་》《སྣར་》,mརྣམ་པར་དབྱེ་བའོ། །དེ་ལ།,,,,,,
,,479,3,《པེ་》《སྣར་》,mདང་།,,,,,,
,,480,4,《པེ་》《སྣར་》,mཞེའོ།,,,,,,
,843,481,1,《ཅོ་》,པོ།,,,,,,
,,482,2,《པེ་》《སྣར་》,mབསྟན་དུ་ཡོད་པ་དང་།,,,,,,
,,483,3,《པེ་》《སྣར་》,བར།,,,,,,
,,484,4,《པེ་》《སྣར་》,སྒོམ།,,,,,,
,844,485,1,《པེ་》《སྣར་》,mཕུང་པོའི་མཚན་མ་ཐོབ་པའི་ཕྱིར་དང་།,,,,,,
,,486,2,《པེ་》《སྣར་》,པ།,,,,,,
,,487,3,《པེ་》《སྣར་》,mསྐབས་ནས་ནི།,,,,,,
,,488,4,《པེ་》《སྣར་》,བསྣན།,,,,,,
,,489,5,《པེ་》《སྣར་》,བསྣན།,,,,,,
,845,490,1,《པེ་》《སྣར་》,པ།,,,,,,
,,491,2,《པེ་》《སྣར་》,པ།,,,,,,
,,492,3,《པེ་》《སྣར་》,རྟེན།,,,,,,
,846,493,1,《པེ་》《སྣར་》,གྱིས།,,,,,,
,,494,2,《པེ་》《སྣར་》,འཚོལ།,,,,,,
,,495,3,《པེ་》《སྣར་》,པའི།,,,,,,
,,496,4,《པེ་》《སྣར་》,གིས།,,,,,,
,,497,5,《པེ་》《སྣར་》,བསལ།,,,,,,
,847,498,1,《པེ་》《སྣར་》,mམེད་པ་ཉིད།,,,,,,
,,499,2,《པེ་》《སྣར་》,mམེད་པ་ཉིད།,,,,,,
,,500,3,《པེ་》《སྣར་》,བཟླས།,,,,,,
,,501,4,《པེ་》《སྣར་》,གི།,,,,,,
,848,502,1,《པེ་》《སྣར་》,mམེད་པ་ཉིད།,,,,,,
,,503,2,《པེ་》《སྣར་》,རྟེན།,,,,,,
,849,504,1,《པེ་》《སྣར་》,རྟེན།,,,,,,
,850,505,1,《པེ་》《སྣར་》,mལ།,,,,,,
,,506,2,《པེ་》《སྣར་》,པ།,,,,,,
,,507,3,《པེ་》《སྣར་》,རྟེན།,,,,,,
,,508,4,《པེ་》,mཔ།,,,,,,
,851,509,1,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,510,2,《པེ་》《སྣར་》,འདི།,,,,,,
,,511,3,《པེ་》《སྣར་》,ལས།,,,,,,
,,512,4,《པེ་》《སྣར་》,པར།,,,,,,
,852,513,1,《པེ་》《སྣར་》,mཞེས་བྱ་བ།,,,,,,
,,514,2,《པེ་》《སྣར་》,སྒོམ།,,,,,,
,,515,3,《པེ་》《སྣར་》,རྟེན།,,,,,,
,,516,4,《པེ་》《སྣར་》,པར།,,,,,,
,,517,5,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,518,6,《པེ་》《སྣར་》,རྟེན།,,,,,,
,,519,7,《པེ་》《སྣར་》,mགྱུར་པ།,,,,,,
,,520,8,《པེ་》《སྣར་》,ཁོངས་སུ།,,,,,,
,853,521,1,《པེ་》《སྣར་》,བསྟེན།,,,,,,
,,522,2,《པེ་》《སྣར་》,རྟེན།,,,,,,
,,523,3,《སྣར་》,mཔ།,,,,,,
,,524,4,《པེ་》《སྣར་》,བརྟགས།,,,,,,
,,525,5,《པེ་》《སྣར་》,mལགས་པ།,,,,,,
,,526,6,《པེ་》《སྣར་》,mཉིད།,,,,,,
,854,527,1,《པེ་》《སྣར་》,སྟེན།,,,,,,
,,528,2,《པེ་》,མ་བརྗེད།;《སྣར་》,མ་བརྗོད།,,,,,
,855,529,1,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,530,2,《པེ་》《སྣར་》,mམེད་པ་ཉིད།,,,,,,
,,531,3,《པེ་》《སྣར་》,mམེད་པ་ཉིད།,,,,,,
,856,532,1,《པེ་》《སྣར་》,བསྟན།,,,,,,
,857,533,1,《པེ་》《སྣར་》,pཤ།,,,,,,
,858,534,1,《པེ་》《སྣར་》,mནི།,,,,,,
,,535,2,《པེ་》《སྣར་》,གི་གཞན་གྱི།,,,,,,
,,536,3,《པེ་》《སྣར་》,བསལ།,,,,,,
,,537,4,《པེ་》《སྣར་》,བསལ།,,,,,,
,,538,5,《པེ་》《སྣར་》,pདོན་གྱི།,,,,,,
,,539,6,《པེ་》《སྣར་》,བསལ།,,,,,,
,859,540,1,《པེ་》,mལེགས་སོ།,,,,,,
,,541,2,《པེ་》《སྣར་》,གྱི་བདའ་བ།,,,,,,
,,542,3,《པེ་》《སྣར་》,ཞིང་།,,,,,,
,,543,4,《པེ་》《སྣར་》,བ་ར་ཎཱ་སི།,,,,,,
,,544,5,《པེ་》《སྣར་》,ལྟུང་བའི་གནས།,,,,,,
,860,545,1,《པེ་》《སྣར་》,དཔའ།,,,,,,
,,546,2,《པེ་》《སྣར་》,གྱི།,,,,,,
,,547,3,《པེ་》,པར།,,,,,,
,,548,4,《པེ་》《སྣར་》,གསུང་བའི།,,,,,,
,,549,5,《པེ་》《སྣར་》,བ་ར་ཎཱ་སི།,,,,,,
,,550,6,《པེ་》《སྣར་》,གྲོལ།,,,,,,
,,551,7,《པེ་》《སྣར་》,བ་ར་ཎཱ་སི།,,,,,,
,861,552,1,《པེ་》《སྣར་》,འབྲེལ།,,,,,,
,,553,2,《པེ་》《སྣར་》,བ་ར་ཎཱ་སི།,,,,,,
,,554,3,《པེ་》《སྣར་》,པ་གཡོག,,,,,,
,,555,4,《པེ་》《སྣར་》,གཉེན།,,,,,,
,,556,5,《པེ་》《སྣར་》,དེ་སྐྱེད།,,,,,,
,862,557,1,《པེ་》《སྣར་》,བཏང་།,,,,,,
,,558,2,《པེ་》《སྣར་》,ལ།,,,,,,
,,559,3,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,,560,4,《པེ་》《སྣར་》,བསྒོམ།,,,,,,
,,561,5,《པེ་》《སྣར་》,བ་ར་ཎཱ་སིར།,,,,,,
,,562,6,《པེ་》《སྣར་》,བརྒྱ།,,,,,,
,863,563,1,《པེ་》《སྣར་》,བབ།,,,,,,
,,564,2,《སྣར་》,ལྟུང་།,,,,,,
,,565,3,《པེ་》《སྣར་》,pན།,,,,,,
,,566,4,《པེ་》《སྣར་》,བ་ར་ཎཱ་སི།,,,,,,
,,567,5,《པེ་》《སྣར་》,ཀོའུ་ཌི།,,,,,,
,,568,6,《པེ་》《སྣར་》,བ་ར་ཎཱ་སི།,,,,,,
,,569,7,《སྣར་》,pབ།,,,,,,
,,570,8,《པེ་》《སྣར་》,བ་ར་ཎཱ་སི།,,,,,,
,,571,9,《པེ་》《སྣར་》,སྐོར།,,,,,,
,,572,10,《པེ་》,རྣམ་གྱི།,,,,,,
,,573,11,《པེ་》《སྣར་》,pཏེ། འདི་ལྟར་གནས།,,,,,,
,864,574,1,《པེ་》《སྣར་》,mཔ།,,,,,,
,,575,2,《ཅོ་》,ལྟུང་།,,,,,,
,,576,3,《པེ་》《སྣར་》,ནི།,,,,,,
,,577,4,《པེ་》,mགྱིས་ཆོས་ཀྱི།;《སྣར་》,གྱི།,,,,,
,,578,5,《པེ་》《སྣར་》,བ་ར་ཎཱ་སིའི།,,,,,,
,865,579,1,《པེ་》《སྣར་》,དེ།,,,,,,
,,580,2,《པེ་》《སྣར་》,ཀོའུ་ཌི།,,,,,,
,,581,3,《པེ་》《སྣར་》,ཀོའུ་ཌི།,,,,,,
,,582,4,《པེ་》《སྣར་》,ཀོའུ་ཌི།,,,,,,
,866,583,1,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,584,2,《སྣར་》,mརོ།,,,,,,
,,585,3,《པེ་》《སྣར་》,བྱ་བའོ།,,,,,,
,,586,4,《པེ་》《སྣར་》,mཞེས།,,,,,,
,867,587,1,《པེ་》《སྣར་》,སྤང་།,,,,,,
,,588,2,《པེ་》《སྣར་》,ཏོ།།,,,,,,
,,589,3,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,590,4,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,868,591,1,《པེ་》《སྣར་》,བྱའི།,,,,,,
,,592,2,《པེ་》《སྣར་》,བརྩོམ།,,,,,,
,869,593,1,《པེ་》《སྣར་》,བྱུང་།,,,,,,
,,594,2,《པེ་》《སྣར་》,mལ།,,,,,,
,,595,3,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,596,4,《པེ་》《སྣར་》,རིམས།,,,,,,
,870,597,1,《པེ་》《སྣར་》,རིག,,,,,,
,,598,2,《པེ་》《སྣར་》,རིག,,,,,,
,,599,3,《པེ་》《སྣར་》,སྐྱེད།,,,,,,
,,600,5,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,601,6,《པེ་》《སྣར་》,བརྟེན།,,,,,,
,871,602,1,《པེ་》《སྣར་》,ལན།,,,,,,
,,603,2,《པེ་》《སྣར་》,pརོ།,,,,,,
,,604,3,《པེ་》,pཔ།,,,,,,
,,605,4,《པེ་》《སྣར་》,mདག,,,,,,
,,606,5,《པེ་》《སྣར་》,སྟེན།,,,,,,
,872,607,1,《པེ་》《སྣར་》,གྲུབ།,,,,,,
,,608,2,《པེ་》,དེ་དག་ལ།;《སྣར་》,དག་ལ།,,,,,
,873,609,1,《པེ་》《སྣར་》,mགང་།,,,,,,
,,610,2,《སྣར་》,པའི།,,,,,,
,,611,3,《པེ་》《སྣར་》,གི།,,,,,,
,,612,4,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,613,5,《པེ་》《སྣར་》,ཀོའུ་ཌི།,,,,,,
,874,614,1,《པེ་》《སྣར་》,ཀོའུ་ཌི།,,,,,,
,,615,1,《པེ་》《སྣར་》,ཀོའུ་ཌི།,,,,,,
,,616,3,《པེ་》《སྣར་》,ཀོའུ་ཌི།,,,,,,
,,617,4,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,618,5,《པེ་》《སྣར་》,གྲགས།,,,,,,
,,619,6,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,620,7,《པེ་》《སྣར་》,ཀོའུ་ཌི།,,,,,,
,875,621,1,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,622,2,《པེ་》《སྣར་》,pབ།,,,,,,
,876,623,1,《པེ་》《སྣར་》,བ་ར་ཎཱ་སིར།,,,,,,
,,624,2,《པེ་》《སྣར་》,བ་ར་ཎཱ་སིར།,,,,,,
,,625,3,《པེ་》《སྣར་》,འདོག,,,,,,
,,626,4,《པེ་》《སྣར་》,ཕྱིས་ཡུལ་བ་ར་ཎཱ་སིར།,,,,,,
,877,627,1,《པེ་》《སྣར་》,mལ།,,,,,,
,,628,2,《པེ་》《སྣར་》,བ་ར་ཎཱ་སིར།,,,,,,
,,629,3,《པེ་》《སྣར་》,mཆོས་ཀྱི།,,,,,,
,,630,4,《པེ་》《སྣར་》,བའི།,,,,,,
,878,631,1,《པེ་》,mཔ་ཀུན་ཤེས།,,,,,,
,,632,2,《པེ་》《སྣར་》,བདག,,,,,,
,879,633,1,《པེ་》《སྣར་》,mདང་པོ།,,,,,,
,,634,2,《པེ་》《སྣར་》,mའདི་ནི།,,,,,,
,,635,3,《པེ་》《སྣར་》,པས།,,,,,,
,880,636,1,《པེ་》《སྣར་》,པ།,,,,,,
,,637,2,《པེ་》《སྣར་》,པས།,,,,,,
,,638,3,《པེ་》《སྣར་》,mཀྱིས།,,,,,,
,,639,4,《པེ་》《སྣར་》,སྤོ་བའི་ཐུགས་མཐུན།,,,,,,
,881,640,1,《པེ་》《སྣར་》,mཀྱིས།,,,,,,
,,641,2,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,642,3,《པེ་》《སྣར་》,ལྤགས།,,,,,,
,,643,4,《པེ་》《སྣར་》,mཔ།,,,,,,
,882,644,1,《པེ་》《སྣར་》,བརྟག,,,,,,
,,645,2,《པེ་》,pཔ།,,,,,,
,,646,3,《པེ་》《སྣར་》,mབདུན་ཁོ་ན་ཡོད་དེ་གྲངས།,,,,,,
,883,647,1,《པེ་》《སྣར་》,mདང་།,,,,,,
,,648,2,《པེ་》《སྣར་》,mམ།,,,,,,
,,649,3,《ཅོ་》,གི།,,,,,,
,,650,4,《སྣར་》,mརྒྱ།,,,,,,
,,651,5,《པེ་》《སྣར་》,རྟེན།,,,,,,
,884,652,1,《པེ་》《སྣར་》,mདང་།,,,,,,
,,653,2,《པེ་》《སྣར་》,pན།,,,,,,
,,654,3,《པེ་》《སྣར་》,རིག,,,,,,
,,655,4,《པེ་》《སྣར་》,mདུ།,,,,,,
,,656,5,《པེ་》《སྣར་》,mབ།,,,,,,
,,657,6,《པེ་》《སྣར་》,སྤང་བ།,,,,,,
,,658,7,《པེ་》《སྣར་》,བསྒོམ།,,,,,,
,,659,8,《པེ་》《སྣར་》,mཆོས།,,,,,,
,885,660,1,《པེ་》《སྣར་》,བྱའོ།,,,,,,
,,661,2,《པེ་》《སྣར་》,ཡང་།,,,,,,
,886,662,1,《པེ་》《སྣར་》,ཞེས།,,,,,,
,,663,2,《པེ་》《སྣར་》,ས་ལས།,,,,,,
,,664,3,《པེ་》《སྣར་》,ཀོའུ་ཌི།,,,,,,
,,665,4,《པེ་》《སྣར་》,pམ།,,,,,,
,,666,5,《པེ་》《སྣར་》,mཕྱིར།,,,,,,
,887,667,1,《པེ་》《སྣར་》,གི།,,,,,,
,,668,2,《པེ་》《སྣར་》,རྗེད།,,,,,,
,,669,3,《པེ་》《སྣར་》,གིས།,,,,,,
,888,670,1,《པེ་》《སྣར་》,མཐོང་བའི།,,,,,,
,889,671,1,《པེ་》《སྣར་》,ཤློག,,,,,,
,,672,2,《པེ་》《སྣར་》,ཤློག,,,,,,
,,673,3,《པེ་》《སྣར་》,ཤློག,,,,,,
,,674,4,《སྣར་》,ཤློག,,,,,,
,,675,5,《པེ་》《སྣར་》,ཤློག,,,,,,
,,676,6,《པེ་》《སྣར་》,ཤློག,,,,,,
,,677,7,《པེ་》《སྣར་》,ཤློག,,,,,,
,,678,8,《པེ་》《སྣར་》,ཤློག,,,,,,
,,679,9,《པེ་》《སྣར་》,pདུ།,,,,,,
,,680,10,《པེ་》《སྣར་》,mཞེས།,,,,,,
,,681,11,《པེ་》《སྣར་》,ཤློག,,,,,,
,,682,12,《པེ་》《སྣར་》,mཏུ།,,,,,,
,890,683,1,《པེ་》《སྣར་》,ལནྟ།,,,,,,
,,684,2,《ཅོ་》,ཆོས།,,,,,,
,,685,3,《པེ་》,mཀྱི།,,,,,,
,,686,4,《པེ་》《སྣར་》,mའདི།,,,,,,
,,687,5,《པེ་》《སྣར་》,mང་།,,,,,,
,,688,6,《པེ་》《སྣར་》,རྣམ་པ།,,,,,,
,891,689,1,《པེ་》《སྣར་》,རབ་ཏུ།,,,,,,
,,690,2,《པེ་》,mཡིན།,,,,,,
,,691,3,《པེ་》《སྣར་》,འདུས་པ།,,,,,,
,,692,4,《པེ་》《སྣར་》,རྣམ་པ།,,,,,,
,,693,5,《པེ་》《སྣར་》,པོར།,,,,,,
,892,694,1,《པེ་》《སྣར་》,གསུམ།,,,,,,
,,695,2,《པེ་》《སྣར་》,mམི།,,,,,,
,893,696,1,《པེ་》《སྣར་》,ཕྱིར།,,,,,,
,,697,2,《པེ་》《སྣར་》,mཐེག་པ་དེས།,,,,,,
,894,698,1,《པེ་》《སྣར་》,mཔོ་དེ་དག་ཀྱང་མདོར་བསྡུ་ན་སྒོ་རྣམ་པ་གསུམ།,,,,,,
,,699,2,《པེ་》《སྣར་》,mཚད་དང་ངེས་པའི།,,,,,,
,,700,3,《པེ་》《སྣར་》,བ་ར་ནཱ་སིར།,,,,,,
,,701,4,《པེ་》《སྣར་》,པ།,,,,,,
,,702,5,《པེ་》《སྣར་》,བཟོད།,,,,,,
,,703,6,《པེ་》《སྣར་》,mཔ།,,,,,,
,,704,7,《པེ་》《སྣར་》,mལོ།,,,,,,
,895,705,1,《པེ་》《སྣར་》,གི།,,,,,,
,,706,2,《པེ་》《སྣར་》,གྱི།,,,,,,
,,707,3,《པེ་》《སྣར་》,པ།,,,,,,
,,708,4,《པེ་》《སྣར་》,pསུ།,,,,,,
,,709,5,《པེ་》《སྣར་》,བརྟུལ།,,,,,,
,896,710,1,《པེ་》《སྣར་》,mམ།,,,,,,
,,711,2,《པེ་》《སྣར་》,མ།,,,,,,
,,712,3,《པེ་》,བ་ར་ནཱ་སིར།;《སྣར་》,བ་ར་ཎཱ་སིར།,,,,,
,,713,4,《པེ་》《སྣར་》,mནི།,,,,,,
,,714,5,《པེ་》《སྣར་》,pབ།,,,,,,
,,715,6,《པེ་》《སྣར་》,mཔ།,,,,,,
,,716,7,《པེ་》《སྣར་》,mའགྲེལ་པའི་མདོའི།,,,,,,
,897,717,1,《པེ་》《སྣར་》,ཟས།,,,,,,
,,718,2,《པེ་》《སྣར་》,mན།,,,,,,
,,719,3,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,720,4,《པེ་》《སྣར་》,རོ།།,,,,,,
,,721,5,《པེ་》《སྣར་》,གྲོལ།,,,,,,
,898,722,1,《པེ་》《སྣར་》,པའི།,,,,,,
,,723,2,《པེ་》《སྣར་》,pཔ།,,,,,,
,899,724,1,《པེ་》《སྣར་》,པར།,,,,,,
,,725,2,《པེ་》《སྣར་》,པ།,,,,,,
,,726,3,《པེ་》《སྣར་》,པས།,,,,,,
,900,727,1,《པེ་》《སྣར་》,རིག,,,,,,
,,728,2,《པེ་》,pན་ཡོད་པ།,,,,,,
,901,729,1,《པེ་》《སྣར་》,mནི།,,,,,,
,,730,2,《པེ་》《སྣར་》,མི།,,,,,,
,,731,3,《པེ་》,mརྣམ་པ།,,,,,,
,,732,4,《པེ་》《སྣར་》,བརྟག,,,,,,
,,733,5,《པེ་》《སྣར་》,དོན།,,,,,,
,,734,6,《པེ་》《སྣར་》,རྗེད།,,,,,,
,,735,7,《ཅོ་》,ནི།,,,,,,
,,736,8,《པེ་》《སྣར་》,པ།,,,,,,
,902,737,1,《པེ་》《སྣར་》,pམ།,,,,,,
,,738,2,《པེ་》《སྣར་》,པ།,,,,,,
,,739,3,《པེ་》《སྣར་》,pཡང་།,,,,,,
,,740,4,《པེ་》《སྣར་》,ལས།,,,,,,
,,741,5,《པེ་》《སྣར་》,ད།,,,,,,
,,742,6,《པེ་》《སྣར་》,སྲུང་།,,,,,,
,903,743,1,《པེ་》《སྣར་》,mཡིན་ཡང་དོན་ནི་ངེས་པ།,,,,,,
,,744,2,《པེ་》《སྣར་》,པ་མ།,,,,,,
,,745,3,《པེ་》《སྣར་》,mཞེས་བཤད་དོ།,,,,,,
,,746,4,《པེ་》,mབསྟན་པ་བཞིན།,,,,,,
,,747,5,《པེ་》《སྣར་》,mཡང་།,,,,,,
,904,748,1,《པེ་》《སྣར་》,mཀྱི་ཆོས།,,,,,,
,,749,2,《པེ་》《སྣར་》,པོ།,,,,,,
,,750,3,《པེ་》《སྣར་》,pལ།,,,,,,
,,751,4,《པེ་》《སྣར་》,mཞེས་བྱའོ།,,,,,,
,905,752,1,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,753,2,《པེ་》《སྣར་》,mཔ།,,,,,,
,,754,3,《སྣར་》,mཔ།,,,,,,
,906,755,1,《པེ་》《སྣར་》,pནི།,,,,,,
,,756,2,《པེ་》《སྣར་》,pམི།,,,,,,
,,757,3,《པེ་》《སྣར་》,དེ།,,,,,,
,,758,4,《པེ་》《སྣར་》,ཏོ།།,,,,,,
,,759,5,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,760,6,《པེ་》《སྣར་》,mསེམས།,,,,,,
,,761,7,《པེ་》《སྣར་》,རྣམས།,,,,,,
,907,762,1,《པེ་》《སྣར་》,གི།,,,,,,
,,763,2,《པེ་》《སྣར་》,mཔའི།,,,,,,
,,764,3,《པེ་》《སྣར་》,རིགས།,,,,,,
,,765,4,《པེ་》《སྣར་》,བསྩལ།,,,,,,
,908,766,1,《པེ་》《སྣར་》,བསྩལ།,,,,,,
,,767,2,《པེ་》《སྣར་》,pཔ།,,,,,,
,,768,3,《པེ་》《སྣར་》,པ།,,,,,,
,,769,4,《པེ་》《སྣར་》,འདུས།,,,,,,
,,770,5,《པེ་》,འདུས།,,,,,,
,,771,6,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,909,772,1,《སྣར་》,ཀྱི།,,,,,,
,,773,2,《པེ་》《སྣར་》,ན།,,,,,,
,,774,3,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,775,4,《པེ་》《སྣར་》,དེ།,,,,,,
,910,776,1,《པེ་》《སྣར་》,ཏོ།།,,,,,,
,,777,2,《པེ་》《སྣར་》,mདང་།,,,,,,
,,778,3,《པེ་》《སྣར་》,mས།,,,,,,
,,779,4,《པེ་》《སྣར་》,པ།,,,,,,
,911,780,1,《པེ་》《སྣར་》,mདེས་ན་ཤེས་རབ་གཞན་……དེ་ཉིད་ལས་བཤད་པ་བཞིན་ནོ།།,,,,,,
,,781,2,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,782,3,《པེ་》,གེ།,,,,,,
,,783,4,《པེ་》《སྣར་》,mཀློག་པ་དང་།,,,,,,
,912,784,1,《པེ་》《སྣར་》,སྐྱེད།,,,,,,
,,785,2,《པེ་》《སྣར་》,པ།,,,,,,
,,786,3,《པེ་》,དུ།;《སྣར་》,ཏུ།,,,,,
,913,787,1,《པེ་》《སྣར་》,དཔེར།,,,,,,
,,788,2,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,789,3,《པེ་》《སྣར་》,ཀྱི,,,,,,
,,790,4,《པེ་》《སྣར་》,བས།,,,,,,
,,791,5,《པེ་》《སྣར་》,བ།,,,,,,
