                        མཚན་བྱང་།,              ཤོག་གྲངས།,1,            མཆན་གྲངས།,              པར་མ།,                                                                  མཆན།
རེག་འབིགས་མའི་བསྒྲུབ་ཐབས།,860,2,1,,མཚན་བྱང་འདི་ཆོས་ཚན་འདིའི་མཚན་བོད་སྐད་དུ་སྨོས་པ་ལྟར་བཀོད་ཅིང་། 《པེ་》 ༄། རེག་འབིགས་མའི་སྒྲུབ་ཐབས་ཨརྱ་དྷེ་བས་མཛད་པ་བཞུགས་སོ།།
,861,3,1,《པེ་》,བསྐོར།
